"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_glu","G_tru","G_bul","G_fal","temp_K"
"51",0.0788093932272904,0.0148818395756594,0.272206451952263,-0.014218918920445,0.0163621072484067,0.11735265242843,0.194300404399285,0.228872805009626,0.343053988571944,0.0617957680948546,0.228006551112049,0.0460053557458781,0.191569688969021,0.649639093990991
"52",0.208224840006236,0.0545871868778036,0.136876706642911,0.0786822007362489,0.247588106584215,-0.0616366006315835,0.294641584584291,0.405758819704741,0.3417760627959,-0.127448314278077,0.219476480608042,0.0258982824068862,0.0704987546086121,0.695705831138091
"53",0.0410803082335818,-0.023044389796638,0.163625587678371,0.0581833598996769,0.19286320050904,0.114838078109691,0.330561128811872,0.377531932253458,0.177258651973137,0.0881003255114013,0.342662186975899,0.0753568645705518,0.14602505401444,0.680925363697581
"54",0.0122643459440777,0.0141080962223992,0.173279741262929,0.0286813271736218,0.136822771332231,-0.0436275525888497,0.261444720881705,0.395304770352264,0.299958132965056,-0.0666678149182849,0.185757564107928,-0.0531624763852189,0.107013709689562,0.663760918096458
"55",-0.0458045398684844,-0.109184647301753,0.196953570181561,0.131220381538922,0.16789346126345,0.215571937963261,0.372319429455567,0.34080704608513,0.280446218374141,0.0692877089224896,0.199804762084295,0.0526067064674315,0.0521602375050833,0.661701942974454
"56",0.148056047599828,0.00341092624671399,0.2200492464237,0.151138087945235,0.268195749748851,0.155083723638881,0.262468552309911,0.261756766936055,0.366892102807745,0.207882514985732,0.333850313108877,0.0687533597456741,0.0957594251846785,0.688003219331759
"57",0.129258630314982,0.0438454099783198,0.089449321574075,0.0334531305611044,0.146909503132152,9.59808670352918e-05,0.373691363951374,0.345794208200051,0.182799741976882,0.164403202122867,0.250807169705163,-0.0461126007239812,0.0634904338050819,0.666399669380699
"58",0.00309924207945843,0.112681804931221,0.184042133359737,-0.0607939226745305,0.0636060542330073,0.0973376173126613,0.344401045045827,0.125589707666902,0.109626352187436,0.189217876827927,0.249470059472191,-0.0399111541192605,0.125280652529439,0.667776068755926
"59",-0.103057125459212,-0.000996911271071698,0.158133710168476,-0.104424733004942,0.196441146084659,-0.060820654976856,0.304494954786324,0.224164438500862,0.264555868943149,0.0286215561708443,0.225575479659122,0.11135746953442,0.0358722837115849,0.698695326146765
"60",0.0802154498616532,0.134820147071173,0.107936331893373,0.0481516444655113,0.0764908736045558,-0.0230627757098755,0.354595717232608,0.281755614011824,0.360910129165884,0.122608559124327,0.289832241362917,0.110899748970541,0.126815500924936,0.676286933265748
"61",-0.114179614790535,-0.0220725315351638,0.224320064211337,-0.0583319449468469,0.200459017323887,0.111727122640929,0.304102953300959,0.40486674639474,0.154723959171561,-0.162019324753335,0.356345579434173,0.0815959376030717,0.137472753210159,0.660440276075149
"62",-0.0893904145942412,-0.178912467022746,0.185336134984214,0.0878100671521229,0.167948149417978,-0.00620539985745314,0.187304089875746,0.374125909360095,0.353484284382021,0.0102575066829093,0.285465673434884,0.0271817540767214,0.0594715103498832,0.666903231024353
"63",0.178400423344949,0.0766557447200949,0.115876290069872,0.0654200358960057,0.120727838300026,0.0262686297753295,0.394006491690793,0.40228044618797,0.165579664787016,0.0892651963017708,0.331012562063207,0.264987835501299,-0.0321640032088384,0.701766139331978
"64",0.191123919556036,0.0695984981281797,0.221792380660488,0.154645114202855,0.192863093349553,0.154871538408533,0.404247824755056,0.364890926059459,0.230008046060017,-0.133229269917011,0.277062595168403,0.160204553791699,-0.00374087144534346,0.686827018910059
"65",0.164794124212063,0.047125740507821,0.117049348849221,-0.0927855178925745,0.179564358618559,-0.00803717762321711,0.303218950124529,0.209028569002411,0.319434243320998,0.0719523192477883,0.202735206358785,0.106535191855205,0.166593802745547,0.666918347262435
"66",0.0416227049871043,0.0470222782488214,0.111568036955158,-0.0117601155805928,0.0620804040118721,0.0641655980428183,0.347222895245256,0.32648045391739,0.196956142165428,0.122145409951329,0.207481492869625,0.0392913897629266,0.0284708505853882,0.682585850893556
"67",0.143078922357749,-0.03893292014066,0.0157551313815193,0.0878126070156547,0.129461420106068,0.139873753045716,0.273932609770859,0.345700220780008,0.235210954973413,0.0408320754524559,0.254488019975352,0.157379423211152,0.0902882413198636,0.691684838875517
"68",0.0100547874762659,0.0553628657822157,0.191997881183422,0.00457936023315093,0.137877710470887,0.0969330747150765,0.298827989049394,0.34966489719094,0.323395198031057,0.182647722904373,0.353033476878768,-0.00576735826965456,0.146551159649556,0.67821342203977
"69",-0.00542411266767342,-0.158518443275554,0.181122712918443,0.0499787150341167,0.321231113071346,-0.0134365777016929,0.358685823536019,0.321633699414786,0.0509585363032018,0.153445358379406,0.26481899761354,-0.135744457877716,0.119506220452534,0.672154222682537
"70",-0.0213939422397076,-0.12370952651336,0.112535686202673,0.127959514069751,0.26970745981023,0.0954654271043478,0.288694735198682,0.296989996675303,0.290969522234115,0.156826793649012,0.210468258236395,0.114252036128,0.155629739992476,0.681465299836701
"71",0.191325838705901,-0.0395006453676127,0.187904394542429,-0.0610637071106149,0.189482662307059,-0.142357958079523,0.252815648505375,0.254264820796598,0.227095191385221,0.0808288400398529,0.243620259346927,0.102122352740974,0.0140453354258576,0.646070812737199
"72",-0.0898251249541289,-0.0451846290348369,0.117600004661975,-0.0386544784248053,0.314795685656966,0.0809373852434506,0.297291692024306,0.319531150606914,0.221269106082892,0.127548761214353,0.283020784412059,0.0794670702599156,-0.0218310424989752,0.684449524928119
"73",0.104724484463771,0.0804166644324464,0.127888992946356,-0.0849088277967217,0.135143356903219,0.23899150627586,0.356417798293792,0.278357603966857,0.279986562593015,-0.01537829142265,0.272685270760602,0.122677912399474,0.0154891262718871,0.661596583919448
"74",0.0828746836417945,-0.0912302127630562,0.242308993186119,0.103215166441283,0.227928695303144,0.082778593253092,0.0785885183926986,0.322355635975191,0.149059802968947,0.1838212871156,0.325063734961924,0.0744731243496723,0.16114209357784,0.684298536892981
"75",-0.104281574119683,0.00463988182930041,-0.0726825565566879,0.206348422459513,0.144203582491656,0.138093637892108,0.215845247543919,0.387271592600691,0.248589302819474,0.0637700405709365,0.288445754175754,-0.0524449044227183,0.0505680203923684,0.671387473984414
"76",0.0212607492509147,0.0827534156007697,0.228509659919571,0.0322344255725379,0.217059278444504,-0.0634432708783795,0.280502518821809,0.440445557318977,0.311037585022989,0.0302865532989021,0.215573177873498,0.0292042273272037,0.0543288597201729,0.696115431853975
"77",0.085541272978155,0.0368468189814236,0.260260118379699,0.0736398440914285,0.252951298700015,-0.106644357431283,0.182567950650635,0.329147763381163,0.290878108877819,0.0586299373282945,0.258257341983974,0.0572512004293392,0.133647982255603,0.673231645404927
"78",0.0627437429105634,-0.0709751395452643,0.261344017440418,0.0699071224526726,0.128699866060248,0.112583856788746,0.24480891298868,0.432765857438605,0.384505471607904,-0.0297129189585331,0.259208692935372,0.152753149196871,0.00525363054606934,0.667780703718325
"79",-0.0416990817823306,0.0456302924660647,0.0411410984538355,-0.0347308944701481,0.211985222292787,-0.0779388995610616,0.315300460779,0.3983074589906,0.288249110708206,0.0878242600468837,0.247608725487844,-0.000335914745703618,0.0672250230489291,0.678902202292039
"80",0.118616693934626,-0.0506126792221503,0.192822361159597,0.0391877598980595,0.0863130747684468,-0.075820614075087,0.298816951837673,0.31466562855384,0.324601877559403,0.233801023664196,0.230502262166448,0.0321000682993078,0.0056093838004143,0.666103519987558
"81",0.0338564697598807,-0.0370971752912365,0.0364368516078381,0.0423454852269644,0.138587575748828,0.124311921289554,0.2872426199264,0.398064699414849,0.269123556640471,0.221788036225401,0.294102068700153,0.0687626462096754,0.013046126559868,0.677899514335382
"82",0.0636358094215724,0.0391964017973094,0.21817410794401,-0.0440684429203284,0.128979608142927,0.182029483039912,0.395522458871375,0.337968655652833,0.26248052795152,0.229257706690737,0.420144210592505,0.168619755097683,-0.0411031521824003,0.672541773293177
"83",0.00627852358814508,0.146200668908726,0.23475602435714,0.141853644164241,0.193505116689058,0.0455427132699537,0.356111778786052,0.352760915083497,0.196435812521064,0.139510727348176,0.238764346205133,-0.0401129833737157,-0.106772690653963,0.673342512503574
"84",-0.0539902273241105,0.147327512576466,-0.000469762280018987,0.0966374129710581,0.186819623736217,0.0800388527307438,0.402014411997107,0.328626633037635,0.226551820979012,0.110577487641829,0.172342740926693,0.174122288225411,-0.0792077524426414,0.666931203701674
"85",0.0579681415329494,0.0107504566240173,0.139624231664817,0.0142559421670054,0.0876838752775841,0.135008082680216,0.0747619704145454,0.294255166416064,0.302907221773883,0.164363678588163,0.330180540256403,-0.0455634435556969,-0.013342644787193,0.693510244607904
"86",0.0205110693956579,0.0425023656648307,0.263317167829124,0.116460601843587,0.20126469242974,0.00600526542547886,0.282853165331024,0.400247250963363,0.301286386916657,0.10011653760246,0.321552064038759,0.114771293286017,0.356600687401438,0.680724870561006
"87",0.100239595381947,0.131100100093836,0.270905944911071,0.103936231443512,0.154136249691046,0.180695372119833,0.136149396141946,0.146982987658816,0.279484635204335,0.193458651295798,0.319039017107529,0.0254050202824143,0.0163740867213837,0.677323339860363
"88",0.20962381821489,0.000406778495087678,0.141386634966265,0.0310683369347087,0.263665941314137,0.151982447205,0.161479172155113,0.283000651240226,0.320823932297981,0.114676286387015,0.230013837224726,0.045065590381357,0.101654600557034,0.655841149187552
"89",0.141818777981203,0.0904373242862961,0.0984027231277537,0.0258885646901317,0.345812447881044,0.135879571722854,0.282792029886128,0.310911694218651,0.204330471629161,0.0973287030484698,0.148525386723315,0.150857455724041,0.229309272542841,0.648235891824022
"90",0.0425763918060369,0.0985141062112126,0.379216425165481,0.055785032455114,0.127705579133453,0.0369361854486105,0.318501370095117,0.331810229916492,0.211935688519203,0.0151539765627005,0.297039074175076,0.0843490322417404,0.130342263238395,0.68810875658952
"91",0.0030711890565521,-0.0494554730751049,0.104957871020293,0.0708646293106841,0.267881704734976,0.165585420478859,0.241814729947932,0.385119945002934,0.337795562271572,0.133480939406271,0.254541622703898,0.0234487474689022,0.111244556501247,0.686951552544426
"92",-0.0209078325858495,0.0935520543536099,-0.0347078493240345,0.119542869410899,0.181305146446648,0.0178686103795001,0.309997402636344,0.242386368332098,0.31318124492259,0.128858144269093,0.201875495232373,0.0544963557868086,0.0306210530898716,0.687102940897637
"93",0.114659745969086,-0.14447786487277,0.163904410192418,0.0125760643733311,0.177888824701618,-0.014455160421653,0.256059194007327,0.323365067557904,0.205957983392771,0.166080747966091,0.318600599262494,0.00477535073350269,0.0400626363222743,0.688400748830328
"94",0.0088561914273447,0.0527788799081262,0.203420709939236,-0.048689416915703,0.230150395752824,-0.000488744000962096,0.339011902566728,0.393047353530488,0.368209823067091,0.079072706339401,0.239601782131451,0.072448377828092,0.0133845764656074,0.689882107418202
"95",0.0645641580783797,0.0518614308052144,0.135175370433835,0.229666762180693,0.027805410067813,-0.00747274170856888,0.315802862084888,0.227340124332069,0.267783183488666,0.077355387622973,0.324466692328527,0.0403986275268735,0.0120674024799667,0.680551726776592
"96",0.0567805072203143,0.0514718431437255,0.232891580107464,0.0288495231992424,0.152204602133082,0.0740484018900384,0.326807039836714,0.24566024635675,0.243516830323702,0.110172121285252,0.234539653969225,0.170744609918179,0.0709665867845327,0.676274828107787
"97",-0.019912365186306,0.0975044476217371,0.11828375097794,0.097811971865571,0.135670062420303,0.15745739408318,0.26671579677183,0.327504063355009,0.371591721639621,0.214028656725557,0.31663968413272,0.0944175226692733,0.206406538048789,0.680299777240216
"98",0.00557736364906105,0.0172433385785876,0.265796627576852,-0.0665332051512632,0.115710190966619,0.00488380490895082,0.309407415604308,0.266671958563221,0.23329665594379,0.127519032452168,0.276244234584813,0.217898152239513,0.0832941154603286,0.660497530351918
"99",0.0461376015626482,0.0302145817949136,0.305514586057887,0.108078721817886,0.329231652249227,0.0168117803240707,0.327698293228427,0.280310718774087,0.414615806205957,0.138710256883547,0.286817646761878,0.0184334546029373,0.157917894551626,0.65946835742457
"100",0.0972647519619215,0.0209344776049623,0.26096409629023,0.0932068205908981,0.163470014076975,0.0196817699857545,0.40257115190352,0.415291393797458,0.221491511976105,0.120598168961216,0.286180997356989,-0.0647419613692702,0.204326559117675,0.689264178398108
"101",0.0617067135206741,0.106201085926957,0.1909232957349,0.067163396349535,0.0916385638001891,0.0358632835441285,0.302877278752886,0.331409487640584,0.215458449006821,0.151280170408662,0.200102791493066,-0.152712887040256,0.0760592986658613,0.673836631098599
"102",0.170529895882702,0.00922107179459509,0.249198985355508,0.00334549051664878,0.124295767177827,0.0775531062892601,0.337084564920161,0.179327928658308,0.324202056236681,-0.000269593760891271,0.385757969753193,0.163708348503703,0.0995926223261758,0.684266926986886
"103",0.0604630851596741,-0.0707980527246346,0.208942198170975,0.00316334743549235,0.184091173955974,-0.0346783111817869,0.236143651974146,0.354438306845326,0.337312509221923,0.0376153699429142,0.246672017111879,0.00406655087374643,-0.0818838563290003,0.651687348462218
"104",0.110502856259745,0.068816354862795,0.299455155835253,-0.0339622865425561,0.196351958188113,-0.00129810626154906,0.340406133302332,0.290312736855385,0.273230810427283,0.119357439401929,0.294624059099827,0.0682442611271837,0.0392095416190882,0.680184209287498
"105",0.0159403695793343,-0.0717670354659584,0.188689653025807,0.0711362253046348,0.0805182013562285,-0.120169756010487,0.172759631588136,0.359958847070845,0.298761453644457,0.0351361668464112,0.249278750917117,0.018000510978912,0.0201550325380152,0.659672039980899
"106",0.1424411637756,0.0281957365738863,0.342555947223735,-0.0178081290739551,0.167452763103742,-0.01528284450188,0.249741299835463,0.252752600709891,0.311799440234833,0.0278286815582989,0.181571142388791,0.0934358622317594,0.0622075331786563,0.67442127748186
"107",0.0434351942952754,0.139958335295068,0.208825071171077,0.0314158644469857,0.128841509336856,-0.0182430045211078,0.279291424155801,0.323530745269572,0.380685990393186,0.136442313620463,0.249709157952291,0.0815757808602751,0.094084544109935,0.68122903430273
"108",0.167298343661321,-0.133728237290319,0.041949978715489,-0.0955993427575836,0.170849571185342,0.123958291205923,0.383360492332854,0.23877490923167,0.38609945610004,-0.10686814285706,0.322464473925515,0.0299686093284984,-0.0452186529934894,0.642014855694724
"109",0.0342130863714932,0.0398773988979351,0.152905797942737,0.049659045914276,0.0678485073222571,-0.0642787402256704,0.270853528653719,0.310749431868426,0.210585427575919,0.145983525599426,0.295043364393518,0.143532348538239,0.0407717195244465,0.668103987819362
"110",0.0111493079747732,-0.0842451605685803,0.29084230109621,0.130555239466249,0.268125804642395,0.0567181864867103,0.291230705093338,0.432082831796763,0.374476715627005,-0.0582959583470879,0.355599153595842,0.044580686737756,0.177329019398974,0.696434089353975
"111",0.0142087958655572,0.0189325886993182,0.17811868616146,0.0738357449254021,0.127253664891846,0.102552320316793,0.477170159350194,0.304479196468602,0.372972089676035,0.127058677372633,0.32303817385652,0.0869349965726577,0.0777658057161079,0.638837860441697
"112",0.157456603187392,-0.000736272821399268,0.160303482993109,-0.0662736329416573,0.149098823643557,0.14884686796127,0.300366852102637,0.394835718692672,0.276628856973879,0.162089962953751,0.327483432323446,0.00720642312192688,0.0773722885187916,0.642920896071726
"113",0.104402878092587,-0.076621699558213,0.125517863121123,0.0145582826974518,0.218960044400745,0.0936013939106165,0.289949364726032,0.406772672570492,0.406629795269041,0.103148305416265,0.344666018380077,0.125896692197016,0.00330570045722744,0.687740774637195
"114",0.19801575096356,-0.107893734492062,0.0329502830191635,-0.0222494428580482,0.276807726929791,0.147136182550744,0.333578978403569,0.363556935894145,0.212629539309801,0.105509764750811,0.319128855748046,-0.0124256674795653,0.193731191293386,0.68800864713534
