"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_fal","temp_K"
"12",0.179057994855221,-0.193750489176982,0.155808705038052,-0.124546308065633,0.288825946078717,0.220267406325348,0.434502405595892,0.185850507974361,0.279860181078659,0.254685712555147,0.05399823466871,0.180990791184308,0.311626354278647,0.573449624822717
"13",0.00867872781736636,-0.0183440772124187,-0.0168366294068531,-0.117319921700479,0.246498695952333,-0.107772050831485,0.357169545707376,0.316492757987347,0.0895242395344381,0.407422174858286,0.190317699653976,0.0503349493435953,0.216140340090068,0.60856603630105
"14",0.169585157238859,-0.0763164818447847,-0.017476372330994,-0.148926542682995,0.37304639648306,0.0606305632969166,0.319948325243862,0.406619363372086,0.295951520831896,0.347857275039378,-0.204855159540817,0.214894389608663,0.236507717455382,0.562707262393429
"15",0.0227187714275916,0.101032628188041,0.0514201164556074,0.0424932556214875,0.219709066642295,0.118065732756643,0.383872814477834,0.332007184630657,0.244014333392979,0.152920941909514,0.12239857018236,0.230706428697932,0.410774861165978,0.59247562574654
"16",0.133547355866401,-0.0709225041544535,0.0681328307171545,0.0327394302650941,0.280792522195446,0.135675851992999,0.417870392062165,0.214603571374904,-0.131186455093389,0.128011265907591,0.0196245858595107,0.225242796166142,0.191682373702692,0.59611755196571
"17",0.158909281665878,0.112933859206359,0.158908966214182,0.0101170299130587,0.00372038436818746,0.0484814321434018,0.407253497533263,0.502849592232209,0.160980241009519,0.238330130583171,0.0551274942900772,0.164941267606342,-0.05288224756526,0.601165165345768
"18",-0.0893819556353768,0.00253297198416727,-0.0157450573919924,0.104423609120315,-0.00241889291911877,0.100451118501088,0.259323145685387,0.332406391594811,0.211426211723392,0.0996687235628324,0.0206146777910417,0.117935908798872,0.13606852219294,0.585781453299538
"19",0.294399659857744,-0.0390937862013628,-0.0199906553274759,-0.0263260007619223,0.200405627888657,-0.0526195573641436,0.368891407021871,0.262973486913618,0.266467465788599,0.0676102730915199,0.290633113477662,-0.0076000700221225,0.383500452026246,0.596223466702177
"20",-0.0446532358882782,0.0156251743792421,0.215408780605707,-0.032850615788312,-0.0224722903290259,0.0499907951770621,0.394699808343204,0.225710332331695,0.30484669774855,0.268846137140376,-0.0552494544354622,0.250008961128512,0.141999877121384,0.578047571518778
"21",0.160783411741038,0.204013366166817,-0.0954539989099132,-0.108544633038963,0.10418833033974,0.136173307863854,0.394473323772336,0.365328142474951,0.204936323372005,0.252690812058133,0.0677099326421648,-0.00707959718368686,0.471863836660186,0.583612031120631
"22",-0.0573261833309659,-0.0890969280652055,0.109918607156028,0.0333007984447896,0.120488285034318,0.213432032615885,0.367751476570664,0.394134118225093,0.20208057491125,0.280977403812227,-0.0843264531537987,0.202682477166813,0.0297956862955074,0.596897169952604
"23",0.337963294446402,0.0181797926787109,0.073618954900158,-0.132374024287091,0.192327788628106,-0.160543777034982,0.255383719543718,0.39390306574578,0.261360765102225,0.261429622041123,0.113494992652874,0.221329885896891,0.135703202995217,0.58299279251111
"24",0.0992983127117757,-0.045068133858844,0.127785266193677,-0.219882278745358,-0.0979514324758892,-0.0488359598813448,0.224073384833102,0.299338552731169,0.160904294977658,0.17253691278883,-0.0589620215737454,0.124421632653332,0.461015754680751,0.54843645994256
"25",0.20112594000153,-0.0242057296231604,0.0294918452638,0.15616699391654,-0.0519347819126091,-0.0533613514207691,0.204704362541707,0.382324596723775,0.254150929106484,0.270027824547718,0.128099623302415,0.214926137654069,0.370403111602462,0.602361842971571
"26",0.161158269141108,0.0487073588445818,-0.103114546112962,-0.0946014983388253,0.397938003424115,-0.112930688383537,0.309018332086819,0.449981935138479,0.304287214625073,0.179233312893327,0.160808593440273,0.157949363408703,0.0468205708930532,0.522140052492101
"27",0.117501921642512,0.117292822929228,-0.215118670419915,0.146157051287496,0.117234834448084,0.0675565457103409,0.341548978031756,0.429197764238193,0.27105770970944,0.274081602792218,-0.0769896451183622,0.0954598933036525,0.0635932001835703,0.530924067445641
"28",0.0767348002963366,-0.144481862176286,0.219200204667451,0.333823216897602,0.0192594927868391,-0.100387367443059,0.316033333771897,0.256438716994039,0.227640874922342,0.208778090137018,0.279318652481271,0.116328183250432,0.172191033336042,0.571683468663566
"29",0.124719304470961,-0.0490446032021672,0.0823645637705084,-0.0855930477293708,0.215449391078023,-0.0262519686568404,0.387855224138926,0.28117494361294,0.127231620759344,0.318851266183017,0.0375514311037414,0.338193749650871,0.00971029349859886,0.588469275887638
"30",0.123080150473003,0.161869435927612,0.00367345410732363,0.0378799755078459,0.0423262196679549,0.216430837525594,0.330599370703307,0.295403814236475,0.0763076641102687,0.257771539116826,0.00688460415075017,0.173401672384705,0.184115673003246,0.568145156073385
"31",-0.0820614550998818,0.138545399517392,0.00996614671272383,0.0525504185564796,0.165715591991938,0.116434354461907,0.342603780558124,0.238607655826985,0.290754471221416,0.232640882223868,0.196830659986322,-0.0315466927023133,0.396156548216285,0.625777918647558
"32",-0.102022642454603,0.329512997620697,0.081371203315615,0.112498959043284,0.222920757806257,0.0390654953124449,0.24562485699844,0.487229454308574,0.33610317226259,0.30579934304922,0.0544081544405988,0.0905649705723272,0.106812877415342,0.610841084905554
"33",0.191391617348959,-0.0325539320556137,-0.00235794293367349,-0.0191405031823744,0.246706246349072,0.200186530606574,0.424578550669214,0.466377037330116,0.0273686536571865,0.369976343113767,0.0974883970568242,0.071308693537785,0.311366898110221,0.622844880537884
"34",0.486428962847301,0.00777017509599034,0.0332133909418922,0.0328611312086039,0.0760061271576818,-0.0257482797492613,0.0897575284134043,0.486267859875116,0.218457153473318,0.245926858958573,0.182058609940734,0.264988623329844,-0.0907599274973611,0.609928845228981
"35",0.0719855922310742,0.0728172216536988,-0.196434226887877,0.0325430116973999,0.0532732077652669,0.128777124713005,0.316816782379875,0.321060064798616,0.174669458049474,0.138284367510482,0.203264258024663,0.208955877541059,0.142156875501193,0.638505007328208
"36",0.0946333548747591,-0.0303938692143914,-0.0866403769545062,0.237492867928279,0.118204850319526,0.143263222221769,0.429625364904769,0.172015335308782,0.0850548263339391,0.21146493490642,0.110868348009707,0.150214458912275,0.0580381177456813,0.572609479703855
"37",0.298377136552828,-0.153053625358707,0.167848170716276,0.019998896533281,0.286637309733696,0.22607672523759,0.307234677972719,0.00206710745217946,0.169200015281405,0.170442299760652,0.117655088947734,0.0807025347451291,-0.0124571632699056,0.613304586332336
"38",-0.0691852671120195,-0.00843948235461859,0.174503529522285,0.0259672721964881,0.114845302514909,0.218546871551574,0.361411415885423,0.346212987140149,0.174081040896306,0.309427310583159,-0.106398349547873,0.0573504945216236,0.242200783011336,0.612479288979109
"39",-0.0487316922076775,0.0164123471812972,0.00739231778250394,-0.116066847942696,0.271414957298447,0.105150983745977,0.300464949354725,0.386683333866204,0.15920142267605,0.234107335207098,0.262804742408091,0.223960543653092,0.228616966804057,0.625380832659843
"40",0.0520640996897877,0.151802045408518,-0.00347242083273767,0.0999440370403269,0.000943202788733341,0.192012357310868,0.0434346612131418,0.100710463460671,0.239702325812628,0.173841890014713,0.234827538704312,0.188837972631352,0.285281963171212,0.569289095337291
"41",0.174977442850052,0.123372182737998,0.0233297288380969,0.0715741261411666,0.0561191193376636,0.13473998852348,0.142669237839278,0.309657208888488,0.0885739147187175,0.149059050420223,0.103510002514582,-0.0479534675508793,0.367971599579522,0.588130257322202
"42",-0.0286695394785817,0.036979090118945,-0.0911982120515301,-0.0685093797726352,0.214391853547416,-0.135105671751231,0.259322756775334,0.0404314439151936,0.17994812378337,0.2570341257579,0.0674968874797024,0.249623468033413,0.13535553952502,0.580298922216502
"43",0.262345284735042,0.0232772363910372,-0.288394391669302,-0.0342571777964595,0.220972933505559,-0.147468839770047,0.208698519472685,0.26833743795743,0.179929058882525,0.28460938403453,-0.070511859365989,0.169218194685204,-0.0359603429160231,0.550245582451316
"44",-0.11210113379177,-0.0196349911098608,-0.0761874605824879,0.028322692715817,0.116304228576971,0.0711695702444193,0.16421419122675,0.317407887844351,0.191034033370713,0.329825501071728,0.150494927644902,0.0802948350295708,-0.115153808123783,0.567157870688472
"45",0.0219622205417682,-0.103962163862362,-0.0567738949539117,0.0139633543882969,0.0765486785285081,-0.118511123432044,0.218154415560898,0.359437352854556,0.328515851543242,0.219867913852383,0.199638645605763,0.126138153004257,0.377379002253203,0.609316740443247
"46",-0.149761850317446,-0.0580212445431678,0.0764288929332233,0.0826234135682372,0.197981269319955,-0.0982479099781105,0.314176166070151,0.226150822036516,0.225276661704451,0.123736007353669,-0.112883912492651,0.204730182803003,0.0025740061642252,0.561322666511603
"47",0.0556009553348829,-0.0995937173170565,-0.0215428899116984,0.0764856936168027,0.261919803614448,-0.052337688966449,0.217740369206403,0.133685676049906,0.233703695516326,0.137758661016882,0.0299707288762201,0.198430821919898,0.0468512237855206,0.597674468018777
"48",0.0166681687667531,-0.078302697735444,0.10396265156536,0.0307375050253752,0.0616390848388443,0.120453949490131,0.307450620485184,0.285379060032618,0.234444794867909,0.264329363228966,0.132998755262959,0.0737885235861885,0.102742838765324,0.612805722563754
"49",-0.191092538180881,0.15594049265656,0.0726873233037148,0.0548407921338845,0.0369603288277753,0.282033887872781,0.418758132148884,0.40672105103263,0.0711807699608898,0.120754727053683,0.109834771364612,0.132479478047482,0.185032418760422,0.573138455463004
"50",0.113203760927326,0.182779965970108,0.0147925390478797,0.298861132580125,0.0212114311221482,0.0850477854173437,0.189328314932144,0.105606415244574,0.0328871061673262,0.14956660870522,0.121464362303906,0.278861391225748,0.0909024379427334,0.592830175880915
"51",0.16104300574482,-0.0378330682047731,-0.171115421545371,0.0767219886552636,0.128731840534679,0.215582096992137,0.276001673007788,0.228506975918086,0.216265877032463,0.000245420010494407,-0.175608905451879,0.211860641642358,0.0842099448981336,0.577612136726408
"52",0.0726570660370865,-0.195175134877664,0.134829526926615,0.00774627637955407,-0.205537378146773,0.0254201265690032,0.512698480942654,0.384205429688052,0.184685613381614,0.189612318373556,0.185968058022825,0.244523504048356,0.287293578570093,0.59061388644049
"53",-0.0934238375787159,-0.000945307375486536,0.0101681367542346,0.127569178560901,0.288944794954818,0.147793402760639,0.341483536613043,0.358861398774139,0.372130925674456,0.22602798552112,-0.0672501466863777,0.182171612546277,0.302010464164144,0.524397029989734
"54",-0.0555848897511988,-0.116303159430221,0.0187632305472975,-0.179203200577744,0.118498067811357,-0.168821866228604,0.326099611930354,0.380270082278225,0.162980797544418,0.336998334044102,-0.0132874167783269,0.121179842480733,0.12976916404037,0.574271720688634
"55",0.256776295461848,0.0317591328042608,-0.0282007722653222,-0.0953070665478258,0.054670878158937,0.0934025232287857,0.394688989920602,0.265062520314928,0.133037810488785,0.116988134947777,0.093581376042407,0.209454511856665,0.156374800072855,0.565772827450422
"56",0.0297419411267055,-0.0668231480825247,-0.0128636478408832,-0.0171157293574395,-0.140936207427796,0.00398410589275059,0.315385556725192,0.0498753881211115,0.128517579781535,0.384939687315678,-0.0764581382681035,0.336561436536618,0.189625815137182,0.624478311055775
"57",0.227041457494605,-0.101816339063347,0.174952465380958,0.0106570572429104,0.151174320701165,-0.051590704003511,0.478033098101971,0.172459979458225,0.238764961855956,0.411220719262258,0.193504752751437,0.109092954322644,0.221507366998282,0.588347855623407
"58",-0.0838931960040787,0.110949928658264,0.0645019373690878,0.126179593972296,-0.0749365688622521,0.169222512915215,0.349797001527781,0.278872367768942,-0.0275775103047947,0.432896570170482,-0.0915524124917106,0.270542501896022,0.169736215275405,0.588706667563426
"59",-0.0578569873001198,-0.0480699383787062,-0.0255988845984693,0.0638215262928137,0.115685651467977,0.210024034039388,0.343492028898446,0.384010317491374,0.314245728334031,0.253276305541712,0.184095538029988,0.185857861641194,-0.0261248855548495,0.542749829262238
"60",-0.0478591817024005,-0.0805840316375322,0.349435499321921,0.124680131500691,0.236241565540629,0.0335519472473896,0.294709575867904,0.345836190140137,0.328602365287002,0.330045574108371,0.0514489078944063,0.31727273879637,0.280707823302175,0.543416660218362
"61",0.0420082763095166,0.213145074293427,0.16251379920402,0.0544343639733808,0.0920564205741148,0.390093008453119,0.435948364600468,0.271892851309883,0.119868548194361,-0.0111591560402072,0.016825947238511,0.265994407739858,0.223627921924633,0.581228476212954
"62",-0.0531023957548324,-0.101090996878515,-0.0714514546611995,0.128395945073195,0.071471491848516,0.095178672043254,0.511120959420826,0.35780690080106,-0.103928161372788,0.336596448813406,-0.0252248822183705,0.151280242970945,0.0477928806526416,0.620446861053977
"63",0.211927780357036,-0.0832205249252738,-0.0639526935056792,-0.0866757840524774,0.170859621136076,0.0751055881768489,0.109439088515845,0.435320354898853,-0.0292137315674809,0.104844550842784,0.0159520604586712,0.101971274694886,-0.0395740095494961,0.583839665543831
"64",0.222742634244585,0.111113394441099,-0.0159075188574148,0.0956162345340667,0.232691257936237,-0.0723608221842714,0.263138901419471,0.317764123344151,0.392423424984686,0.174138406781882,-0.0787930391321203,0.154935144867866,0.0744729008402151,0.592886541547247
"65",0.105342393761769,-0.0169538640294077,-0.00119001253070838,-0.0966081292626476,0.0801664691610051,-0.0226018265539797,0.395772045285109,0.270821506544457,0.301202045633147,0.190505117965716,0.117852684831013,0.110854714395428,0.0340269289078154,0.585661321714143
"66",0.0136338456183344,0.00882257642415288,-0.165390944087113,0.120030662532149,-0.115102532192276,0.262890429227471,0.240535872320341,0.457430491105704,0.201319123279772,0.218660645722337,0.185868171933956,0.116108796573391,0.128107413166339,0.566788645316843
"67",-0.0476821989949919,0.062592433176278,0.17141405493253,-0.0796772078655773,0.313830201341027,0.0106955791174403,0.308361983576011,0.31556819262828,0.107385677322465,0.253367126394379,0.0657725772494912,0.185374938833675,0.0850488069884959,0.58367894543931
"68",0.330569987771547,-0.113092231437613,0.15157628561766,-0.0822609975529538,0.23262660044625,0.0125113366857571,0.335125498462485,0.291365663075177,0.125367137033236,0.207674679778965,-0.00802955961605881,0.136758555372815,0.181941123481944,0.567783182413631
"69",-0.116121850295644,0.0277729441156146,-0.0206020971700154,0.154367026499651,0.192034038064631,-0.025366659918147,0.211897266127601,0.296298978961477,0.0864966127073817,0.4103386087623,-0.00457137215589644,0.0137541669162175,0.02469110954809,0.564183542674513
"70",-0.0474761158551873,0.0134954599848467,-0.237643152429459,-0.050991201018,0.399341498895397,-0.0183253784680226,0.149057349811827,0.403895518637998,0.263654902976844,0.165898999669507,0.14465181692953,0.197051277808892,0.446203074985768,0.588475680600392
"71",-0.0614228503096635,-0.154161235265411,0.122411373260187,-0.0530872673000038,0.0496033461004559,0.15398946498118,0.289534154552281,0.479430712620363,0.106943115018906,0.311833202396112,0.15381312416304,0.224527110851757,-0.0190633755824369,0.625082204818648
"72",0.193098626191668,-0.0993657090831383,0.0885670668566252,-0.0695867491739097,-0.254439870896153,0.1414962600314,0.243103150617124,0.276050652165459,0.0727971188801182,0.197996245123173,0.29264281239876,0.11502403270542,0.4249640772838,0.612174340218648
"73",0.0665294991318791,-0.132366355494967,-0.0713093821227316,0.0675075706090155,-0.0999083301658423,0.189877519149389,0.299425480838898,0.212608714760018,0.130611553241147,0.270285271534618,0.10355879259547,0.283861505397725,-0.037660659630696,0.5631709112462
"74",0.035681821926714,0.154019275807639,0.087244681479553,-0.0453944488287114,0.0638811483203573,-0.00280561607591697,0.262259786754303,0.413769647508162,0.273691687022616,0.332548774906853,0.218618875476724,0.0870925805857258,0.238926502115206,0.573863316166812
"75",0.162233900100344,0.0884523596398226,0.0294689688043972,-0.0726007744807495,0.0801590110727972,0.0462824410169601,0.316403943197653,0.36634624188114,0.274982926368119,-0.182233201372589,0.103239379540524,0.173544792074236,0.455340284453006,0.574182400309626
"76",0.346710088854767,0.0301805774931033,-0.0255437110767787,0.112641359547835,0.0687221984609468,0.217675335023385,0.417044078875961,0.380540165422145,0.161596781346779,0.244528007808256,0.0427321685753519,0.0844973699989601,0.261573315662728,0.590224446558125
"77",0.0896802425035534,0.070834785632539,0.129954996551284,0.0331525240054497,0.296079888891981,0.012936857449774,0.124161708038923,0.355623228012506,0.204015712317234,0.013967301430435,0.108091135432254,0.32061232543273,0.35495665095877,0.569731051211721
"78",0.155534596162851,0.078461210278312,0.276661689326376,-0.095613197194102,-0.040440035430648,0.235301092845454,0.192055190800665,0.420548034662665,0.224138551438019,0.385959519323714,0.144269711225458,0.14286595727265,0.355052562377948,0.57995791100739
"79",0.0752137101222618,0.104936482707497,0.0528909934234242,0.153896056288524,0.074649232088017,-0.0816167553970199,0.234367828795244,0.29800340460316,0.285793713982875,0.115537736193276,0.0259508344164719,0.144609692248092,0.437774991276651,0.580489578680983
"80",0.455653849185533,0.102846245861324,-0.0369145931628934,0.11538230749593,0.126774208563192,0.0152823808955651,0.482416780624544,0.341697054994975,0.128691670960009,0.171798770398577,-0.102227855223572,0.190544124101926,0.0830777959796455,0.566444698125625
"81",-0.116451603197474,-0.0897506262891064,-0.058410446008771,0.0225055059418257,0.208610397722496,0.034065640365827,0.407307186092399,0.107654426996716,0.135503292312499,0.143953287118891,0.0899423379458378,-0.0440204845484685,0.255787638474326,0.609880145848658
"82",-0.00174264523297078,-0.0935383374147924,0.0870162259564446,0.0282931191589185,0.280019792720286,0.135697475308171,0.308283453002818,0.402182284550721,0.250903646197594,0.387198474984851,-0.0691221569587586,0.0861272708485186,0.00346334550875524,0.608724371973983
"83",-0.0282951101584021,-0.0373254961889442,0.179006710095446,0.0706087440097429,0.251630911813484,-0.0686819132462646,0.253274770756542,0.385271384431827,0.345903283431148,0.192056546826511,0.146034629055283,0.258877090453382,0.102572162096884,0.543733337076958
"84",0.0795179282156355,0.0808565867353011,0.0298386788155122,-0.0560899255649683,0.0509887182104552,0.229948661664027,0.382479159319276,0.300593121080847,-0.111514761228797,0.283265329215686,0.134146965871053,0.242378846911015,0.0209231717753116,0.610284635704711
"85",0.0223355462218616,-0.00951407702749903,0.21754006749209,-0.00813655126259383,0.0111851620318029,0.150499708039723,0.12567013728484,0.320893961723301,0.125313459537806,0.247758555490683,0.215730362710625,0.229387794128705,0.096586545159563,0.568902878697396
"86",0.102206619126984,-0.0934329712437408,0.251293987615202,-0.147543862128177,0.21086955674702,0.0086142313320988,0.304186113785481,0.187706112703604,0.190123156243222,0.177756455980136,0.131675521031917,0.152471073415649,0.0525892096195196,0.597873441691249
"87",0.185341957599512,-0.0428353505636286,-0.00652747047981361,-0.0339584878507303,0.0361597393410576,0.00978152186565396,0.34993252168598,0.323302158969658,0.288166415464998,0.0847665135475692,0.125546358874441,0.141038098842363,0.0297016470369402,0.557742136836145
"88",0.19075351120416,-0.0736850238873463,-0.103379545604231,0.0833666476549223,0.0952077932257425,0.268478446807796,0.260188262253924,0.327924627363509,0.220637774199188,0.178764552937218,0.120619740467094,0.266205591936679,0.32439040442456,0.601062010315385
"89",0.169773219703775,-0.1270269289621,0.1105857418365,-0.074384039925888,0.0755797381969914,-0.0127382310314307,0.283806308100185,0.344922990580506,0.122490319089115,0.263903861328855,0.0676261939466125,0.14641979150263,0.431247222902546,0.593424320509359
"90",0.0417257070527003,0.123089658902787,0.111025586333829,0.0302412645186965,0.216366411071363,-0.205213071635251,0.220423495167242,0.407068546513282,0.24103459500938,0.222812538968289,0.13661782052082,0.180320603459324,0.181295103054393,0.542525025112574
"91",0.205885844586645,0.0794144056025717,0.126202435079254,0.0558947347968928,0.110462994171029,0.153984463439283,0.251996048750642,0.312907734431372,0.0831375728871655,0.069635731258184,0.0259488709218634,0.116450335597587,0.35851285911316,0.601279489879097
"92",-0.0524868531266582,-0.103358603270589,-0.000368881206394353,0.156171842316044,0.178788752546781,0.0773318064745501,0.458503040626498,0.565706321828265,0.188007291044744,0.0490171141654204,-0.0336817906546586,0.105245909735903,0.423585325089307,0.655510715696854
"93",0.0700240810825125,0.0875235774768554,-0.0088389174678534,0.0539675867252593,0.161575202927909,0.408969222013643,0.378695138606511,0.500393865590865,0.32194749746536,0.402150577752291,0.163177371751681,0.27572310286416,0.49599861542031,0.570247630596768
"94",-0.000807178014614548,0.300377731470667,0.169420098865053,-0.0348889665579648,0.276639965363101,-0.00710261792439853,0.222342988884406,0.388803312365148,0.172425653989425,0.367681059898336,0.0193909288043431,0.165447069748449,0.269826201033533,0.580620270797915
"95",0.341204684377644,-0.0957603916555044,-0.187198304001869,-0.0400441230626728,0.198093378070631,0.0551277143811114,0.383790058233203,0.253994573360029,0.0993138823461365,0.218449741358306,-0.0766755560159537,0.203359152070316,0.0302370127879151,0.579097475490697
"96",-0.285713777074728,0.159114241794571,-0.0664903692151326,-0.113353127940173,-0.0482543551226079,-0.0041555273998865,0.368997612160756,0.424579088817945,0.123648635118623,0.372835475715933,-0.0660657329629678,0.199242370209712,-0.0675280768021301,0.568896559747616
"97",0.173145292985174,-0.181538240268039,0.244570781472439,-0.0719729959641484,-0.000870551914315436,0.227791011000488,0.2969859077767,0.316866315256268,0.141230150288346,0.296521919806747,-0.058897110901209,0.209528988192111,0.232396664617542,0.608682555830485
"98",-0.0320825317169823,0.314365992191949,0.027211096450999,-0.127152556376866,-0.0808692672963257,-0.0679041259895118,0.227252785433328,0.0626489255440284,0.0926251666753716,0.188634802015075,0.0712217632137532,0.231099298747419,0.17855709392268,0.578507835311043
"99",0.183038037614113,-0.0313514458189743,-0.0218071155615438,-0.0662437898392054,0.175164913451394,-0.11244118459045,-0.101249494141981,0.242318275774891,0.0665817130724415,0.218495605705249,-0.111370649257995,0.0508840396303202,0.158295399415143,0.606223062491443
"100",0.0368403838957827,0.0792765467474434,-0.138411325763486,-0.0732456650221472,0.176272931299393,-0.00353802592253461,0.378544114861226,0.18712693842408,0.339020519188473,0.0384077867856713,0.177271194018317,0.0917087111120602,0.150070276443558,0.594930754659627
"101",0.163431916467942,-0.0595991208398274,-0.143725507302212,-0.0418687182201525,-0.0591785463691038,-0.082770840969386,0.288280141509248,0.362782902092145,0.352151361507806,0.185649705346131,0.153508466381448,-0.0648132375460455,-0.127200466261531,0.613710640288617
"102",-0.0581888806800248,-0.0549040075046103,0.295918706042101,0.0095937052061104,0.185622457887961,0.0161885621406907,0.391414362602313,0.395472073712565,0.0577090560990608,0.200702022848115,0.158756853069204,0.348977160322751,0.144234363468677,0.60613719486496
"103",0.0437887859194334,-0.0570403391483532,0.23805588345624,0.0974084883590645,0.285484079051191,0.189276475134084,0.468398568595303,0.374111720931196,0.410885899939373,0.404929091907761,0.0865130170049276,0.10945311521895,0.224634561937911,0.603287299954957
"104",0.266635393679696,-0.0205560105092759,-0.0485798934909648,-0.0574356006421021,0.162321118028588,0.079363112235444,0.38766009982934,0.354232186277028,0.228583733732071,0.228320658579882,0.121111426552146,0.318795604610546,0.173432199337414,0.551538600129965
"105",0.0373977210022303,-0.0407242059130549,0.176630533043026,0.0951374456420175,0.113513089606921,0.119661932982764,0.481369106548922,0.398377274267368,0.447672615190415,0.200235907246543,-0.283276370813076,0.00343184200841314,0.0781870791507295,0.586351284788138
"106",0.16778496920417,-0.180473881230905,-0.0110739283973838,0.158147166257299,0.102136133112593,0.250785741552392,0.355646147648462,0.183570059092409,0.191169344210703,0.390476483614768,0.0871837530882451,0.21711604508792,0.219309473067887,0.601309005403339
"107",-0.119493664023411,0.113971481536837,0.1612431262741,-0.0199779394563393,-0.164217717651822,0.204720014321844,0.385101509302024,0.440745089707237,0.190893376149554,0.130915753491731,0.188954105569385,0.119531065834753,0.0242915040003073,0.561543676962667
"108",-0.0486159338920319,0.245760869139696,0.198454961084283,-0.0952359912255092,0.0630949751419739,0.153381105894633,0.168952832400821,0.310764195336704,0.441974992551236,0.235324728168801,0.0557390644743077,0.14648181347579,0.117907358594574,0.593587923461984
"109",0.227464534140679,-0.095116462704817,0.0357150610396983,-0.0802728931889907,-0.183517759840405,0.0187206437963373,0.242164314341233,0.411467851527147,0.214583017966857,0.298768819565484,-0.119496550858779,0.293014905539072,0.159910704965714,0.591066423524368
"110",0.14378406378408,-0.115989342231194,0.136451183619175,0.0505360231187632,0.195069372827511,0.149185637434413,0.242611017890926,0.424531827971338,0.0867301417881646,0.305776675204604,0.137374906114973,0.20424529161073,0.283506862425483,0.576780987769014
"111",0.045981705383681,0.0684765964337967,0.235633093182929,-0.0113002948529043,0.175469191341752,0.0731737312540318,0.284615828805697,0.381045802462304,0.195164417014071,0.365297318856359,0.23609211713562,0.0315054991848307,0.36844595062581,0.584673824131355
"112",-0.0425777642411789,-0.107439611713692,-0.127597168784607,0.0241870702119531,0.210991433116052,0.156522385047073,0.13963609516728,0.330671907135687,0.221771018029237,0.298777162500699,0.0186597165071152,0.0829086715401203,0.0570979022775453,0.620545754161037
"113",0.201499689935086,-0.127004223140954,0.0244087562567322,0.0126498698671485,0.147612277988627,-0.154566060467793,0.281624482190215,0.42215453756468,0.281940011736189,0.231452949315195,0.118067300803185,0.117042431066361,0.292315400503519,0.585547444977879
