"","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"15",-0.124943037482732,-0.0262564950542815,0.0229556890426342,-0.085678950408169,-0.0158404821220525,0.0874392228050393,0.266224714434382,0.116119291872775,0.110069031515465,0.0595629602133203,0.00516456563755589,-0.0010330166008272,0.0704849083743955,0.532669682578189
"16",0.0527048718982601,0.142796363994059,0.0152839187656758,0.314859385965658,-0.0255330847309549,0.292281543904491,0.37815505390336,-0.218222572886748,0.205118216551494,0.0549110713040313,0.19199930376485,0.0721885906450621,0.147360304339846,0.489806258311124
"17",-0.0163356981272307,0.142818831119436,0.113743038938462,0.271794849519288,0.0944326584461383,0.148944448628692,0.242763545035354,0.0979719517920332,0.0269392640837673,-0.0200179707421162,0.128709069787339,-0.0657891377848827,0.0150555407591217,0.52209931312995
"18",0.0180312560553705,0.0347046044372218,0.104013941604321,0.0836280899610158,0.120496010622671,0.27692497212076,0.266108981257563,0.113597370134487,0.0835410344254522,0.0436025233974885,0.124660895721966,0.044915888199087,0.0266819133395314,0.526211148090408
"19",-0.0715519592351153,0.0135465842773267,0.0160246564208525,0.161452207148001,-0.101562286511544,0.232651889368209,0.388544066566504,0.0971723366200167,0.12940811999791,0.0456702406094199,0.180773516384643,-0.111768375845488,0.128635713377865,0.497716674752527
"20",0.0151958765814255,0.109262971117154,0.0311982462105887,0.0908743352874587,0.0790664412371926,0.254599190217297,0.241303866091931,0.166330457973109,0.0522800426256255,0.130794887185988,0.278019476851001,0.0860165573207603,0.04890982996989,0.498639148587813
"21",-0.135165085079194,0.166962700182621,0.0593944724365403,-0.00329479455896218,0.145937761821025,0.190430598210621,0.402938288138702,-0.153279038261077,0.0215916283881009,-0.0523239258790518,0.226218577995502,-0.0428075867087701,0.0649387412696792,0.53134356581375
"22",0.0312681833268612,0.0337705406958073,0.0628527579388695,0.179669012499451,-0.0352327929114878,0.254236221255754,0.307776958515938,0.123954264794404,-0.0365215648249966,0.137244237182601,0.0472296738382006,0.211966357574886,0.0446111589764951,0.544223569287338
"23",-0.00163058479612297,0.135328807664353,0.0556957229831458,0.0582301731086145,0.163519590192523,0.114061447664235,0.259137755740523,0.0552116321309415,0.143945798974834,0.105623629823549,0.137102543147653,-0.0206338813627325,0.136436345878682,0.515160077921689
"24",0.0215185251426877,-0.0100280384760455,-0.0175029200687604,0.109374987000211,-0.0812979612694144,0.339992706715156,0.327062463650968,0.158141318287914,0.211526113563789,0.143928072722239,0.235163392862021,0.0666616257775054,0.239318363809354,0.519356964696823
"25",-0.0265644946392129,0.104505173354154,0.111128447772591,0.134232821600271,-0.0261707645467273,0.297639504703628,0.371143761880324,0.176071618072186,0.017886036777396,0.204003140301836,0.0283283452888532,-0.100531601627036,0.194650689445458,0.564294890563373
"26",0.038475420759548,0.049027916830452,-0.0108020033399404,0.150938130486913,-0.00601831570337213,0.258463525524485,0.189905850017022,0.192407768339724,0.135532111745486,0.188033343221707,0.28075096608558,-0.130853797678932,0.0356115530683227,0.518179680361345
"27",-0.00803290844844834,-0.0214625980334054,-0.00279379038757102,0.0141322538347388,0.0958724127961091,0.312737398302527,0.179818976696213,0.162980037464267,0.143945390077971,0.0168701970225374,0.0880948911760912,-0.0859204324349985,0.0341000094442684,0.507306091022216
"28",-0.00964236437842809,0.0215710638521869,0.0308886322034953,0.268108852481168,0.0972921560657211,0.199203529762477,0.190159353635535,0.188822466089667,0.165667268160162,0.0966850799174253,0.218046609647484,0.00425976867436267,0.073220910215035,0.501594082812972
"29",0.0110460508073919,0.105670306310385,-0.0170083253153995,0.149751668203008,0.0286763245163269,0.143192915260896,0.183811878167166,0.196655483906459,0.144575355827553,0.0114217743814905,0.0450429270908691,0.189158213753002,0.135132358916243,0.510775901953543
"30",-0.0138607989618003,0.0774518700873798,0.0452172749449925,0.176154549386759,-0.0919842652211516,0.17650057364696,0.233390386331558,0.106631100624104,0.038852952953219,0.11977558537275,0.103500442704116,0.077282100425565,0.0331917084265806,0.540425446750162
"31",0.133047044708723,0.0599496756126651,-0.063770172341971,0.221305369237507,0.088301030159089,0.280889091675664,0.185952568574065,0.225212759401102,0.134101171785834,0.0792483060856149,0.0836569297592198,0.0652732804731718,0.0256161159850297,0.535870665540531
"32",-0.102898357176,-0.0997140676585498,0.0476627605865787,0.123958629520141,0.0986818475390622,0.309522931973484,0.251774628018162,0.0534209372690828,0.0365519565508492,0.0784657955004699,0.220313557732297,0.030973287535299,0.0362085899908192,0.520835559481574
"33",0.0694875652946205,0.218134755726134,0.101770145396986,0.265386749085897,-0.0829212613334716,0.0468952281151976,0.267982465121235,0.0581018683665686,0.071870240321767,-0.0989185393159445,0.195287250624233,0.085941372718009,0.0176637154455826,0.539559906756412
"34",0.0369881712891548,0.156522768276727,0.221450140857168,0.247653684239738,-0.0459148017220822,0.35620437086276,0.329994469207387,0.285088158950016,0.166782839945334,-0.0553391559166749,0.228941289633413,-0.0145053396945828,0.0904500041700036,0.557705665955432
"35",-0.0391537170935406,-0.0153812589328101,0.0323084236184835,0.140736612592818,0.342108545150713,0.283897170424756,0.25662483259918,0.240238873568128,0.209171943682567,0.102786055993243,0.184359930934675,0.0905160031130882,-0.0772150011524201,0.518387432346984
"36",-0.0919113049409779,0.0694273440023903,0.219826819535231,0.174638479337523,0.0803069140987404,0.259189777366647,0.250720299672976,0.251012676394145,0.195478548725959,-0.158819187955448,0.123893693621741,-0.125248141624108,0.145335688579972,0.560483069512919
"37",0.0447603830692244,-0.107003208378244,-0.0380485589875561,0.0623371791660292,0.110390438542599,0.282697682078227,-0.0675660856626423,0.239371174410324,0.0966478509406893,0.122236216704617,0.220408892054046,0.032733447686859,0.125668100322797,0.512427389418493
"38",0.0994124874024369,0.0707619723509883,0.0559457541509808,0.207949246318152,0.0691196756636104,0.21217121068398,0.252615578684921,0.0987495490602694,0.0587799661015588,0.0625599399742058,0.25328266693033,0.123892366604167,0.0748873433196585,0.51969839933991
"39",0.0388895382841665,0.0921391980951905,-0.0161272235672961,0.301583518007704,-0.0181901000884445,0.180673051060984,0.35670648948924,0.0910907452591387,-0.034985727248859,0.0845766089513949,0.286330443234199,0.0585201290343328,0.0171352940551533,0.522401649955364
"40",-0.194095484514902,0.117399840897,0.0771601969112921,0.203422372232401,-0.0419656912805698,0.0779024784075828,0.167838395902716,0.232740585724654,0.218643881512223,-0.126986840420368,0.123878138139017,0.0648230059693484,-0.00603058200592709,0.546688675481424
"41",-0.104323389790901,0.195346105081852,0.110093857399875,0.0326130460694973,0.25629382330193,0.255457858897457,0.0911348442060809,-0.00940512789580816,0.0614077671711153,-0.00488141827905212,0.213977779617757,0.141849124257649,0.136036534045557,0.541291870393747
"42",-0.0295876141727222,0.130006495365611,0.115331454702484,0.215041368333432,0.0388420775878679,0.244412120258104,0.195419469492792,0.11597314443911,0.184068524077356,0.0375030333106504,0.150487564845925,-0.0219047237687644,0.0491359969462642,0.526190828429139
"43",-0.170329610034778,0.0607033275451355,0.087908848279239,0.140944645186735,0.0939722740541572,0.359058368102974,0.255898601801805,0.00802057405455685,0.162845605546953,0.0444631021663739,0.336426583857582,0.360082968491176,0.0918573683796995,0.517638932023881
"44",0.0307502917517712,0.0654055795223887,-0.0477808048455452,0.201540139105806,0.0847096643102401,0.333197568919007,0.330533845439398,0.258835168756121,0.197431101804937,0.126243647795321,0.225978616932073,-0.0451340764759249,0.0282482188410377,0.494135737962405
"45",0.135339781418544,0.11715099456721,0.109004735747937,0.178899333688187,0.195334474881933,0.344915741826995,0.275025078562457,0.0234894262099551,0.0539642835210032,0.0910038500087041,0.106783107310386,0.00689399513659448,-0.0145805143778638,0.533106852619522
"46",0.0571822707532046,0.0139832445340143,0.072820108441377,0.13006477730682,-0.0141516696249087,0.148776713147914,0.321596395449933,0.0969823021449448,0.142862941517301,0.0400160107694644,0.10796346526244,0.0940271122522059,0.238933114765409,0.503678848089341
"47",-0.178411758087788,0.0616287198130201,-0.0427316366688948,0.151065248580811,0.12161669366789,0.214613457350898,0.133903314066609,0.134536603676828,0.110630361919475,-0.0919714193020156,0.166401349083469,0.00336018953623208,0.170060980974634,0.541816959746654
"48",0.0734429356688782,0.116528540240993,-0.10669832487841,0.175065910155768,0.0493506159973889,0.250034050847607,0.289773909386071,0.236709315964756,0.169183899085076,0.12172821134728,0.128330984503606,0.122711393113238,0.205097147546406,0.559516164413438
"49",-0.133527856902685,0.0397985996262961,0.0454623143637823,0.0742616749361157,0.0725044955039956,0.327515033442167,0.217466245593972,0.252960379137594,0.15892345690375,-0.0227164388909198,0.154048576678316,-0.0536144591926768,0.0867295470138878,0.547494144496794
"50",0.15951366939456,0.110398582819274,-0.032076268487355,0.118920166810377,0.153482815367023,0.173911413577154,0.292314988303091,0.175859091925708,0.165993380289229,-0.0474385022239809,0.12912000273365,-0.0183874113353131,0.0426807952440589,0.520386913231178
"51",0.0512122191941904,0.052833003889215,-0.106329556420791,0.126311251815713,0.0389550304605725,0.13250362380888,0.267348708655264,-0.195221381949767,0.208114247561277,0.0405659025387811,0.139426070151319,0.053424786976965,0.111217115503423,0.55819511747311
"52",0.009695907554835,0.197891076354112,0.0226455623055286,-0.00604082437327298,0.0625227013018094,0.0652350228620687,0.108043576535171,0.0770932737669502,0.168772274593963,0.108277216513879,0.0536187051802145,-0.0707904880907959,0.0610711140039538,0.527209623885335
"53",-0.0853269212477527,-0.044970467906239,0.0381445347413436,0.126424823117133,-0.00406218667699114,0.274920601192943,0.369189660478993,-0.00358308219427987,-0.00343744014255363,0.0435938918738666,0.130858657373896,-0.114470231414283,0.241047246800461,0.529635429657344
"54",-0.102092604630722,-0.0683520356292076,0.190376080695599,0.119042234298951,0.147311748760232,0.0743966454545865,0.282128634663823,0.177082962829973,0.138212997013698,0.197994952387553,0.00374647140496673,0.0791952693772415,0.0247572067133111,0.536489970021881
"55",0.109929113713759,0.132853430511812,0.0700403655371222,0.254132284620827,-0.00902854653626869,0.302733821029247,0.128747182671125,0.0408027849166228,0.201067130092106,-0.0748857461099263,0.183823643874346,0.0178329304988157,0.0808028952574412,0.529539973870784
"56",-0.142159004411138,0.0853079309853076,0.12123907682699,0.105709661527218,0.0822811956296068,0.195088930464751,0.261604191803792,0.102318848236159,0.0470106396145076,-0.0117528372959248,0.234893371507138,0.00474646720491165,0.136835519196517,0.559162566267836
"57",-0.0156040369805801,-0.000974219424291319,0.00747879921891038,0.235954027078425,0.0345525398722809,0.367037453779618,0.206592491518458,0.228785689274234,0.0383711041382317,-0.0603589306445509,0.0685219908395909,-0.0550509383632532,0.128309253721659,0.510669727719536
"58",-0.0759779356459548,-0.049702573697283,0.205299113755424,0.0891620794430073,-0.0673921934823582,0.167281348960628,0.194080092602834,0.142372717909515,0.241738796248251,0.123475007708225,0.130604252209618,0.0462315689676502,0.0835322149142104,0.527745548954018
"59",-0.0252277100451656,0.0449083382282696,0.0600261304128642,0.246662476581796,0.230221725645068,0.188788277903651,0.201842655033892,0.108708040547147,0.0968012749168045,0.0419329088520089,0.179523821448993,-0.0131973249805019,0.00748694804356553,0.485308228066813
"60",0.111715154568574,0.100742061268201,0.089144308487802,0.27118274974846,0.0418021692189316,0.255427665957081,0.325914772561949,0.18400857529781,0.106344924128575,0.0255502739323212,0.177919032969815,0.221246477144951,0.0135907243485502,0.522314171803302
"61",-0.0144684372143853,-0.083496748435031,0.0466317675638363,0.124086343803709,0.0122333786110041,0.307768789654758,0.326242910998061,0.142452244304761,0.101553191360392,0.183467171978696,-0.0680449547674899,0.122282533661623,0.134137682093965,0.523841750248085
"62",-0.0617867516436667,0.0868598126728775,0.0768294092588227,0.176282310898751,-0.00184506342182642,0.190831290997476,0.198098139656179,0.126987451249655,-0.0699410578271092,0.107416164152828,0.281744944729141,0.0623300311251726,0.0172197803777562,0.53164418707141
"63",0.0392914442427968,0.00880550429316991,0.152355585985781,0.271669460263091,-0.0197291615355765,0.142546783233533,0.240880899423124,0.02188291319075,0.0435082370203379,0.0517518523184177,-0.0828891203558724,-0.00457805422178944,0.12423532191766,0.520598295498905
"64",-0.0558381598863109,0.0854924166834628,0.0374914868852395,0.167196821052816,0.0898924996176516,0.152142487864704,0.165376170928132,0.224786076853378,0.129176894550167,0.121956957432407,0.179110498003731,0.136017790970283,-0.045037921126243,0.526225019894212
"65",-0.110728539939388,0.0708328058260292,0.0470699662609249,0.158303015344721,-0.0747487925842273,0.286365974799771,0.243625898889037,0.142579488919575,0.132152302441418,-0.0377997815645937,0.200624245275862,0.0229717549846109,0.0333496541039121,0.506049869225191
"66",-0.0701669558444324,-0.0277734360818374,0.195855727655694,0.193576141234851,0.062058359542988,0.321459905360365,0.376457118165789,0.0307736434006176,0.251440780155165,-0.0441996036388462,0.213813136106672,0.01283388038417,-0.0200281414934289,0.54553284826876
"67",0.0414702688350543,-0.129447557979673,0.0267737508809774,0.34818803973132,0.154365648412757,0.201534114022685,0.218177171613226,0.0598379409682093,0.178953817729024,0.212552994211044,0.177770127732889,-0.0304106287392266,-0.0310590000021795,0.529391506787985
"68",-0.0128427982996525,-0.000414502222286526,0.0836855338635485,0.119450711200982,0.0814617285836167,0.26373452425444,0.283327565438168,0.136077326054769,0.0928842982753403,-0.0534097848052956,0.0883785293969584,-0.0434479030502262,0.129650243509949,0.547104804196054
"69",-0.025578311070924,0.0177501445232224,0.190582654226692,-0.00248252359942695,0.0949554042538385,0.285633378465843,0.213923735193372,0.0676155122991777,0.082839662722914,0.219865859992489,0.0806689562060626,0.0349783230661324,0.0245231390840637,0.527117317901941
"70",0.136323357816674,0.25309449568843,-0.00430799758154007,0.161337875723653,-0.022275845698719,0.132871909880808,0.162463149064166,0.069797371832757,0.13233320612053,0.130486906868687,0.135942570581935,0.0281875274955419,0.13670436019061,0.473144882963465
"71",0.11030225997259,-0.0350018509513966,0.0198024666061264,0.0376602937440193,0.0435587779276786,0.12863545463154,0.231441250023109,0.170767006224023,0.156375817640038,0.11011526953488,0.0385224417595718,0.0668330509891561,0.122339700314678,0.523513138331528
"72",-0.0682550725983841,0.135779151416476,0.00536835171724081,0.34769545749789,-0.00859312929164393,0.355736115694909,0.149306354969428,0.0509115072866607,0.0687719603411716,0.146882122755315,0.0728140974101066,0.121190024184586,0.0192730484956506,0.546362010963364
"73",0.0579919601163717,0.0712356428592269,0.0751724143012001,0.0950388899240089,0.0990387930037971,0.245081250199405,0.283145615809423,0.083224092784502,0.146166217687073,0.126866917247265,0.129015276325322,-0.0261299190075097,0.134436305562771,0.540609864348018
"74",0.0577284440004061,-0.0111196533189172,0.0816425087754365,0.0713980839582902,0.117827933572115,0.300659581446042,0.299826964895159,0.172648768644568,0.19867606068075,0.0906765383964348,0.273537640027892,-0.0786616358482347,0.1615562356181,0.550519230870996
"75",-0.157366033221078,-0.0430402477536849,-0.0817931342362671,0.258491138199641,0.0515146668277772,0.357725027233137,0.240237618897052,0.141222811984273,0.227918173022543,-0.0572037520615626,0.131523165360882,0.140414957606184,0.0641443372978902,0.527358934519206
"76",-0.0514242674302715,0.0735723882909238,-0.124481819231374,0.147810088410432,0.0118359967998129,0.267448359568954,0.294466474617173,-0.0224245848531896,0.203267602917862,0.13308730590955,0.18769124561008,0.0735222296666784,0.132909211137524,0.553422835274412
"77",-0.0210508325262698,-0.0122629515298091,-0.0138817833048101,0.00123121097422138,-0.0640306125368571,0.236634959867424,0.0836999570942944,0.206307239502075,0.12135885112892,0.0627215356010519,0.106464625710436,-0.0123585467758047,0.265055262556693,0.525701945411362
"78",0.241669673089212,-0.0271497642359009,0.0825739398339061,0.163653478170195,0.0427930593556768,0.133464393990192,0.401587608443887,0.140359955169564,0.111296693693895,0.280058973763505,0.0698161588046016,0.0637504013989591,0.121724950426774,0.541473064791752
"79",-0.111539883155268,-0.0116098549961273,0.120241988815141,0.248764353651635,-0.00431759099757501,0.254247316848259,0.312244254867047,0.189299049657581,0.172972303781796,0.0944775919510506,0.157774311721932,0.0794584105125717,0.168936261030156,0.525206108884112
"80",-0.115050213521423,-0.0888738545885194,-0.0404504386294134,0.140832408768674,0.00762682326342537,0.276169569476799,0.295287883080278,0.207857627638553,0.0961582259298676,-0.0534198035263041,0.107028024981803,0.0370214466205588,0.0207920146042585,0.529200733026611
"81",-0.0356960780775812,0.0515534980280204,0.0101666399565554,0.237299802293079,-0.0870236439408062,0.282686956538647,0.200258863988951,0.176749485264625,0.00620803808217051,0.111404256740956,0.156086566113607,0.147368294492076,0.0661841420590673,0.513152343706686
"82",-0.0422695876528046,0.0388400243698852,0.203690412599078,0.12929105156635,0.0471719372132583,0.341077015479101,0.131444650542924,-0.0236826283541161,0.108025818939013,0.0386967794695592,0.0561357647691313,0.0587557910703144,0.202223438724321,0.546022278892454
"83",-0.134749019982421,0.0376750159121193,0.0600055201191914,0.16484202851971,0.0343991316546033,0.233652632596337,0.209535363563956,0.258950056390419,0.0637394791518597,0.126070160379435,0.123465545643412,0.198798879747749,0.0676629805389456,0.553768216196859
"84",-0.127846764100785,-0.159174800523313,-0.0123924122652838,0.173004838026433,0.11799175445298,0.155811956793149,0.35840235975504,0.128778363598521,0.259670012241218,-0.0616374949009938,0.0537677683071807,0.100158171786388,0.224265903114898,0.547175722210155
"85",-0.0219078682634834,-0.0746074311345317,0.303114447614329,0.158162108405117,-0.0683316638070347,0.278803566158417,0.348802733271551,0.124348309932086,0.250817431274745,0.0102154333161896,0.033558242852776,-0.0322968117967007,0.0283618476847044,0.498760005933106
"86",-0.00900606099432401,0.175462806089303,0.126373401821553,0.26501014791764,0.0365663360844494,0.250595079992386,0.351516556773057,0.106163254949255,0.0700365033303353,0.026981396522176,0.0256278685511478,-0.0434309473412986,0.0124563708667063,0.513720064722397
"87",-0.0957035392482933,0.0543219223499876,0.141462262809791,0.249040123423385,0.0656581625932304,0.231611306508114,0.24360345332901,0.23556125922005,0.117957191069954,0.0998575729689563,0.230592796612146,0.0991423870857743,0.0163744002088099,0.549309756251001
"88",-0.112319705591765,0.00819958959849266,0.104076158718509,0.238094556260529,0.105942215027988,0.39954945235371,0.310532179629666,0.250687649844852,0.0796646644119665,0.111088254758857,-0.0412154379189286,0.00155467317513734,0.104728446508721,0.553151657545158
"89",-0.00243724170994646,0.0355330781060421,0.136036063706919,0.237837852694548,0.0699465946692785,0.169060540238039,0.134936079104901,0.0623346271148998,0.0598659560922499,-0.00456412852718227,0.0953904451406789,-0.0493609955913216,0.140591271802388,0.543608906202173
"90",-0.127564972770052,0.00724540495936895,0.0237249962699727,0.192854621947969,-0.0646184073734386,0.0916695669201467,0.255860792133121,0.182787333706002,-0.0210331489743555,0.0215274682146959,-0.00363056897193265,0.194138033431167,0.0639806147635981,0.519188146871972
"91",0.00901208701390551,-0.0456895634223207,0.00799289843201985,0.179232095294876,-0.0153265084792509,0.267605236143987,0.329733087090913,0.222421900099616,0.091951406340302,-0.0367526875012393,0.155026686881342,0.0600994790968366,0.0482450921385962,0.537228134568983
"92",0.0879225212863735,-0.016198485064407,0.263754802015538,0.110851432422062,0.0410620289900497,0.211307620876753,0.322949368847788,0.254873620340899,0.135782665086793,-0.124345969808491,0.17463023711123,0.0374699590131065,0.0446209794302007,0.534341695353997
"93",-0.109597818238567,0.233662112450355,0.0750309956862444,0.194379769778303,0.226882715603247,0.0829816300625035,0.173782321697886,0.0782158759285048,0.314503164723394,-0.0207119775137383,0.321094184427643,-0.0671465142869122,-0.00380760749895774,0.472764337406416
"94",-0.00967624151583957,-0.0343010750557391,-0.0488548052663734,0.181729034756957,-0.03649574582233,0.226755168621012,0.166747929187212,0.259133097089758,0.026725100795581,0.00901537399332123,0.161576723139584,-0.0123569531327951,-0.0573537092619694,0.548460367615855
"95",0.052539838821103,0.204092818658362,0.0920269065234563,0.261646519935997,0.0655179091737888,0.200470871649164,0.206193060833677,0.187522042552994,0.0645302322638832,0.0414786826641534,0.216156098954248,0.134653653048708,0.0621367578729378,0.553642887791921
"96",0.0833739060250813,0.0226276956171581,0.0978468556459822,0.158584477178609,0.041166735485115,0.225717325360016,0.325033059113511,0.201155678597388,0.0222587761305833,-0.0683657613593102,-0.100631688218142,0.0538281810496854,0.0456835898031569,0.536260324814013
"97",0.0141099926852786,-0.0642945024537151,-0.051016253382733,0.167017152115481,0.101021526990029,0.170880555322329,0.237457254949823,0.1232042626665,0.0492573810638637,0.0088896546963797,0.147385150902496,0.0404983294636535,0.0402405096535664,0.531463864820869
"98",0.0152174966981421,0.210901052769157,0.0727189778831742,0.141623993761037,0.0425504336379803,0.268480451545178,0.285425481230037,0.191568566028106,0.157410662989049,0.0552889755164575,0.157247892158676,0.0228066389653812,0.0928965825146804,0.528220575132633
"99",-0.0488443063043492,0.0707660011271581,0.0368129823579053,0.117629780295369,-0.00339548828013068,0.226068580337494,0.139225312917919,0.0391803177254787,0.0989450635238316,0.07075036583159,0.175048521355369,0.0717912201992156,0.0920458477195086,0.558864628946808
"100",0.01113810174063,-0.0792338270189131,0.028501575444032,-0.0364891799056482,0.0251242446440746,0.100898514628914,0.322310446950344,0.13953900174439,0.145448649318179,0.0515789066371726,0.0821113405340635,-0.10475980851758,0.0436997748721751,0.520558445400104
"101",-0.0240017423327747,0.0955436425680377,0.012130875303459,0.0874601493647684,-0.104110674140642,0.35674325649558,0.354153379358655,0.149832934179521,0.102048040508757,0.0371180523885761,0.159836648878433,0.24077607192157,0.0289838939476608,0.498663175210249
"102",0.0125921200418274,-0.106297570551758,-0.126740092387506,0.17918236177739,0.11324196783238,0.130800432274496,0.254551655967515,-0.0102367260507479,-0.0188675115418657,0.0778695181446275,0.242942014336566,-0.0177062319100698,0.0891249659027684,0.533272090019187
"103",0.104933214824926,0.0829437875716802,0.0937739118011332,0.217827641733043,0.0986666032879536,0.208108529695209,0.316876716189917,0.175845161525483,0.167575091478384,0.156975994712352,0.0917487942587543,0.0339042224056918,0.0242229061717227,0.519866306405869
"104",0.0472941385248815,0.0971732522468162,-0.0387797486331728,0.297748456891122,0.0284679747992083,0.328066390323869,0.226511402214807,-0.0188650907252635,0.0899891683784541,0.0970948397994755,0.204613081957627,0.0716926524192675,-0.0207316083815214,0.547732890809484
"105",-0.172994186776228,0.0591487508718886,0.162653161650669,0.17383063841998,0.119529161982069,0.266554340134501,0.237228271356147,0.101689403969709,-0.0476479579814286,0.0330731441263598,0.24986783927137,-0.014469660939475,0.0551634259157803,0.548539723884128
"106",-0.0875254186007198,0.0550168670230921,-0.109158336149473,0.133722214285884,0.129939815547199,0.169423011356914,0.286922565076615,0.0189129088435728,0.203297825843449,0.00912609759763411,0.105114740770445,0.0678283296839624,0.00633567684493033,0.496136956808531
"107",-0.00687118677553608,-0.0633587460923689,-0.049942910551265,0.241973082850497,0.329097418336167,0.0808455245729762,0.361221370349594,0.193674839874297,0.134664711427578,-0.0506751577244304,0.145273991099895,0.0478536880357152,0.0583109263407247,0.518547928632717
"108",0.0630984420694842,-0.00360774923835871,0.0316117908360352,0.248243627153623,0.0184358275859695,0.170077935390555,0.133590091678745,0.145393000398382,0.0605715648059833,0.0563358355140711,0.161078936286531,0.163068820305047,0.0328562849733658,0.539204572017256
"109",0.0888867629025281,0.0351170848488122,-0.0427631417698364,0.200043727934347,0.108146709725847,0.308443355454632,0.172207998714949,0.0120753329039398,0.0898280064927064,-0.0479694079780797,0.0108006649541243,0.000381898421434761,0.0647600453771467,0.552791643408009
"110",0.0706096923466435,-0.0312969737022407,0.0300167926533151,0.316292829828733,0.0916238287994409,0.183577237673115,0.2708531734514,0.0296465402766722,0.203922813728617,0.011286211745256,-0.0570823475317516,0.049164570589436,0.0334404923058855,0.507581156184696
"111",-0.158812274566916,-0.0544101100218323,0.0953083293878169,0.237928473407036,0.000636713586860955,0.241426874618322,0.168246794834236,0.0192401368774092,0.050462418214586,0.140001886728585,0.23027664144011,0.104366591296549,0.0848492292531332,0.57199769553248
"112",0.028940661057898,0.0320636279238235,0.220547333175914,0.294971616904214,0.0493210289914858,0.130681421399333,0.261948870125545,0.260272815305553,0.0425508030802966,0.0922734951563056,0.153768498704414,0.0974734609624574,0.0623169274941666,0.523942291442277
