"","G_men","G_sip","O_uni","G_sac","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"50",0.0439758189044243,-0.0220931206690382,0.0730377454217589,0.132070222261261,0.105644915960222,0.241991909197225,0.345824195445995,0.332669891352885,0.0963758165278451,-0.0936371661726566,0.262420118430076,-0.0639780776548787,0.114551009546207,0.686742481821956
"51",0.039620154374958,0.0900295301496209,0.113994255689567,0.0413573639136708,-0.0304589994983065,0.351891683709729,0.341424593305029,0.261213602213351,0.0983541447821278,0.152423439901657,0.243819007921255,-0.0283051091368416,0.30218172079403,0.681126221021846
"52",0.105238277652072,-0.123825232136474,0.157814108838276,0.130593075604479,-0.00910228725866045,0.297865529786855,0.310352040754973,0.389132439921116,0.0582396817916368,0.122574932660975,0.350199827084238,0.110746816272587,0.145557631933936,0.695916886850605
"53",0.144624428205135,-0.0790432256566667,0.0724554177770886,0.209544809183458,0.212493487937878,0.231339452163739,0.500107732324108,0.341802363663434,0.220715969120628,0.141155660466242,0.364737980010067,0.0351499388000057,0.207830230332767,0.699745126377397
"54",-0.00926189029075945,0.0692673044086448,0.216827035476742,0.114873861711819,0.139109827436424,0.295796648956418,0.226705088763861,0.37176963257579,0.120556516163081,0.0148759619900769,0.253247352814888,0.0365236847026769,0.139622037609482,0.699117209374693
"55",0.0468485260336839,-0.10076021018874,0.261744814947974,-0.049371876506507,0.202773627817442,0.294091667641694,0.316273330090708,0.275735618361451,0.181764548906532,0.106418453935239,0.149487455047515,0.111112549451367,0.0473859278885085,0.706219354992969
"56",-0.0413055068214379,0.0178239102482681,0.205172575592282,0.125765724790494,0.0555931224984378,0.289700188155849,0.411903096791149,0.197070525778475,0.177267145882055,0.203337543396172,0.20017750874228,0.0260731779676051,-0.0746915532706605,0.696703984837639
"57",0.0978417977642328,0.0816898445741035,0.257481003617138,-0.0362037995993793,-0.0876725037821959,0.250799749514585,0.377875041880023,0.30192907299416,0.215949638489379,0.0309485608383992,0.26931508639679,0.0937567086459823,0.0732497016659492,0.698063209799
"58",0.0834057091850587,0.170677886172301,0.0999847517480297,0.0531860280295605,0.105140603932757,0.338834142021566,0.40095289952667,0.216113731249121,0.176405795368186,0.214591876196818,0.343439981715557,-0.0440325953026126,0.141728139602447,0.718733646760583
"59",0.0530570810291856,-0.0746316632012169,0.251422997201185,0.0692010766294615,-0.0944163864440775,0.389946042775496,0.196847482087492,0.225024917858678,0.335205548681371,0.0524447420442953,0.281833804756396,-0.0236721280611402,0.0478035942361592,0.709104306851217
"60",0.129898350765852,-0.0607595023717075,0.144102881120775,0.123634174351111,0.119441888762748,0.353284958711321,0.381932886397941,0.119302660888599,0.237957850776601,0.0977661520136548,0.369824779152977,0.123445524402876,-0.0364296573092786,0.725000159993439
"61",-0.0207923720303358,-0.0682373519454641,0.058534774522988,0.0106065072534212,-0.0141608306547357,0.389109817728388,0.357044428145361,0.271018707063379,0.0687717506072741,0.18155026168322,0.325555261904445,0.297110798077321,0.0446988829373977,0.67715401997142
"62",-0.0839958668123267,-0.033356956498095,0.194374764344201,0.115071497099584,0.0178768166288225,0.283119160457575,0.346025173072055,0.385782045644552,0.182167433421386,0.20777915994802,0.301729935404428,0.135981306710103,0.11768989769857,0.718829832417287
"63",0.252840605590776,0.176618411285758,0.0291110807853802,-0.00737908195074935,-0.0226665714938392,0.210237542982974,0.380595139843219,0.175073738614117,0.182496925010474,0.248869970223357,0.313408834879327,0.132808012322741,0.14827867365136,0.700225591754244
"64",0.135668968585094,-0.174066084837301,0.144991604227916,0.0952412751336607,0.00152481902010251,0.376183472788583,0.399856124183887,0.31713338357368,0.178987038866925,0.12947545138532,0.40211002646767,-0.0232611563203292,0.0681869565914516,0.715264284514096
"65",0.166808441403307,-0.16323433949378,0.0886789561172907,0.0604596345376674,0.177586542788535,0.337661468872937,0.378954093319505,0.29159367923778,0.295351269672945,0.125169159095465,0.319319062016717,0.0465282533692239,0.192557713088766,0.70397827978887
"66",0.134771390464992,-0.0137289787892996,0.163731830856392,0.0543209037773231,0.0588545800612248,0.33031343864967,0.361999180041634,0.354509697486308,0.182550291304366,0.201196884558457,0.33567239379114,0.0161259795215847,0.12961362721878,0.703028129960016
"67",-0.0239481745355833,-0.000683927268659857,0.118526200129499,0.121558637701439,0.0326680037775575,0.372661420927885,0.423375757463635,0.231749232662243,0.198207788964514,0.175022357552152,0.308197651279094,0.151313251804617,0.0223363212457467,0.705070840135848
"68",0.128606284381733,-0.147527113797745,0.0913144338019632,0.0844991763316166,0.0470053112613172,0.36857174055669,0.32622279118352,0.35292575710323,0.275616754137509,0.0879098437553044,0.36224216222264,-0.134522180644866,0.0264522513700217,0.68894770904085
"69",-0.061103617796916,-0.0989740989696874,0.168202334556831,-0.0275996190779722,0.1772621396943,0.318633308633597,0.247309467330693,0.18870063268494,0.311007490025714,0.0235737234742075,0.330047480410944,0.0301714408611971,0.0734251048071027,0.694600394322723
"70",0.0180604812302314,0.162572542548254,0.108854220651515,0.0499156016163757,0.0456715412408365,0.197320086371457,0.287630335131109,0.244210962949534,0.185659403869014,0.10232350874238,0.309398437160845,0.101657685635617,0.0923244265052139,0.700928954167561
"71",0.0856987790664717,0.0113573839316646,0.0774621572845666,0.129743700210643,0.0958767304920832,0.360991038024575,0.240931534539667,0.333851655680249,0.218127983774156,0.206279484032317,0.337070277621721,0.0546270736724549,0.135587174057121,0.69262722373908
"72",0.14702710412513,-0.13988716622565,-0.0146797794299974,0.173733726584392,0.0429849462991451,0.390124554381705,0.162249855457419,0.292763300518843,0.0752006844321524,0.0664341557547521,0.301543365218683,0.0809176364032776,0.119119471964537,0.697226837230078
"73",0.183874737868531,-0.0228331185487987,0.139728073294011,-0.14158111592837,0.0284511919168803,0.384031580366249,0.329140590232567,0.347505174573205,0.256084053232019,0.181030795724841,0.408395613051241,0.120223181548648,0.0406946530444014,0.694188129017198
"74",-0.0395026797966862,-0.122685262419077,0.28785641187617,-0.103643904825273,0.0314987242102205,0.209256440446196,0.294700816943373,0.247747497708184,0.179720684541087,0.21321599231578,0.309871484723775,0.0197257296776112,0.042802759421781,0.727604678697575
"75",0.0157113090822514,0.0295992405423254,-0.0284378887412191,0.0438443751069368,0.181933873997071,0.430706427893226,0.341268405590619,0.310197773947805,0.199752365998616,0.175467785731826,0.373236974664634,0.110467587498896,0.198024646785274,0.702490171477329
"76",0.0037140211123303,-0.0131867395705885,0.124111954222113,-0.00788635258462753,0.143396177400418,0.393357886493868,0.320214457329994,0.300988649878981,0.215040041841164,0.123800166689088,0.287398226101652,-0.120622283182698,0.0879888772349545,0.704129131266211
"77",0.0743948347645314,0.0882407462877835,0.00699753601332788,0.0745889387275959,0.0686008348624418,0.299305787296541,0.316471116005569,0.302987981810288,0.153199580380974,0.0166748697005391,0.298258608455225,0.158403868583753,0.306958886600967,0.688171980505636
"78",0.0442818184574533,-0.120822318617417,0.165875373753069,0.0972487713087351,-0.0426050526092181,0.079378776930006,0.329096866858705,0.26782942840482,0.164536371754404,0.0685977105337492,0.309894884828199,-0.0278093551540218,0.166737156917391,0.703945290379748
"79",-0.033190992758371,-0.00208577608270714,0.0441223774488934,0.0396045948098021,0.119478935063683,0.33747956629029,0.272012877640758,0.342217292912194,0.0919899205914778,0.0792016224820891,0.270516284645679,0.124371502500775,0.17427540100299,0.690156985953338
"80",0.0705993090222309,0.0582472170500531,0.0529396805621023,0.108065827608005,0.184593973322644,0.252238999603868,0.337873008833954,0.312803379660861,0.197655983101149,0.255118224595727,0.386973573106479,0.036933859081678,-0.0332735545071605,0.717622799190458
"81",0.0548376562964078,-0.0918198687725661,0.109768305516815,0.206088814555188,0.137030309514355,0.276389490296201,0.351082679013726,0.352732144331025,0.244135144276745,0.262024544298893,0.320725436820984,0.0310046989228865,0.102725005658521,0.69361889302617
"82",0.130204433290056,0.10482696352318,0.124460208610477,0.0406569005760826,0.0145933260783348,0.416328532089242,0.360647274044948,0.355816732313008,0.184902219082111,0.137330454111897,0.404253503122772,0.0257924966855337,0.0825490233138337,0.704890645582046
"83",0.098456962614761,-0.00765344000911899,0.214576868614759,0.168657645612979,0.0656220889129928,0.285749892936869,0.32234243591948,0.295967751265836,0.242664290588621,0.213694778578494,0.315221999420542,0.0425334493193171,0.128508990074043,0.679501211447596
"84",0.0235317957786316,0.0625103147290508,-0.151958626173743,0.0624576946497221,0.120761339357038,0.420637430704269,0.44314700942556,0.316235474760349,0.137574287395601,0.123890205209025,0.311617816468404,0.147129722396153,0.0770425329305312,0.703171190581209
"85",0.0201254376299318,-0.0181408437662305,0.112656252391204,-0.0669754731534583,0.0466885403421173,0.364200150619261,0.294221028439132,0.22547535488455,0.164578796043015,0.0785864168632537,0.358921581463672,-0.0718005393488743,0.108658378687058,0.71485536334408
"86",0.206892819389073,0.0177622747068942,-0.0648829987696429,0.113395524496631,0.15135941585452,0.333667910350734,0.414459511556468,0.350011132781377,0.158659673632315,0.160103165985523,0.321600661586365,0.0993178670188801,0.185662057304915,0.724377486691443
"87",0.0254573374220198,-0.0719406022966439,0.274727207930011,0.0814205554186373,0.0435403885705111,0.353873471972263,0.326701525128145,0.27801345650769,0.293847331179125,0.333552932577717,0.404155674539996,-0.0867557156574543,0.0593509365960262,0.683589059817061
"88",-0.0157764445573302,0.0431992279847474,0.0346417848478439,0.11601629068943,-0.0190646994213214,0.148694414271449,0.295665874655266,0.300555067446127,0.249431707068086,0.204297102445824,0.387138824276883,0.0866954937595844,0.0100823383639365,0.71322176562787
"89",0.0275839582572347,0.07178900793793,0.113878574635375,0.191450414810432,0.291306509328668,0.347819625828974,0.298381567153846,0.238768326176863,0.340511906033359,0.175272731636403,0.403755902177864,0.135680047331612,0.165639316903192,0.710268702785168
"90",0.24723195830032,-0.00354686198875066,0.161656409699004,0.0464431341001208,-0.0351481754756621,0.175657390020328,0.131618930660135,0.304024438862668,0.206312073842395,0.0957537133550758,0.388779259235998,0.0293416466871573,-0.0620289065370488,0.717409536189223
"91",0.115302463025161,0.0844810299545821,0.0560566499514582,0.185655992842356,0.156841360957267,0.392371105060372,0.235967554182066,0.321767580549007,0.248036787485067,0.273064059219415,0.262708926767213,0.289697703712819,0.212151194649099,0.690566277203253
"92",0.0936173484598054,0.181675831769837,0.215303778770536,0.107971436311833,-0.0119097632603516,0.251670308876526,0.277329220479259,0.302350962511407,0.255302007358737,0.239590187087919,0.361659205865502,0.060124914509112,0.183107979557855,0.696716873834951
"93",0.128855353349795,-0.121517933970335,0.104934450573403,-0.0256300882279546,0.224638026139843,0.210190946142509,0.199503562994816,0.223750857117946,0.110635351017196,0.17964136946115,0.37099464950295,0.100018507446513,0.101704695399115,0.704327285016765
"94",0.0540374584815745,0.0132566517660976,0.184014677731419,0.152332479155243,-0.0217503874387621,0.300642870987248,0.363966918013921,0.320090090385393,0.261521130418354,0.0638112626153296,0.378318501306745,0.10370197510879,0.148182520526989,0.708909644549568
"95",0.0410417613914459,-0.0656758336041009,0.176509794127472,0.135772020502471,0.0834540170137359,0.294298057945248,0.30559099596634,0.191265156491909,0.200056600296699,-0.0406512898374356,0.256388164645332,-0.0144887657028145,0.0717542285179858,0.696087366663055
"96",-0.00465001454932506,0.110411288988515,0.150541369590993,0.100320721431,0.0321080293218969,0.324528792655787,0.24147925833891,0.156152040842532,0.146096763877018,0.0561484081364626,0.43856246340472,0.108791770238422,0.148500520409793,0.722860264988786
"97",0.102131776680205,-0.0105112184108964,0.070299086343173,-0.04385884922242,0.108521954867183,0.261367761833853,0.348470163360719,0.309445824800104,0.20192157027054,0.173177862023563,0.273567476900571,-0.0342937865025026,0.0742629285867189,0.687138958336028
"98",0.106040201677787,-0.00189151475760548,0.179245200228461,0.135356938110558,0.142513602863808,0.344725341377175,0.256701037913861,0.301038971933373,0.132601444443464,0.195875160186235,0.273225262539154,0.0730790318850952,0.181550194598466,0.691852715347603
"99",-0.0852873425081072,0.0512230463518877,0.13814515503938,0.125976850879785,0.115264484863525,0.344104382657735,0.240784508032065,0.331797664945802,0.198197413764565,0.117315402760129,0.201885223708463,0.108672786844517,0.0601167829834081,0.687713111581809
"100",0.0753245038242743,-0.0104320293667784,0.0329752609744125,-0.095489825233555,0.120215053326472,0.366613711787544,0.392097882231796,0.344588648843674,0.219530841863257,0.0581500961417649,0.296280308930398,-0.0200735323368023,0.154878313069729,0.699240512314128
"101",-0.17599809708714,0.0315412509478793,0.0922467368241751,-0.00692429314905459,-0.00445312606333251,0.244994670813157,0.219531716034281,0.302477312657063,0.256422746559395,0.198900833267375,0.260859004003897,0.205117470525679,0.08366215052401,0.699491722255789
"102",0.151927540020744,0.0176276422321833,0.225747382233807,0.140759224442028,0.190609767994514,0.294567098905978,0.431468456214569,0.341261528017303,0.222244940470751,0.147877597045199,0.442489845262207,0.0977406445697475,0.0748134672652744,0.72427679094561
"103",0.0211422113035647,-0.0476886767966443,0.0926122150538712,0.117350600027541,0.0221044713747223,0.33363417740636,0.296795131954386,0.216339411270056,0.261446099982263,0.155420640299012,0.285258899771336,0.0366314686552333,0.0908997262093978,0.715418788215619
"104",0.118180149161484,-0.00620985055514384,0.105447598394355,-0.00953747591102677,0.0207364221542441,0.41730178353645,0.339419863501823,0.322203981697602,0.235165024551241,0.10833865159651,0.334196542183362,-0.0804526902396762,0.0851019694762234,0.695806321733498
"105",0.0677235690355949,-0.0494085267823895,0.0618668315821052,0.0853929926945682,0.155467680719271,0.212256375471193,0.34870322378248,0.432963657620556,0.28901738750224,0.116604834574203,0.427790471113187,0.00703169105102608,0.291439709637968,0.703898451719121
"106",0.197310304486988,-0.0387159384628561,0.194852105424958,0.0956146586090653,0.00477069106913606,0.333179180106737,0.343333307679337,0.372183147500998,0.317745260014394,0.264617570406372,0.250708197005718,0.113376205044972,-0.0332853920824862,0.706724372811041
"107",0.0898891606009225,0.139473278949388,0.0812609467247189,0.128626012094477,0.0466061683521404,0.28901512735506,0.36740785672414,0.281228726349899,0.195440403066615,0.144224982544529,0.338843481923836,-0.0324392484814003,0.20580405002948,0.718955555908843
"108",0.102940671294007,0.124591498984113,0.00679782640523848,-0.022818064285454,0.149987756790251,0.29877425545838,0.243128122542783,0.213531396348163,0.13199909543957,0.217021125073981,0.34429092986039,0.151013320755891,0.0583210125952424,0.694870241679661
"109",0.0711738088411635,0.0555616319125573,0.148133063492002,0.0760419001159528,-0.0780525673300219,0.284751165269649,0.262235628736607,0.287860080282772,0.0707338806326202,-0.0624520234828251,0.359657212932638,0.0257332073183736,0.100594458485617,0.672489403305983
"110",0.0647022586088422,-0.0130399509310999,0.0550716556437068,0.0131581037188638,0.168847639205029,0.31624435694886,0.255271625249822,0.333858987110938,0.232184096953573,0.136131316006865,0.378925028442268,0.0403083509810909,0.123576430472579,0.699015873480924
"111",0.0615020368942793,0.0780525887008302,0.201370009951608,0.0481238648308346,0.15585258661044,0.21876449182634,0.456236017600608,0.333682275196461,0.148122900294142,0.241158193679544,0.377748684845848,0.1285096635444,0.268802298765034,0.705188469930118
"112",0.227168062036978,0.154375502310888,0.0712897888902861,0.0787073558273105,0.0354769325691917,0.246643514438033,0.244147430517417,0.308376868756496,0.216130466416635,0.188427006142216,0.399338016861011,0.0591798799983592,0.120303324134582,0.691743920125972
"113",0.157663633473008,-0.0537650545784957,0.0369034650345326,0.182523483605636,0.0737060472406728,0.29638262046396,0.233583453723746,0.402489578060734,0.270355849785795,0.142788585066846,0.352903107180932,0.0838711466626795,0.0869175292461688,0.7117261342782
"114",0.0257632235895004,0.16989630437906,-0.0517331360968315,0.117524898388777,0.155508825294043,0.360852198606778,0.26125200046121,0.27023218806165,0.171452863045658,-0.163940370731782,0.286078830651456,-0.0434481148502171,0.0581867237071187,0.706042531822209
