"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"32",0.149861860920543,-0.103100300979168,0.125675112510237,0.0759767160695324,0.18518784430757,0.0307617472497822,0.538178521961926,0.36523832865038,0.125505885549381,0.33232946369716,0.291798713254996,0.11882035567759,0.230307609992117,0.871137917697673
"33",0.168090864326219,0.110574415500068,0.0309527208545862,0.250245178912768,0.276432658887761,0.1953114113778,0.503907836355194,0.378662716157897,0.294788230882371,0.263756725122538,0.227442057921256,0.135944061269605,0.0519411717188534,0.843597272336788
"34",0.221331964285791,0.0807252057672635,0.185093930347595,0.0465412210763406,0.256087075347893,0.0506295723625955,0.450914578558178,0.359596008711517,0.30855924658679,0.160966677993745,0.422274530746153,0.0825608120316869,0.198765682848411,0.87055965831364
"35",0.153811243881624,0.0411224346114192,0.245606766674403,0.0977444398095029,0.347376251881044,0.0241397623798388,0.522261800249769,0.321499154304769,0.217203058343208,0.150415250534051,0.303490032358523,-0.0383249250745032,-0.0501240059974372,0.857994989788797
"36",0.135637985784505,0.0195439449550996,0.189540152931763,0.0546477955006644,0.341772260037515,0.206616526158013,0.425188313978243,0.267459961139421,0.325371588736155,0.238256937180426,0.327813376803874,0.0523510301574227,0.113844741271541,0.868441845519283
"37",0.223393144799099,-0.0578720971626735,0.228987764088007,0.0298737478602009,0.313490218710962,-0.117701895102433,0.352373179107616,0.359027222830023,0.323360143605655,0.20360799738227,0.372570364530054,0.160330439541773,0.168249358569914,0.839822271274777
"38",0.190114804910774,-0.0526531773564674,0.13711788237832,-0.0433934281490213,0.218032267358064,-0.0160389140952832,0.496499332281534,0.354571791188491,0.0572389201511623,0.215299853289645,0.333444189040672,0.398189657924874,0.188796100677425,0.854136916573423
"39",0.102986411776113,-0.0821878024672813,0.170405613021082,0.0764207604064956,0.432007840421433,0.287906952531853,0.596790923614483,0.464608598121008,0.132133029470791,0.194880128860344,0.443224760450605,0.172990578749132,0.234864505054238,0.874344745079906
"40",0.066719705738923,-0.044793423711852,0.127059109087364,0.195619280090737,0.230340299502324,0.152464998575237,0.442319971757463,0.362025430889083,0.372929354853058,0.166700842380525,0.395529874718607,0.154239170750749,0.247994546401952,0.890461721966181
"41",0.27228192637876,-0.0289160189438257,0.169137356117727,-0.0461702460848337,0.268131573915314,0.215676048707456,0.505696685230945,0.337837092011468,0.175896411687001,0.0458617177293026,0.279159736133511,0.174984338016258,0.108281057157058,0.86645113542243
"42",0.233769008570262,-0.0748428274881728,0.169831997712003,0.148807325122397,0.235905437343114,0.0358413995141816,0.510348087631543,0.323607438173815,0.202365476145707,0.218588479637664,0.376162410630153,0.140387954822463,0.248020930308286,0.861057131401309
"43",0.219046427262326,-0.0159757425442605,0.10086840467316,0.000972401177994871,0.233559949650554,-0.00753974495445362,0.442795208278555,0.372780478745485,0.227786315869241,0.130150619023828,0.413940581694799,0.0381143272604751,0.00748628452773535,0.86603980766066
"44",0.247360855839781,-0.00183029968102246,0.0998414732681613,0.189681634471725,0.398401860553976,-0.0371805360020583,0.53094644253176,0.469763399728944,0.287117764718003,0.156834198025298,0.35665795037033,0.107547843142524,0.0336150933942018,0.850006803942246
"45",0.146991331091706,0.1687291730776,-0.0156243347239234,0.0524365471422808,0.400005476304351,0.225362166896332,0.496722443928985,0.33226222838855,0.188155092823854,0.0991423230605178,0.272262743544569,0.154253484991055,0.36730500462384,0.852301737690145
"46",0.120956307788357,0.0684418680481034,-0.015165643847891,0.0361700012810332,0.163008796947427,0.0333844603139031,0.480993228148602,0.267500328595337,0.202449669573632,0.0916237031433517,0.436908843915419,0.245051180479022,0.0554260851715742,0.852790637161784
"47",0.119343153335145,0.000329602966820248,0.162495678351897,-0.0237811147809397,0.150867209300494,0.162896743574451,0.512625835961566,0.309864245938222,0.150562238529885,0.0355428447318867,0.342884384718993,0.0752294766147238,0.3080938811882,0.867830449942892
"48",0.130290827508909,0.0454749437698723,0.0617168059351773,-0.0977768304918722,0.269501059657558,0.053933772508195,0.361819280324115,0.323191555065388,0.295131076122355,-0.072746075831212,0.363731801721269,0.217833774606066,0.386815167837083,0.861852635093843
"49",0.0666304349285016,0.0182843255849018,0.10078566744216,-0.0555486343636331,0.268366402645941,-0.0112651262851002,0.493299941083395,0.407453545849821,0.139517163466148,0.269643737530946,0.263933248629508,0.0946996594945348,0.135000880877403,0.846664864048363
"50",0.255789879728573,-0.110998417620976,0.112493816720018,-0.145408209305807,0.382106400828457,0.148172731050501,0.464185315983559,0.286250285762503,0.222692357461082,-0.0390872417649354,0.316246126189404,0.0508839785307804,0.00448676794462048,0.835030303966587
"51",0.0767132139371539,0.00647961073636829,0.145524614432744,0.109085755610236,0.303336308589561,0.0702763091276508,0.449517049257681,0.232922898008404,0.293970937943743,0.0403742851316602,0.396708516237151,0.146613307170475,0.189890016127436,0.866392400428992
"52",0.118707986978348,-0.0596238279301997,0.135216789813528,0.0205933769226759,0.242674729870712,0.332216573589273,0.494085715640246,0.233077497977015,0.32685958802841,0.11450464688724,0.189797978141713,0.250715352301999,0.203923626854218,0.855369489381827
"53",0.141369375738977,0.171466605746872,0.189250889361631,0.0300507589772944,0.218943451183799,0.0628672542948447,0.599385336832843,0.340870445204454,0.142043195853435,0.00462197615798633,0.337842179050042,0.0768177899246779,0.28866676159586,0.861947817861889
"54",0.236093461694413,-0.110105758893215,0.0992554005048214,-0.0468278060344871,0.261231328419596,0.000932956187991261,0.435237592747665,0.408226102974459,0.323079591613221,0.102778568579571,0.263578158182611,0.0894211933683102,0.0328935215866639,0.849498583863673
"55",0.224393219922086,0.00410549990361056,0.12832072983214,-0.127137640207909,0.291995687241901,0.215506632513577,0.437172895698815,0.343390498818258,0.380981944251716,-0.0878015262003316,0.267029216433669,0.127329526248845,0.131555736298353,0.855463113631781
"56",0.175380999636618,-0.0770764760309321,0.0226089874012716,0.156208815011455,0.364297685915356,0.234739295231772,0.573801291052167,0.349330692014773,0.220315040877916,0.137337857512963,0.316492524609665,0.104620748070912,0.145421260689014,0.867491952783897
"57",0.169245770872003,-0.0843334618271951,0.100089846727998,0.148763585649136,0.352559526714003,0.0417818192754276,0.506623975028313,0.351660653644902,0.345729549202583,0.140436510420885,0.264038436723695,0.0613734440255417,0.0950642348860267,0.837178014406151
"58",0.0830616626454547,-0.0162339116269007,0.145289632680936,0.134643945337503,0.202972755904851,0.143321989473424,0.578138518095723,0.283253795367071,0.294678896007186,0.195727939570076,0.311480278121913,0.0251642056233123,0.148729552882388,0.866306915267364
"59",0.0278464985330769,-0.0280441284912955,0.0781720060530782,0.0346646562099868,0.309639739128391,0.0366109086369883,0.486089349840453,0.303757272031933,0.212728468728667,0.134169692741685,0.153560565653025,0.200373334861568,0.0943290061650418,0.835055905814431
"60",0.171725973798245,0.000876766957342928,0.150117780713298,0.10180144633177,0.205680490716776,0.0233263982293211,0.431206319679929,0.252495509723347,0.18650471588418,-0.0014164945493742,0.474349191243758,0.138479384133256,0.0873805466725753,0.858278105602076
"61",0.0391823619803598,-0.0562462130554474,0.127823705903318,0.0627593084140067,0.292204638467821,0.117644281927104,0.472690473147616,0.310776775210011,0.293883841814772,0.0815837672838932,0.391517453153208,0.239903000737849,0.0439843822102661,0.838387090165401
"62",0.151363053258058,0.0927320317900915,0.114413401539843,-0.0632104122889152,0.204566327117517,0.0842425202304534,0.412689070915918,0.352231496970219,0.142371869523745,0.246449671616467,0.272392706015538,0.30654818475829,0.159919842070481,0.863310979008439
"63",0.345384057777127,0.0338417655759869,0.0544455003124861,0.109750576709317,0.101411078428736,0.161314695208326,0.472369605005625,0.222795487929056,0.188945598171851,0.227741796071886,0.35925397968708,0.112022155095363,0.0173402483350981,0.861402665676396
"64",0.289249799409862,-0.0452332167602417,0.114178146508382,0.176685972288767,0.227811925570849,0.1734164604324,0.418624091696936,0.307563585609245,0.122937722837646,0.00129773003784405,0.1854123386928,0.119604295380663,0.110558623463856,0.855461520864447
"65",0.174910089938437,0.0553396417697729,-0.142989157559357,0.0359679963631003,0.265929148956676,-0.0955247457736642,0.550358138019357,0.350592122628135,0.214052095113186,0.115043622035099,0.100796843513175,0.174832037533069,0.117479173963572,0.854134024696737
"66",0.217776039963312,-0.0852724388396107,0.209337973327596,0.070056298943658,0.299318203879525,0.186666971166651,0.528039213034453,0.350228185512536,0.290174503282252,0.215234378067847,0.426412666926515,0.074818614878001,0.0514463842758811,0.850861857250516
"67",0.123021071678514,-0.0523788339012061,-0.0744170909692238,0.0509249852425584,0.444804926350128,0.242790512118007,0.583327733964151,0.295460753343787,0.260153158009632,-0.0144203955759819,0.320650621393232,0.229438033288097,-0.0332385919415519,0.859474830923392
"68",0.252162256422215,-0.0456983553322685,0.0897171843471,-0.179702092471119,0.192015128004143,0.147336411334052,0.571152250747861,0.40429837335167,0.295903152346452,0.1044625492894,0.397271806805379,0.00305762774337421,0.156058522586692,0.877643205694435
"69",0.0959885830774511,-0.0178986189103916,0.156000786977575,0.127054536975178,0.391701021567822,-0.101121567924163,0.427166389661033,0.287522147763,0.176892227329756,0.108113017387198,0.381394942345507,0.191604461773246,0.252048020644007,0.853244504525878
"70",-0.0269446642006434,-0.0729791262080764,-0.0919659919658887,0.0252920828081404,0.257034666158573,0.160677725138504,0.490145166195773,0.242326554273553,0.0369764605906256,0.143005697578913,0.345229933441006,0.17126937696759,0.289712443901991,0.859679446618478
"71",0.247075191597454,0.0279544502469959,0.0799407611494291,0.0542459739452579,0.179356055061803,-0.0571472857449837,0.393028671625076,0.397096660508303,0.18949134760999,0.054412594146885,0.33696995167483,0.171771319401892,0.138658188877583,0.856111505855491
"72",0.0102700829883688,0.0885516461786718,-0.0336839103316162,0.0977015604203231,0.274474108569035,0.202530786307342,0.450805974092611,0.345118482416509,0.0800398497702131,0.208210800389908,0.390196408781663,0.00571960842917804,0.00914213984618324,0.841121138051164
"73",0.142542425270375,-0.0388193373272145,0.129783576096605,0.0187082284815325,0.00351684300587866,0.314335818957121,0.488706394641083,0.223648685889755,0.292257590891231,0.290674092496255,0.39859546813608,0.161786095998378,0.146421389874978,0.859489314046609
"74",0.0543760920910176,-0.0531802185335556,0.0784758818455095,0.119431768079614,0.347095558639825,-0.0144189736841287,0.342610029148563,0.150085350312105,0.257713784228338,0.277813158195673,0.2353168688482,0.113452408644007,0.267137883684203,0.856808427513908
"75",0.0899935377212578,0.124443048199003,0.172289834282572,-0.0433393383325389,0.206986923422664,0.133196072737096,0.534783287228171,0.43423118623421,0.169111174346917,0.0784041584846226,0.244237495630295,0.123511166545196,0.0893643491311329,0.859272789956131
"76",0.194607199359747,0.0971830807034874,-0.0160425466338307,0.160384517112582,0.357382268304563,0.0240738001807097,0.520851657951777,0.201770253024087,0.287853216708735,0.0630673234660675,0.182240270647662,0.00919760193467822,0.0909881175528361,0.868339107721861
"77",0.0259486064006838,0.0241399747276496,0.14395581903146,-0.0307294844412151,0.361814205572949,0.125320337219838,0.523626218579282,0.426106207144139,0.219773191907839,0.124090492081941,0.323698207389973,0.183751941425124,0.412758903801959,0.850291141709529
"78",0.150640642168911,0.0377903732679814,0.0664472939371621,-0.0655460638911384,0.230168987001931,0.30562424881724,0.520999685232284,0.368266436481055,0.220623012489581,0.0794381770305871,0.194287786858259,0.0251725868716577,0.0323581502637478,0.870913954008855
"79",0.047780138431031,0.178271956631817,0.148459847174393,-0.0123726106233876,0.30553103044895,0.139753951165254,0.391754293668955,0.382260874964657,0.278295260890684,0.0193235517584811,0.340460187644005,0.172388966245685,0.241784258280245,0.850691966606994
"80",0.264828116395148,0.0795766292190518,0.125303078323123,0.000336102843574807,0.201346549100383,0.212698088040568,0.379945448718173,0.405978654614509,0.227264442200266,0.176137070036545,0.351123448719296,0.101140274545738,0.162120130672221,0.851548537658919
"81",-0.0306084807925012,0.0658915447051543,-0.0489240990011473,0.208624887100605,0.323085396156832,0.0644398955572661,0.46754507156524,0.367496965917977,0.253362170793418,0.168051582739134,0.403540344355292,0.116367304912466,0.122183744079706,0.853333387275255
"82",0.216266170629382,0.124325327525961,0.0561238458068133,0.0914511534878689,0.223446900137252,0.273783423412099,0.336983813205911,0.31029279879834,0.216688824189366,0.233919566660261,0.379279337590266,0.203075533858164,0.0847997048084853,0.866930411696477
"83",0.117977404536129,-0.117665108829244,0.0579491917027654,0.327852450783939,0.181674945178271,-0.0402830492483451,0.405603644263749,0.353762911623754,0.253534921580715,0.177814516961328,0.390979621019024,0.146771356873483,0.231792922089648,0.835719809405295
"84",0.0666715013274868,0.153928001528243,0.194174271080244,0.123618610255533,0.336023555501762,0.223978568831555,0.536769465257362,0.324989452279747,0.307413982654077,0.150598490258904,0.266418769793793,0.154828406357337,0.156717332788925,0.868406534585021
"85",0.0374909209110253,0.0239251043778774,0.194478766686051,0.109805855028029,0.233686389129614,0.29742320608374,0.524040474303359,0.272758741939749,0.344500694034923,0.0733126097849451,0.365412932528224,0.0861565494681068,0.169439350893492,0.845958215324065
"86",0.319417605839005,-0.0425017497453933,-0.121192104755909,-0.0627747129974017,0.247819707690287,0.0251112903987795,0.612861100588455,0.392761343133932,0.198023271415981,-0.0731029514525238,0.218655714674727,0.103452535766426,0.105711942359192,0.858838837799166
"87",0.321723394848185,-0.0256151955979501,0.0762263570274603,0.0549427173854087,0.238629059648871,0.146116639759459,0.510425375718774,0.372299548534176,0.239356669545746,0.274153015449582,0.386282164118527,0.0755156163560286,0.0622803175466538,0.868545290411091
"88",0.061201535736359,0.0591981462626223,0.00884622592572524,0.130706094209483,0.27763406570471,0.21715597474926,0.483853576350989,0.339570999001152,0.213786694018856,0.120584470027398,0.469225244040507,0.0881727259086266,0.151909334773117,0.868550433668695
"89",0.127496777314434,0.0717039806853443,-0.0868534018057087,0.123311538858586,0.269064405293444,0.0388721490066661,0.397618305174147,0.344673748614351,0.257046209119249,-0.0699153637203228,0.344764614518155,0.175552930576633,0.282458684528367,0.864192248734221
"90",0.100014753478013,-0.0228964656289964,0.139921968205724,0.0722944788574292,0.349690853049332,0.232441369600117,0.416612143647612,0.277563079622782,0.226746120072345,0.0813510567006663,0.379379629517901,0.192300714776834,0.0701047941944903,0.844728319844978
"91",0.311924176854371,-0.0884341049066997,-0.147664598193619,0.202048395035339,0.330569359657595,-0.06166198079957,0.416687060439861,0.449688692414895,0.199084450444404,0.293730999983936,0.370367188836417,-0.0834823294060572,0.0885666616276012,0.856164240198193
"92",0.104826994906207,-0.1618373326978,0.0339467063731572,0.0801082595284404,0.293718972938377,0.0594826710494396,0.613906486592471,0.237533953665308,0.183147430709467,0.19014072114741,0.385324749723424,0.113230581339724,-0.0894839426204238,0.863557508039177
"93",0.247200529861899,0.0424527778064168,0.0565018201204326,-0.034062047396152,0.47105208750841,0.238068650911749,0.377763114997732,0.304485144634232,0.243081221388147,0.272792879063319,0.339692513257927,0.136914388616364,0.0775821219909366,0.856138318206355
"94",0.0474154023668,0.0614184768772742,0.188260328345147,0.232549418115943,0.379416805598985,0.152014638145281,0.429512607117326,0.312627518754128,0.299802557935645,-0.0845109642247339,0.424422025483542,0.183445448836142,0.13629841092404,0.859204307436869
"95",0.0471243967414483,0.054484923210043,0.124375007982597,0.0930614496791259,0.232959961291681,0.0829744239003055,0.421156409282041,0.336467937393894,0.155529003352143,0.0485165607970096,0.220072236773587,0.162407529925425,0.0519251583988846,0.874836177941246
"96",0.123245720158,-0.167628451162708,0.0139547923048174,0.106994012471753,0.369309772507135,0.018835451398166,0.473534687412803,0.373924747033372,0.31198794887775,0.185416863776322,0.297681621507748,0.167530017916836,0.23724579067919,0.857178570197854
"97",0.0675927202613242,-0.0785184652905677,0.125240449492447,0.135233052322122,0.324283048400456,0.225908628220267,0.462349555622866,0.369628466451241,0.250679026469813,0.026639590363767,0.247492247471262,0.0891313620515583,0.127528327867883,0.868532333367769
"98",0.219657475804418,0.0717067232330003,0.190945489106546,-0.0140224701857698,0.220372972746493,0.0557294671027977,0.215822282323016,0.338811106567961,0.151648698216269,0.196401474429031,0.427033783278239,0.15734737558308,0.0987902292371111,0.862762476804319
"99",0.136738533590387,0.0604112619152504,-0.0511120804882652,0.207956237923085,0.251974458476073,0.107964844316648,0.3984979928452,0.229792680401892,0.209172585828716,0.0646195715521531,0.323973553310882,-0.016274452494216,0.238225764927098,0.86877906275673
"100",0.204094664833048,-0.156074901221631,0.193038746927789,-0.0294497632212277,0.344248470497219,0.1005863136238,0.584389597975835,0.286969773118595,0.223593476729431,0.178850752167838,0.203240045150848,0.0269685652723168,0.397096653752695,0.852645500706339
"101",0.170852188228759,0.128434611518196,0.127190347720686,-0.0276163865111288,0.285672779984257,0.0512627326181335,0.494190071041588,0.420471895548674,0.314559319322099,0.3272271306224,0.312261278198104,0.119809005787446,0.115767960488002,0.852869017335996
"102",0.0697067410353056,0.0892631362387257,0.190110290899672,0.0749499590632993,0.224916271185727,0.150316212973251,0.50742776224954,0.337007321985138,0.145208078281584,0.180318024009319,0.472701218655127,0.168539472580927,0.168868580509869,0.861406922399777
"103",0.159949229969688,-0.0764752527022554,0.157440418895488,0.0112334206577938,0.362087935002985,0.0702443530064957,0.481690548090773,0.179382501377675,0.265401206134071,0.157905012517606,0.251964451690324,0.000499357163101978,0.14401223769525,0.863686227152262
"104",0.212472040974978,-0.015773710638956,0.141841043752757,-0.084345565425735,0.163293392679743,0.0667993134497942,0.491644699221928,0.311825568972456,0.15770261246432,0.147267541348635,0.289955607310657,0.238613789131137,0.166599949845178,0.854722907811723
"105",0.238852179957647,-0.143322681765843,0.090388384580766,0.050920673829973,0.249208180070257,0.163189596863393,0.471551706202659,0.261150184280951,0.227027905246943,0.0779324363870977,0.468845371166286,-0.0108496629061787,0.129480014116737,0.870442693425184
"106",0.251491486804269,0.0228535922426474,0.195680267976959,0.0318557519531278,0.320331928860831,0.181325433672627,0.446271196491102,0.204071478562855,0.284754624409662,0.226079832082421,0.216556720001111,0.164968069681419,0.00340215765342341,0.843595509772997
"107",0.25375339314317,0.100434923652966,0.0599169116186974,0.0578364191267306,0.178959327992877,0.110606392553264,0.496213111556458,0.394657345326461,0.185410960917686,0.254276057597735,0.274577451195623,0.0758580864329139,0.195866650821562,0.846914734397268
"108",0.194913104584972,0.0304147089816564,0.0129631965890426,-0.0266466958674385,0.339491533752167,0.0754747983048975,0.502355434377459,0.358792899807308,0.0823148749470604,0.19842677888846,0.23409425954543,0.138078472556308,0.0861755872575111,0.855507261332631
"109",0.320300739569385,0.0103725017038286,0.0554992635602028,0.0919507401485256,0.317888001182257,0.215663715413475,0.362171132591502,0.279324218964357,0.211434488576385,0.18216585017321,0.399717091838448,0.0516870348002121,0.293862885390178,0.846738133308801
"110",0.207088151700049,-0.0737633381018009,0.0691574398813431,0.0405016497678577,0.146011217200265,0.187452860052239,0.401753038316517,0.364694751091913,0.323858517672117,0.191765217641729,0.382249296213213,0.142006875775157,0.134534131616573,0.850730137158865
"111",-0.0175785937338791,0.0266821992069801,0.00487687310665775,0.098661815826456,0.323526677669568,0.112249500225433,0.426959101587161,0.271821288575704,0.181795450014418,-0.0605842272951616,0.318406336828095,0.140788202730377,0.074511094030219,0.859954886866998
"112",0.214375727426001,0.0895806596261235,0.0686764641588755,0.116775678535131,0.215282947757594,0.199172969754587,0.29779679510857,0.463928400349977,0.241418220589233,0.151586913734613,0.409148961509932,0.0970810175214806,0.15350364405398,0.834114769662728
"113",0.26174312877177,0.0583184632540704,0.178162328470762,0.0947708202200283,0.258327088006806,0.0739067542482432,0.467412773683314,0.38609018627352,0.326623540176617,0.157645951607427,0.352160371767933,0.020723598933551,0.185182759017643,0.842593165717095
"114",0.177026210018671,0.00817343688321164,-0.092150121246577,0.0966528525502058,0.29759229109859,-0.016020135818976,0.35828638939762,0.394590996040198,0.0526859360002631,0.0620009652225355,0.304610209041224,-0.0103447299205238,0.0970006504618883,0.855105988900608
"115",0.196275592601492,-0.0462051694266638,0.100015577183953,0.0549910433854422,0.278995196782419,0.196392431174136,0.38659876509341,0.225332075779302,0.382739876609931,0.0735090436786368,0.265925225059285,0.116275979449741,0.27323140634823,0.857134115219671
