"","G_men","G_sip","O_uni","G_sac","G_rubp","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"39",0.0572196317348578,0.0751851590732596,0.0483140153063858,0.0975440111353918,0.107056071940969,0.116326870374856,0.187883880546236,0.141961011313602,0.0646966503728276,0.0845370217357356,0.315441164766737,0.118583586794672,-0.0899522150972165,0.506271426364117
"40",-0.00302946283659559,0.132855464275657,-0.0221173927312662,0.0397356309547407,0.187162975315301,0.187921524607342,0.187528559679805,0.00925826774901954,-0.0919039791514359,-0.0171636482272043,0.241566415886668,-0.0288750045836193,0.113051879370066,0.439137110285227
"41",-0.0329258430435856,0.195939105867009,0.0925384055150855,-0.0477774376058063,0.0303013543045705,0.204817116650625,-0.0015862503638046,0.230338652386921,0.0422586470633056,0.0720709011283644,0.254531486233742,0.0407284001547657,-0.00119417494943949,0.496453900057627
"42",0.0968875394560397,0.0563203334690117,0.0350554778744179,-0.00776890107599453,0.195126061543904,0.133593597661687,0.30653397553689,0.130899693088051,0.0655948949448905,0.0691089876440109,0.26325636731547,0.126412073384654,0.0816327199561154,0.490704749112338
"43",0.0902297509911578,0.209603360481071,0.103141859001473,-0.0320455162729573,-0.0644388331769125,0.154504131927443,0.187991000376254,0.0923319738804839,0.0740218914914897,0.0999123254834997,0.339764968977526,0.0737392505969457,0.129015258131378,0.437515362343077
"44",-0.0739630127723407,0.0596995187633122,0.0883532932853578,0.0385472580789446,0.109116562554356,0.16123540749592,0.16804876270143,0.296495018033762,0.220886243993038,0.204002332140474,0.330822947186044,-0.0433679089892413,0.0944581389523462,0.462291416486099
"45",-0.0178468747559341,0.176753669747047,0.0387489341116088,-0.0376073733640718,0.118799849133265,0.203316316901473,0.187719383198416,0.156374799440926,0.118594983616176,-0.0512725192774694,0.286699527220717,-0.0503955287191091,0.116079784011272,0.46918404773777
"46",0.0765102866786565,-0.0462907615018009,0.00684464233309818,0.0826197574183231,0.0716461556566731,0.216372630611254,0.27511351207173,0.154691503775062,0.177908453138895,0.0220146226228817,0.309460330349396,0.0235790135751898,-0.0199643468378552,0.510732337014275
"47",0.00460335267327556,-0.0748308473157442,0.0809002428180581,-0.0258295333936761,0.0162272971913847,0.210638250882499,0.150104453508029,0.140046975155147,0.128970959087648,0.0338165012833582,0.379649552865289,0.0435194550170875,0.0219476216952278,0.432855575717148
"48",0.0260236304609066,0.0936636908664603,0.143795923730881,0.0137795827568644,0.0475020973472857,0.182365563504077,0.231953001584596,0.147714352600802,0.0569727869019155,0.0840553428929821,0.303060234043263,0.107543003436728,0.0641144202311542,0.445994308778271
"49",-0.017383601938696,0.183064163208949,0.0294541522861624,0.146002891701395,0.208352525745719,0.166639419308368,0.160975548735442,0.336829209021324,0.0688655202097036,0.10093065914158,0.403577469707616,-0.0779016913964847,0.0826128887015487,0.451616539018861
"50",-0.0528880074300418,-0.102419230050419,0.0223565061326463,0.00864727890279031,0.127661821439776,0.133517290658256,0.221946257332139,0.227280115320503,-0.0173315126529819,-0.0474082421340717,0.264015189305074,0.00241417777855067,0.0270789179780846,0.457419600350571
"51",-0.0592496821701553,0.057413360334815,0.162673517576819,0.0790891546327494,0.122553031143829,0.233677239527318,0.0583768054598813,0.148276017448302,0.019158431033148,-0.128681416271959,0.286349536841358,-0.0189790201987015,0.232872966968284,0.442006323899541
"52",0.0255682665239042,0.106244613146449,-0.0365926860605179,-0.124652411380756,0.263415210478591,0.172304593262001,0.20890111883497,0.172446073270725,0.140160445253921,0.190533046938837,0.321520994247601,0.0458437377606361,0.0754454803645767,0.428584491972574
"53",-0.0509431139504774,-0.00787003340507592,0.0332778877678601,0.00125744454635013,0.194677970713804,0.148969870092796,0.217362902080703,0.123439375025594,0.0171979893407682,0.143702403380085,0.437672140743111,0.0969073805845926,0.00843093129636906,0.476687687900381
"54",0.0705320322838585,-0.0495151976540726,0.160759947273337,0.154908963558918,-0.0130359064385427,0.125624534369789,0.128322200294951,0.316222002153644,0.12906122198723,0.113074971082456,0.169689679573333,0.05311796491299,0.0590922145918086,0.424682196385276
"55",0.0230667588535231,0.163116630414767,0.220903883938829,0.177856832938935,0.278229175968571,0.157881156119715,0.22621876226303,0.113441684182218,0.0563305866851874,0.0806537806572782,0.131304666028676,0.145911542373648,0.14627848264887,0.468269631353009
"56",0.00946416537046212,-0.0892146069412629,0.148986187111451,0.120068768675289,0.0195536992652343,0.0918403867070594,0.235189898934759,0.170543769855426,0.0861260893346372,0.0473694539220563,0.233555923860095,0.0542095767210338,-0.0145641997816703,0.440070968907002
"57",0.0164874607453539,-0.068961217516461,0.16485232351598,-0.0748881443476553,0.204173150014262,0.137986151640377,0.21985834588931,0.204169964179313,0.00367025379877777,-0.00498702691278502,0.249975498492155,0.0827147176705693,0.129336002641265,0.433318868907329
"58",-0.0535343946035954,0.123316176451201,-0.0554840202844062,0.118070687166752,-0.0321247323641439,0.178812934036824,0.277233964007526,0.0660245912355025,0.0114849791440018,0.217334460164858,0.175715502849493,0.048748301428851,0.162445194908636,0.451596010964259
"59",-0.0314844507635346,0.0258573691161224,0.112030354667073,-0.0829332641212266,-0.0733113940768694,0.274043332495841,0.072105648036012,0.105757449536553,0.0604699495757566,-0.0250954021298014,0.183515942319372,0.137822218009648,-0.0693026901567255,0.480322489304347
"60",0.102544650094621,-0.0466904422858824,0.136953023085077,0.170987041294556,0.202819177521737,0.261116061483899,0.231328450350945,0.180794784081825,0.0834253556124756,0.109672619697079,0.355247172486839,0.168381775157245,0.239599610871259,0.463457531981731
"61",-0.0983487400143552,-0.0679080815222904,0.125924369837849,0.16102436047399,-0.0393498547383231,0.0973247470764921,0.10985968991721,0.18297328792089,0.0578935870371374,0.101118720397125,0.298588285982065,0.399845766334308,0.00300759121570237,0.424264839320556
"62",0.00832062129203297,-0.00362875076268468,0.188742291663433,0.198221798373359,0.212674197847401,0.0705911891953485,0.184925842960012,0.0749389100427811,0.0180199205858458,0.145438616541895,0.31150502577567,-0.0234958828799052,0.097748221560391,0.488664392624798
"63",-0.0615766434850525,0.00993787621880384,0.0485731206834964,-0.00966906828060235,0.120723867227417,0.171570657239452,0.181034047515118,0.107490188349506,0.0922340768649984,0.130570116897787,0.331016606108693,0.052814477867355,0.330623784211824,0.461937615972508
"64",0.0757582045337014,-0.0820611881794185,0.120692582043266,0.129387164153319,0.0783924635245248,0.214754790177107,0.0538070639206604,0.170642189472853,0.040015165614283,-0.00590336880923845,0.328442797086272,0.0243090503611571,0.0316088495046623,0.491353418090874
"65",-0.0527826442764738,-0.0762112388875094,0.0596031165862171,0.012964769998016,0.249614238580143,0.153900716572512,0.199168075876228,0.170072712765731,0.0948027473614188,0.00215282531247986,0.318935422795094,0.0425521969873726,0.0229006125854882,0.45914437747166
"66",0.0550225233840504,0.00209430831312393,0.0419451264750874,-0.0347420993129539,0.204176173803829,0.129562615662398,0.249518852004513,0.209900680065544,0.136711067830032,0.0550425085462389,0.379315196147005,0.0228278665687886,0.113454356568436,0.435756728274345
"67",0.0342820227804853,0.000754368468401637,-0.0871002688359931,0.0795059962390962,-0.0224371389999187,0.198317210617352,0.227251100003793,0.111040093568471,-0.000198763255773898,0.122821221778113,0.315767553744389,0.192547127261446,0.0431363054233874,0.434513275735174
"68",0.130413829924229,-0.0308662048647877,-0.0131840206410095,0.0756854907276677,0.268228276317722,0.0657969233129058,0.155534792269061,0.272966549623084,0.0720677961804235,0.0330436351714572,0.297152559134227,0.0491790161549971,-0.00571215603087898,0.458713209934151
"69",-0.00525834215404819,0.0160770471061526,0.0343229918924076,-0.106006875912316,0.207397227055642,0.213266653494125,0.125568535409643,0.202104156216411,0.184808292469889,-0.0106111254135856,0.340269421443408,0.0135127801863375,-0.00233596459881196,0.459348028129639
"70",-0.0144135116637946,-0.0023923019586184,0.00997680942166803,0.00161242476784806,0.192852642669005,0.178716831223298,0.194143257471412,0.168659794679052,0.0846160418116809,0.126244078909163,0.336779181898816,0.0645943792822783,0.00755425955624419,0.448839399058474
"71",0.0619505178618957,0.0825827128431015,-0.0516887046418636,-0.00155239346291356,0.0686778139018743,0.21169509976064,0.156816423082782,0.319530435736137,0.0304945954204963,0.181625941245387,0.259144639209255,0.0899693010033217,-0.0214050455384345,0.443669581583508
"72",-0.0307287507670149,0.163590020175501,-0.0394805150839286,0.172741099329884,0.0730132032202362,0.20752747123583,0.186214061480997,0.233275568782023,-0.0515944452916386,0.0409886826401397,0.241132356664629,0.0501695736045471,0.00383317414025603,0.456038620494659
"73",-0.0178614628733266,0.0859706499632159,-0.00439847708787089,0.0834475467816119,0.202179429602733,0.19900407610588,0.0865972459331587,0.329964854827418,0.0174500353657178,0.0545875954276329,0.361898683901426,0.167572972200609,-0.0655271885554694,0.423103145059179
"74",-0.0534098240692139,0.0158687495950075,0.00126487905570432,0.062792245783349,0.14848622918099,0.108785873541362,0.145350181037051,0.148509819812857,0.0612153461094886,0.0585122104249973,0.212200557856107,0.0644689535202537,0.0294655506037635,0.462839980251092
"75",0.0857374180300322,0.0463628474538171,-0.0167631927895412,0.0509836430591737,0.0845598764269558,0.0845536235667005,0.185596657251317,0.306560292956813,0.132107965186373,0.0549031103545637,0.317868109579886,0.186097083946762,0.0722964405405467,0.474933101663899
"76",-0.0186060438197524,0.0352653950051602,0.0606473673792836,0.0703263111148445,0.0920009851229069,0.14649625067707,0.30888623320965,0.229926167668269,0.0420344198906286,4.03356036265229e-05,0.221651251125036,-0.117702309096868,0.0611177475157024,0.450766645589473
"77",-0.0485426507533097,-0.0277509425825626,-0.0241201412959635,0.0219095641119409,0.0905917546003108,0.190784434269749,0.256933284171819,0.0694310706678066,0.147917472178031,-0.0556741806886514,0.311699932456473,0.128936988021026,0.220977691848136,0.438455186707593
"78",0.0127118033228638,-0.00448232981175122,0.109521376736633,0.107198957254693,0.0281189328590209,0.149664256253386,0.272631144308137,0.240869637447699,-0.0778536512823961,0.0949635812869145,0.33246531245029,-0.0611645752468014,0.230223123209776,0.423731403149271
"79",0.0513261799776303,0.0102297230089714,0.0672117783995243,0.0130022492282213,0.199965845203891,0.225181136104638,0.122477864974661,0.19917807318839,0.15128526883483,0.109419793188434,0.313360386797648,0.122612255444123,0.0229605884342359,0.465088522263124
"80",-0.106391607338384,-0.0764371739443949,0.00112678735158732,0.156229114978479,0.149271694278022,0.135444601961231,0.162407948380301,0.178438138381864,0.0441364464037276,0.104411439112688,0.405987229201962,-0.0113390286974749,0.134906767558175,0.42856800330553
"81",-0.091176844409554,-0.0152298452451678,0.0980859595930325,0.137997901663266,0.182675732882181,0.0639835382485365,0.0999751525497598,0.209092341074055,0.0166062989335683,0.0948563287757059,0.187914623925871,-0.00661874246151883,-0.108419391634725,0.443912911854403
"82",0.0283183617197225,0.0275537177671263,0.00144215367957542,0.11180581362413,0.211625167452119,0.233555694149664,0.116585087563673,0.214334732242029,-0.00356672065564889,0.163694043556719,0.365862016880801,0.115691596349136,0.0563148724663722,0.441989791509055
"83",0.0388866397963288,0.0233036059979026,0.123526496739213,0.268707413519921,0.301154843078058,0.157504730454638,0.199194637393207,0.145103339969398,0.134949675191421,0.0126088691357033,0.16719294828438,0.0160904962000376,0.207985113746571,0.398904052180008
"84",-0.000478583852084794,0.105252686532784,-0.0316787777714569,-0.022092727871318,-0.101035391371789,0.175995946046177,0.120704259374053,0.313394749215139,0.0527944693203435,0.131218709469467,0.308416050246474,0.0519677390078865,0.0747128107801087,0.441374315771015
"85",-0.0784019242428878,-0.0647855069486981,0.0833880111891823,-0.0940272944438632,0.167492684049414,0.24776072737177,0.140864038790724,0.172264383829793,0.00810397076424805,0.136572294870898,0.352553678975598,0.00184644109745628,-0.00351633240418628,0.466612503770941
"86",-0.0179821318003668,-0.0202866853721147,-0.0692311003810465,-0.00255799642413869,0.273254030005643,0.155446348377751,0.245172713089524,0.324080737755429,-0.0778346331708848,0.0742253156457804,0.300293049678532,-0.0488794933103206,0.145128144187482,0.445687915508929
"87",-0.0191369590944368,-0.0506832923683078,0.271465842212437,0.000747869437172096,0.154188733093674,0.0859655657447493,0.101103035727842,0.178968072082646,0.0436945627261985,0.150967905613205,0.37071891028121,-0.114033012413763,0.110128899694002,0.451465339113359
"88",-0.00667247169348508,-0.0621478845396146,0.0471197555618963,-0.0333635387308751,0.130474770208527,0.17769592338606,0.102841812601402,0.0934536845655275,0.223969457627585,0.137386485884446,0.303669138534863,0.0405108718131829,0.226868388145483,0.486460193832456
"89",0.05837664316416,0.199129364699041,-0.04508810928849,0.187320315809718,0.231970270025333,0.229153280666384,0.348132934810085,0.0472892621771097,0.0581904283693805,0.0313921277376406,0.366046748947101,-0.0238715083317033,0.0861993902353483,0.449431021381213
"90",0.101998395414583,0.0027692412769734,0.161136222711259,-0.0357949677610729,-0.026583168292981,0.178543263874184,0.138934323256766,0.260492953045414,0.0162602281466642,0.0691437787196784,0.295850847737633,-0.0187472571385224,0.0138153438724392,0.451608140979988
"91",-0.0391032219512225,0.0078568528836539,-0.0419445999395539,0.0716406490742405,0.0555295034844868,0.224892206663591,0.274322232848069,0.322144022156388,0.121882655468924,0.30133663756937,0.229522280100269,0.220663109294648,0.0948769572344266,0.449297723534907
"92",-0.0181358690131015,0.0441343731984409,0.151433431569547,0.0816548194390873,0.107157231366382,0.0642072184302521,0.066098472798345,0.100508308052629,0.0852165880684414,0.222848163923245,0.390741144696115,-0.0280943325222262,0.0350451395529851,0.454837616198695
"93",0.0563359834896147,0.0417947759646406,0.0337670868123406,-0.0345674937979574,0.197842718529101,-0.0808670665026029,-0.0193799636487643,0.0914586571797179,0.0104104719336426,0.0819615008157249,0.231581864257214,0.132596745101586,0.163975324864826,0.445430304742903
"94",-0.0715769686129213,-0.0275556791113705,0.116903623307379,0.153941909753911,0.255010981845911,0.173144296468207,0.140507427686563,0.0951163224651245,0.126028143168437,-0.00326699581134698,0.378828086502746,-0.0235528060852968,0.11769931492774,0.469923665474901
"95",-0.00599055310565492,0.243327327667465,0.0296187862782965,0.0340683319502836,0.106908066343826,0.0119403719536803,0.110632197235495,0.186481340689593,0.0705362715970246,0.0453841778547965,0.340542725151358,-0.0748451616517828,-0.0187937483070564,0.478397223397472
"96",0.0291595104525844,-0.0484435338181509,0.17173959968032,0.0866261549486865,0.129805686957046,0.181198542627896,0.241050923577931,0.253783986855648,0.070469667892508,-0.0278412851545562,0.289759878487556,0.128210478037005,0.122484532427385,0.452063011677856
"97",-0.0208739348878612,-0.0436463623807907,0.0624680436843641,0.0371317462006824,0.0577232315780277,0.205191247124996,0.167811435670869,0.255028516558558,0.0637130110983973,0.0678161000412648,0.380721913761888,0.0171997535595097,0.0118753333724157,0.474061708728449
"98",-0.0256646387425908,-0.0921371575877462,0.0574170873641953,0.0229439759095964,0.0238670314578522,0.0674761743973093,0.15138632613998,0.202089764179895,0.189692852267847,0.274071720877008,0.305646818512996,-0.157790876433589,0.18857624633841,0.458541595750872
"99",-0.0576558917255571,0.251981652964457,0.145399196734462,0.195080262578043,0.0945666471380447,0.147429409347532,0.168510844007531,0.127721912902832,0.00253117861887769,0.0691049022366236,0.361308604934295,0.0372791787316578,0.0977061248191623,0.418902904410292
"100",-0.0640217260731078,0.0290836700881314,0.136640587862731,0.0708955670789513,0.116299017395875,0.15231580060547,0.164637099805666,0.29436473722765,-0.0108842550639381,0.129987152690462,0.231432783504163,0.0362115448489163,0.087217343340695,0.482190552845283
"101",0.0710302132988162,0.138686119915223,0.000974380030634918,-0.0279326404508912,0.140016880525523,0.0062152679093861,0.178291594453975,0.29445951874224,0.0137111471629031,0.0342032233086752,0.31635711486404,-0.122805996547456,0.0766067742868308,0.451545610036093
"102",-0.0210983145504147,-0.0349879341064823,0.156566701565375,0.0554666634488308,0.196082431653103,0.15729394997158,0.226094511052841,0.183226504042708,0.000171044465420107,0.20047169896454,0.319970988849674,-0.00322817059259244,0.13637917029343,0.442975785042199
"103",0.0843890237159658,-0.0154396776491685,0.100235655708358,0.00875030188277175,0.122918293150929,0.218100303852334,0.263772840048878,0.21220435693112,0.0234791387668973,0.0523443891497874,0.347927389683411,-0.0684937566822067,-0.0178401653653579,0.457305591380375
"104",0.0597393787005578,-0.0543581425162989,0.101622531114588,-0.0650716417206614,0.123277045972054,0.213267579843867,0.0709767757034688,0.246774076805985,0.0909011282885589,0.0516753595791398,0.248271378326783,-0.0266731481075513,0.111990850480526,0.444807280435997
"105",-0.0123314451786483,-0.0643909833839957,0.123715639713944,0.0303403740907983,0.148861522199148,0.166806656307419,0.12395007827289,0.258564721817408,0.176039995660904,0.0546815724333833,0.25584383570441,0.0144759968695059,0.227395341351602,0.454589383326327
"106",-0.012622876271027,-0.150381164228562,0.0703804591117094,-0.0867681183939946,0.0138789769017072,0.186408391416835,0.333346362865791,0.259071099584784,0.0920755038426075,0.115372734613401,0.32162163741368,0.0906288116309637,-0.0148645457778817,0.456003268289888
"107",0.029509436657685,-0.116045481698639,-0.029920036525268,0.0529594017703986,0.182241147845576,0.156227517408372,0.254555770585967,0.0548765531620574,0.00773311111755144,0.0919909954701087,0.301173292115662,0.139250401708145,0.0673088141390718,0.464817051541486
"108",-0.0590755903644663,-0.0257765279205302,0.0598605937510494,-0.0614044020011913,0.109409857534362,0.187209577303111,0.110440327379361,0.155188118351691,-0.0512982957991389,0.214335382254292,0.359901897477025,-0.00456605245272665,0.0537709959457912,0.447898450530959
"109",0.0270061587363565,0.0253847350092999,0.00364197345648327,0.0830237935986559,0.0734696700037692,0.0935710002512697,0.108528500452544,0.309072332877348,0.136527619997393,-0.0286914787904317,0.234344697304523,-0.102376617609569,0.0386231769286033,0.413874002327784
"110",0.101913853561442,-0.0157618389580725,0.0716431658548812,0.0125493148110638,0.121587461783423,0.189298319511175,0.101054770796696,0.292065837991668,0.0795969258402515,0.268944244915331,0.361533941970132,0.0491367546431696,0.0197585882624492,0.474323741314687
"111",0.0857960900348597,-0.00534551173663868,0.0925012435540842,0.0897713670350078,0.11587013164808,0.095000166799437,0.174519567764099,0.237457733019686,0.138057168606611,0.134601554090112,0.210811498318851,0.0351130187487988,0.129695171174033,0.421565230119856
