"","G_men","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"17",0.0482632354149326,0.0366635742493098,0.0319761177614441,0.0576487162539549,-0.0163259925048914,0.00602086048430071,0.109165076583208,-0.0136919916289251,0.0103200841511831,0.0325607811169852,0.0284661197340771,0.0478020442300314,0.0726909983940157,0.15503096603243
"18",0.21036465412932,0.179957272458946,0.00158963049157126,0.00927791925470137,-0.0617564539207928,-0.0312994285779745,0.0504287922148435,0.0687528645292734,0.108936363187863,0.162839972214937,0.125385081276281,-0.012866966740725,-0.00826846382615072,0.151847164258101
"19",0.211839838861345,0.0101794319773357,0.00565179536894786,0.00328653265120572,0.00229293337506965,0.0444200953633796,0.0655582932476742,0.116397116153825,0.0413926168496428,-0.0205888945134914,0.110032057487534,-0.0422081952728778,-0.00195640092779778,0.207540545654073
"20",0.245087402573651,0.00262831587558385,0.0624461123241212,0.0750966878082771,-0.0178921854323094,0.0136504751226145,0.121392701115496,0.0750813478133248,0.178342063198693,0.125718349748546,0.0985609953069313,0.0854889750642181,-0.00627379598310626,0.130347333035641
"21",0.0585609327669931,0.110563892027185,0.0424956862611343,0.0740067676593589,0.0593371442773609,0.154051488274456,0.083208918842977,-0.0152659941991716,0.119682626191655,0.0540234131919417,0.114012719601011,-0.0422147138973346,-0.10065236560082,0.159820415865544
"22",0.111622356838183,0.0700703145946784,0.067353686575619,0.0773354078840535,0.133501063662769,0.0821409189073387,0.0231513188429368,0.164766067048685,-0.0929140560587507,-0.0414651190744,0.107692277883532,0.17433199930588,0.0733477865099278,0.154773665739506
"23",-0.0307123332168389,-0.0490446214737186,-0.0645719939020715,-0.0983123389080301,-0.0337554484273837,0.0445987521624221,-0.0472669858718566,0.00842828684998367,0.0797635975399591,0.124292062517544,0.161441862751843,-0.0371089079599266,0.0658927659752597,0.0813238004086732
"24",0.12830735047443,-0.116383910813689,0.0935924945083493,-0.0132131524546522,-0.00477108632749207,-0.0329403688716538,-0.054742300555468,0.0936480310915367,-0.049083961073599,0.0223976686835565,0.0617525442577026,-0.0644306273439544,-0.105289947258768,0.179943192889507
"25",0.0616314792539099,-0.0096312274001257,-0.0208347600828196,-0.00304739648929088,-0.00608640615126471,0.0532363602272862,0.113945030502309,0.232890304077312,0.143341543382874,0.0710389748079048,0.0380588175259436,0.255384039266809,-0.175156674718412,0.1331674702369
"26",0.0321667996589488,-0.105161027928046,0.0572764059004418,-0.0142036712276635,0.00228106378439935,0.0250397148428182,0.0308148732380857,0.0788945401608367,0.0723767258991762,-0.0898379361049768,0.0752998838527046,-0.0965278232224415,-0.0276711557430714,0.0983726757768082
"27",-0.0788161759095259,-0.0441926616958889,0.0448998598917306,0.0704361630011269,-0.114355722443404,0.126694250792826,0.0756779800432461,0.0123566453583447,0.152837689879031,0.117814014220156,0.126648971467994,-0.0984716597964556,-0.0944547415411649,0.127147612307886
"28",0.120867914889604,0.00444610257144622,0.0183744412707002,-0.0605279273721692,0.0258475056033858,-0.0347078890091048,-0.0521118295161177,0.0408221369313627,-0.052012542208917,0.0296673643821156,0.0962147677481617,0.0543915167696781,0.072010955405279,0.156361067659353
"29",0.116568396297371,0.0263089331337533,-0.0554268211278479,0.129163785852359,-0.0976314865591254,-0.0293724940662871,-0.0204866840920043,-0.00224158413898324,-0.00571332405570612,-0.0249572870397795,0.138193390084497,0.192463196454138,-0.0316253171631357,0.180430792274926
"30",0.16784638492978,0.0112995878143903,-0.0106254558441726,-0.00546102217385089,-0.072686810719502,0.0566666520112452,0.147833037765103,0.0480608595939472,-0.024631276527994,0.152479500505677,0.17186435538175,-0.0417183227156205,-0.178894689868734,0.155511722208363
"31",0.1072409481841,-0.00149572866473072,0.162205037666544,0.011614164530785,0.105507349747461,0.115072491235122,0.0596625262014995,0.123784058745734,0.0253475904817819,0.0967107586069164,0.210211457738374,0.227523266458035,-0.030984800671882,0.181858174376127
"32",0.074922258861814,0.0935989327638027,0.0107494317807483,-0.0236257044946689,0.0608147126861825,-0.0218506628866827,-0.00175114004557932,0.119440778234207,0.187800158559182,0.00785186056894059,0.0314669970543947,-0.0294295900235084,0.217849155117038,0.205105937292858
"33",0.185149516338499,0.0947169411046324,-0.116872822739207,-0.0619630984180189,0.0404557267628495,0.0394799856367516,0.13655609183521,0.00826935506279063,0.0445368329594812,0.139936483810394,0.192883212976509,0.135083548687691,-0.0937324166083546,0.196650277380145
"34",0.0358756471315728,0.0227595884804614,0.00865914960360751,0.0417010834742265,0.107796519606095,0.144681337106944,0.106776254326616,0.106988194940489,0.103621594994104,0.126821018843302,0.0487658842454073,0.0202040505084051,-0.0325867685242965,0.187095374539479
"35",-0.0212414547360166,0.0456619251505036,-0.0881802587311862,-0.0807575816002999,0.169582088597484,0.158231264418022,0.113294526303325,-0.190069777525884,0.0921418297981133,0.0964222737426251,0.033871583295698,-0.00954739265438209,0.00521716806649667,0.0998465659740645
"36",-0.0108423498949043,0.00786768852979795,-0.0108011294689757,-0.131443273142046,-0.0110404778856232,0.215039254697305,0.138149047397123,0.171904242387602,0.00942709075404501,0.234860078986151,0.0808423640130419,-0.0302457073838072,0.0730808852108666,0.196908308112349
"37",0.0471548435547248,0.156626105771442,0.0145282586875341,-0.0462077164496874,0.0102926044425957,-0.00482671304492159,0.0572829244368747,0.0787466392145311,0.143810663635802,0.0174298598928101,0.0657166470472656,-0.108264204418495,-0.0450679882012164,0.172876949339786
"38",0.00682933711723813,-0.13078345566794,0.225867924780589,0.120440740588843,-0.0619777192011319,0.0397224039511829,0.155245675966603,0.0687745024892269,0.0175872967668447,0.0517391360009618,0.0805414990907837,0.0318712560931274,0.0374380649432685,0.171925223641666
"39",0.0815450354691301,-0.00914791361739481,-0.0911982819264627,0.0599120220605613,-0.147696905574936,-0.0516931090058951,0.0593981032168789,-0.0480206795149692,-0.0343498054372866,0.0396003573874721,0.129855397727036,-0.0459786575475398,-0.0667062600963277,0.16639942927078
"40",0.0514249773162721,0.158791197886989,0.200533122445191,-0.00215744129634693,-0.0408819386759294,0.014158945634072,-0.0264145103192169,-0.0930766324707235,0.13774219945721,0.0728325595119663,0.0629278851424858,0.0138222887294847,-0.0554399091208901,0.174508542220174
"41",-0.0371692051666854,-0.100225997935722,-0.0337533435542276,-0.181868321264226,-0.116527209938204,-0.064562131273166,0.127112445603079,0.0902848515595821,-0.0601367496030918,0.118806755067721,0.0939134739556069,0.0204838212721737,0.00394067214504063,0.177106744401998
"42",0.0197743376181545,0.068603958928325,-0.00332632708376701,0.0299938363657317,-0.0346045006569912,0.0642570592202965,0.0504194121002855,0.0534100151052164,-0.102171076119082,-0.0606689916610258,0.10578666168721,-0.0231721423910313,0.0296673475546063,0.135461776415766
"43",0.121534185386471,0.0690125030356844,-0.00912961328744111,-0.0697744516959038,-0.122973586625168,-0.00529485480741723,0.0619391958755133,0.128909063986384,0.0846455038983562,0.14978928324985,0.184327025827626,0.0269329519874165,0.0883697280983081,0.138744557239039
"44",-0.0580957672226427,0.0256880788394543,-0.03504715368305,0.0594443017072786,-0.01608781584368,0.0332316532473608,0.0748645188496486,0.201011731638266,0.197191352027187,0.0504175839313884,0.0595435415897095,0.0382463665545115,0.00137073801672302,0.171015326559002
"45",0.161369838588946,0.101502496796653,-0.0677600137703115,-0.140564963948294,0.0858925389559212,0.0965220917922962,0.175610327537317,0.160093379220666,0.09850645597011,-0.0503409660835618,0.0780622680335096,-0.0317639008204494,0.0542247712132597,0.148351763050109
"46",0.0115674568791371,0.059280391626665,0.0174294959020391,-0.0480884128601268,0.0145582926770546,0.0323813774177629,-0.00694494294872313,-0.0538662727014871,0.13794850742921,0.0566924285671146,0.109187191968755,0.0215898803869453,-0.0139883583861475,0.152160894104436
"47",-0.120471794815317,-0.0258689299786043,0.0352874479481914,-0.0280599503369753,-0.0389673584381711,-0.0761364803069872,0.0963713076990598,0.038134001517021,0.154350750754634,-0.0225317480539461,0.0326893044185322,0.0194440327972935,-0.027143735633428,0.189472073589556
"48",0.0404741181109259,-0.0547744595170402,-0.0737409120861425,0.111006777819653,-0.0778314320422589,-0.0092059434486145,0.205243421328516,0.145437539457569,0.0873675559386715,-0.00897851522941724,0.166155311111536,-0.0345002892635259,-0.0340113059558675,0.19547980006414
"49",0.1065604400294,0.0552808343054291,0.152581276160975,-0.0131517621134801,0.116068544544248,0.189212351189869,0.137434909998898,-0.0304703095330882,-0.0178854022455621,-0.0320620578678648,0.207546345657272,0.0796250725913445,-0.139002653964174,0.161019722142544
"50",-0.0464592601728128,0.0409891427288402,0.0955210558067946,-0.0190925363421266,-0.00467965212281262,0.0588697293004355,0.0413314558951737,0.0551872215214701,0.0981474834915431,-0.0537953413472013,0.0753145555813562,-0.0403926329488072,-0.0341441190474954,0.124448498710292
"51",0.00362862318239296,0.0233876147744429,-0.0458601130158228,-0.0172032194649098,-0.0924897808540222,-0.0360428801100156,0.0257577711851852,0.0263200374121586,0.0292595581038864,-0.00648113272979191,0.157184179782295,0.0910125812493274,-0.0115372007917032,0.150465829275975
"52",0.161618570803507,-0.00613913279387981,0.00938299183392833,0.106265552198222,-0.110311863654916,-0.067115959798598,0.06941640672926,0.0651283225456098,0.198745698392696,0.0473386679452302,0.211593362932204,0.145428890923798,-0.0631822615923903,0.167939418694464
"53",0.00975288497271816,0.104434351537658,0.0285308842615296,0.0672957355136296,0.0835660941539304,0.135177501134306,0.0882229794780507,0.0197084818745897,0.103157119596873,0.0652066350622888,0.172251922161374,-0.0268853405753039,-0.00463790676287459,0.140632490150349
"54",-0.00127323995253813,0.122959158101906,0.0792205766460143,-0.00456321389362613,-0.0887832516647058,0.0455397158546322,-0.122943591564242,0.187505355707742,0.0403208842805293,0.193610646120184,0.144497863809427,0.0148141844022263,0.213918326741636,0.180888026037051
"55",0.0198701066395909,0.0829240291517868,-0.0345090082661645,-0.00204800361098348,-0.0503358934995426,0.0621192845766083,0.1412077017431,-0.0531932396743638,0.140286002468404,0.0650892443178078,0.118239772286809,0.145601612735239,0.202735754488259,0.175403647653961
"56",-0.105431229319546,0.0392670484279936,0.0834847452623514,0.127517844035965,-0.0119536769695415,0.0700500444171388,0.0547065023135037,0.109907718883567,-0.0422123600089766,0.139594493761531,0.141605654912244,0.0222234346459047,0.0481498632597415,0.177877072363058
"57",-0.0858429952945223,-0.0330087662522061,-0.103216920170048,-0.0364609153889826,0.0872580568605701,0.0468463465008951,0.11138298858329,0.0963058345578521,0.148440151493087,-0.0559184346954676,0.08848271593101,-0.0485486903014299,0.172255348972517,0.185226654393276
"58",-0.0672181948770321,0.0653143647923028,-0.0264102303365621,-0.0178348234130638,0.0454978673882805,0.092175590085576,0.194162572290667,0.108967668841115,0.135506112353939,-0.0314186907793315,0.212950646954352,-0.0676457257411036,0.0485270089436192,0.182131399680331
"59",-0.0174693118972178,-0.0354069056027756,0.0329111660347975,0.0143612148820941,0.0911998548156831,0.0576019815229084,0.109551981228534,-0.0723579164559647,0.132896856977481,0.0476209859178845,0.303795985022629,0.150062375753147,-0.0228546549948019,0.159418858454276
"60",-0.088354180832289,0.0835503951823177,0.145831950313594,-0.0869105970374389,-0.0585498710534006,0.161706142579352,0.11820066546161,-0.0464428805311721,0.0877518335378708,-0.115920604973663,0.109129436946551,0.0597443702735071,0.0106531678927393,0.144827311475415
"61",0.0339435798185879,-0.116094746195036,0.0571723449208148,0.0818671110271997,-0.049278547438931,0.00460578602522119,0.118513316300189,-0.00201973856092315,0.0928638279216976,0.0781051985065464,0.0592287697483925,0.148056015284983,-0.0381169044882559,0.179519445826333
"62",0.076340216250669,-0.0656158932090458,-0.0926679911904478,0.151984369061498,0.11868949829483,0.0783393109155786,0.209358106412655,0.0549033350153092,0.0666669448879655,0.0893425928569751,0.210438038439378,0.0835102553286791,0.0328559547960501,0.164671474516598
"63",0.00562039910453432,0.196346100953551,0.00859776145206291,-0.00581529564961853,0.196472515621813,0.160988338548766,0.0263812022552942,-0.12293823418726,-0.110498435367073,0.0906975907895716,0.157691011983184,0.00506228833335589,0.0138847349653902,0.181830340242347
"64",0.0807641890590807,0.0948578123229357,-0.0125718450227851,-0.140383359655067,-0.11200028140721,0.069673868202554,0.0916606596130881,0.189715541172708,-0.00281485631248552,0.0306456613416333,0.0608248594546232,0.0645082513492411,-0.0888955503382857,0.155637525424655
"65",0.120102228113748,0.0314962488419102,0.0890945204889549,0.106131518704444,-0.0428695211265462,0.137991057519188,0.0646674691266751,-0.0740943167550931,0.0851455431160321,0.0195047243709979,0.182702291634756,-0.0244558905780824,0.0549952735839639,0.144215439104093
"66",0.0375424961240428,-0.0758007514149615,-0.00616431750511222,-0.0615234213888876,-0.0486303759097681,-0.00846454638122225,-0.121842977818599,0.0136492734857747,0.0928749232836739,0.0937530771989481,0.170321852815287,-0.0815367491300997,0.0233866087308915,0.149269993141531
"67",-0.149098435679295,0.212781342378164,-0.0441655355578032,-0.0554946920063483,0.00114474015260578,-0.0863445976957141,-0.0137229091524886,0.0992225992195309,0.171149948719091,0.0444958765679446,0.212330633758449,-0.0552866134819921,-0.0866584253793391,0.146017169764603
"68",0.169268669922744,0.152029157226275,0.0660981136686853,0.0228999067383715,0.042852545734378,0.111279128837765,0.000673125972337165,0.0803771438560529,0.171732638736335,0.0197981921859311,0.233517957055334,0.0746162859047531,0.00626378793828586,0.131807336993081
"69",-0.0511141436230934,0.0747633371542375,-0.0638730300146191,0.0153789941695948,0.0464717532074444,-0.000130539261676559,0.0721334037689661,-0.101827275637841,0.0744143228332596,0.0389298951479168,-0.0169717432996852,-0.0121396431443564,-0.00917441667796708,0.158961421248259
"70",0.135863573121159,0.0351980181693834,-0.171318685670959,0.0642762003621673,0.0366995673852199,-0.0261503453866936,-0.0857911452779675,0.0350880556670062,0.0816560746044757,0.0845138097057286,0.162851198610674,0.112159269083561,-0.0271593770603602,0.185438465623027
"71",0.165712892963292,-0.0143976079787256,0.0981535332453258,-0.095396065796878,0.0495783444366749,0.168198756768743,0.0873224812130491,0.074466498760956,-0.0443937305121578,-0.0504985461611778,0.123425714602546,0.0594309233887474,-0.111037784103524,0.163953953607665
"72",0.00442367473503283,-0.0321807961175779,0.042969493039006,-0.0240528385993684,0.0286181568327182,0.152031819655743,0.146763223157235,0.176896695435778,0.0864890709669528,0.0370799788600131,0.0503457711677859,0.0720809261527427,-0.0545584190665886,0.151617569823078
"73",-0.0789337682146068,-0.0440961224582481,0.129397842978605,0.101573292356344,-0.0735036659003711,-0.000152816023490256,0.273509349831615,-0.061411816538084,0.0872867810374559,-0.0590789566632056,0.0938236024217304,0.106913293337166,-0.034703446454523,0.180442463020472
"74",-0.0395553856192251,0.0706955374524406,0.0678317756026296,0.0465257236052186,0.0810165235848513,-0.0310911031362012,0.102171387370803,0.010998624069679,0.0114016434589166,0.119420586880722,0.195714379107446,0.0681486466531591,-0.0417012611318763,0.145586406922347
"75",0.107732677249313,-0.0225870392966473,-0.0361327677204426,0.0415147683185592,-0.00797120664972346,0.123946186894877,0.151491141992847,-0.0607100170710679,0.0176668472028104,0.127008444453231,0.1774562236448,-0.0429965060524443,-0.0803227593009535,0.140669511745619
"76",0.028603749061473,0.113153085666267,-0.0556782134962267,0.103059787264306,0.0213026207661964,-0.0501720538243329,0.211783792191454,0.129208201456869,0.0741410439736421,0.129381780382219,0.0117129508895891,-0.00425542179517735,0.0300376398227856,0.151890443556493
"77",0.146225127271793,-0.100033488387425,-0.0553276987397798,0.0668375803444943,0.0379191671619903,0.158054399118613,0.0222939844903212,-0.0722001725730821,0.0229646648725602,-0.0652756822750547,0.0601258223179775,0.0696634978932311,0.118231482188857,0.154703464448378
"78",-0.136845324999202,0.0478724657577617,0.0708288564504605,-0.143416775643487,-0.137520705182242,0.0712665223717552,0.00810587588099933,0.171922531780008,-0.0464732743550992,0.236612888728844,0.0362625668345134,0.00784637922748315,-0.0150549696755236,0.105231030305503
"79",0.0731418800429543,0.0834387377575092,0.023524292855536,0.084716756400452,0.135435870797485,-0.0279910860061169,0.0719390117794852,0.145250163356391,0.230265504610128,-0.000750461406278926,0.128231798481964,0.143871284896093,-0.0687637839298967,0.186719585584955
"80",-0.0324297718489301,0.110407779370623,-0.0511357077773387,-0.100727309556019,-0.0448998739313742,0.0571290228701565,-0.0701384334746005,0.0633210697117396,0.107260617367098,0.0630350801810722,0.214088031943207,-0.00121338861249991,0.0231346964590355,0.134987374911125
"81",-0.0474158379904271,-0.0149478685832221,0.0781646458976278,0.010088427405254,-0.0793896482390231,0.0772382972322814,0.0520076996382953,0.0445980513570883,0.152506949555269,0.0489715759601608,0.104766479197936,-0.00275791116324261,-0.0721103939056541,0.128384526528976
"82",0.145410878687229,0.0857956327587497,0.0536163372854061,0.07808359771127,-0.0327727131934657,0.0478429617291583,0.0260707187537645,0.0574926949049574,0.209151431980521,0.0398637728166183,0.0329980459328664,0.0518352844503175,-0.0156278630907569,0.164053709681455
"83",-0.0306289595637091,-0.00325618317273751,-0.0997087415072764,0.0673590877502709,-0.0126134746851589,0.135114124120916,0.136462237012436,0.1016552061787,0.124731851576178,-0.0715781750979113,0.122937901358443,-0.0495238940391527,0.165382627250596,0.125852862322221
"84",-0.0354827802164917,-0.0714708262535507,0.050548250747161,0.105728512639988,0.12743383983119,-0.0593206598160419,0.101713310616922,0.176389275428047,0.00720775316737717,-0.0760665363782202,0.0565005287840882,0.0818859691077008,0.0394779268931967,0.185376753832502
"85",0.218654730570803,0.00745660639415793,0.018213932828277,0.0305049869113125,-0.0702959472117658,-0.050927740808375,0.107373423281693,0.133784526953658,0.101440139478194,0.187576529899583,0.130401152028967,-0.00203702379421652,-0.0793149888889071,0.13519069263537
"86",0.0215234133783421,-0.0984130603893437,0.0257486122750946,0.0430913528677163,-0.0458497743853813,-0.0846488279428266,-0.0113101160220769,0.250106467463334,0.124462402581295,-0.020407233595531,0.0908228721667447,-0.0321492687931871,-0.0690853806779254,0.160097615478898
"87",0.163408362233113,0.0764763901693119,0.0826736586905645,0.155660320902329,-0.0584618290323569,0.0494658750531318,0.0346039645923474,0.0195162938792457,-0.0938732697375068,0.140778541690912,0.0944854035167835,0.0340170099082385,0.0340923489485537,0.153411587832892
"88",-0.105920750752388,0.134127065360775,0.0153086924015118,0.00362213639807973,-0.0102176387391275,0.0539006421667226,0.00748176226714339,0.123305644918953,0.103943849183011,0.249543570863113,0.0251705091500045,-0.0425972593612075,-0.0425304460457123,0.184697318564425
"89",0.00745419833969091,0.00241429111602266,-0.0339439076356275,-0.100252675798274,-0.0140537446435133,0.0187069004807774,-0.0227260546525257,-0.0360971842257211,0.0986126985443113,-0.0657717540413394,0.0958321244932833,-0.0195553345589035,-0.0240023204899832,0.150929129855848
"90",0.214798519867063,0.0234579986133801,-0.014519951809225,0.16035082033495,0.168736709455492,0.00352494391352478,-0.0306186109201964,0.0825591630652507,0.0670920334017716,0.0227179678361445,0.194748857017919,-0.0427533779234195,0.0285352020979724,0.148013762842461
"91",0.146996353326361,0.0670095471541702,0.0555276482366497,0.11657178622661,-0.00366659732902239,0.119678506151651,0.00893234788616456,-0.0338501503586845,0.0763974854878925,0.0241063297411295,0.184726118927675,-0.0196566253012465,-0.110973497675133,0.16254334339051
"92",-0.0180800161380235,-0.0383653282063664,-0.0616913359507771,-0.103564188602854,0.0484629365252195,0.0179738100415659,0.000501829425803324,0.0314893792545577,0.0564598006201661,-0.061157754310373,0.00807638236519839,-0.0325206793318682,0.0916432939714452,0.183352180553718
"93",-0.0289903922693812,-0.0427044093822245,0.10008112445452,0.0763407149699647,0.0245491802283537,-0.207489063439892,0.152719591407195,0.176215029106221,-0.004340401606855,0.0119067501478751,0.19629224684892,0.0150615258123132,-0.0247868598963263,0.103858597690212
"94",0.014289406473394,0.0494083587644218,-0.0685366903590366,-0.0353070149902021,0.064727653745701,0.00851861032555995,0.0756480096002633,0.121926717083375,-0.00785503092868236,-0.0320418634486059,0.0838215356807936,-0.0382220844008079,-0.0128037930790696,0.135225258232741
"95",-0.0704977456690328,0.1979732972127,-0.0378483175716819,-0.0458552148137307,0.0408191267013031,0.110819190934951,0.119228289771971,0.0454930812333208,0.0423660987032181,0.0501352350695596,0.13099899022815,-0.129100281165428,0.0571136592404382,0.193120298226282
"96",0.0765199986814498,0.00837022089967668,-0.0178416652585405,0.119751188711642,0.0820326606807015,-0.00552627221258512,0.0605531512641155,0.0985023637684133,0.208455981334939,0.156692398481952,0.0700259229843624,0.0656906867041383,-0.00701111686099252,0.146604288811211
"97",-0.0326602487504895,0.0910979844830617,0.0720604691294351,0.060736127910998,-0.00664702994031246,-0.0837222867282076,-0.0594015825286257,0.19728246685115,-0.0551110194633363,-0.0433574901915568,0.166451384504722,0.164864912556734,-0.0459496848089239,0.149438709750243
"98",-0.0266295520859732,0.01871569303055,0.0213972378525649,-0.0213376470196179,0.0890443596838329,0.0473784856865234,0.0084141333650585,0.095849444585769,0.0254231681467471,0.202865913477529,0.0692153952933028,-0.163681913604998,0.0358460626813083,0.163658952557695
"99",0.202712208093002,0.175342810427751,0.0253121965354073,0.0624371702328195,0.0659442298616135,0.0639061398300995,0.116357977578456,-0.0505853652402264,0.0323648031278524,0.0812115784099755,0.0941138706295329,-0.0106421445116529,0.0625386587665699,0.171299866724037
"100",0.202635483880616,-0.00350149937794102,0.0717935637617371,0.105945170524163,0.0139248799824152,-0.0118931059799638,0.0410309573758564,0.00819239758243006,0.129146151747555,-0.0160586261560286,0.25009169967247,-0.0521734952863422,0.00660675294024097,0.179889354175517
"101",-0.00982681371036413,-0.000972657877393386,-0.00224685275580522,0.0730207986464663,0.109577218010646,-0.178333735181152,0.09915645915047,0.132131641213136,-0.0792097703804468,0.095106496016286,0.082614986592114,0.0115204670330615,-0.0234662893092576,0.137465047691343
"102",-0.0255361313090989,0.0767005513080522,-0.0200310021721831,-0.0535865037286538,-0.0536177013805863,-0.117663848885656,-0.0905239714899172,0.0374357226116572,0.0315065618663702,0.0776207049003043,0.117321433585715,0.0875304966431613,0.016597204176513,0.147334809626204
"103",0.137944244924296,0.0147023846511551,0.0643442396419719,-0.00523011705911878,-0.0411724954510263,-0.00550342386754823,0.285023469436653,0.0527532518322808,0.135961698847438,0.0723723783093299,0.0831637123870602,0.0207855418616331,0.0455385300288512,0.0892172604514051
"104",0.0189371743528958,0.111405600005326,-0.0786456531324188,-0.104694578979301,-0.0785398913743573,0.0450765498195498,-0.0954402365785829,0.0405205625091505,0.0809572826449454,0.053632407571443,0.233027286800241,-0.189520385174854,-0.110374609491251,0.163811467838435
"105",0.0780225543586178,-0.0521635618521201,-0.00620805430776086,0.143717285695337,-0.0814406482625129,0.0299975281381078,-0.0113520636504097,0.0732216980437363,0.225761450934187,0.0640909006084363,0.105257481207484,0.0355318060453311,0.128153439853626,0.150993517364628
"106",0.100891189034005,-0.019005952633113,0.029063020457826,-0.0225155929937444,-0.0246446064852236,0.11066298734881,-0.202749628881792,0.0157435016943179,0.219079631950641,-0.0591722055213332,0.269878787138338,0.0709114456107409,-0.0200152827393787,0.158810110675367
"107",0.0533807107811851,0.0117357492724957,0.0536567561124134,-0.0712376948984677,-0.10051160245311,-0.0821094368620336,0.0137547574178142,0.19964338242499,0.109813595596692,-0.0528054244017239,0.148816258689238,0.0781396987570158,-0.0471172883575616,0.171134467195753
"108",0.0157726841063957,0.0105385365969666,-0.102643321346759,0.100495270832029,-0.0207657619692108,0.108715212401919,-0.0333178518809078,-0.0219853594614389,0.200118624742638,-0.0198095166100187,0.0881639215852245,-0.00810977203818739,0.0567783772302517,0.163334859716525
