"","G_men","G_sip","O_uni","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"21",0.0614126712697402,0.086030382072419,0.199838124003006,-0.0343122888563744,0.200252705170376,0.202990275842431,0.136166181294407,0.17417401023194,-0.000422236534128377,0.0851662986627622,0.313556337310655,0.026440583265165,0.181935451753683,0.389093331754859
"22",0.236377639169651,0.0727574830813717,0.116224906719038,0.286314614212093,0.0578999936775956,0.106205875186527,0.271633678860103,0.169013198316199,-0.010946008298102,0.108548907637344,0.266937261778697,0.15192487887287,0.0681910074887409,0.424065538763606
"23",0.139356113664166,-0.0527996394260666,0.0712360898574716,0.137540117291743,0.0279926067843563,0.210826981078731,0.15930290945983,0.109369739082526,0.136537061179151,-0.00316997115771603,0.242983807575539,-0.0365738257959773,0.211158556331713,0.441253433690536
"24",0.0763838382854105,-0.0189248096665944,0.14537796198921,0.211411041577923,0.1491833331135,0.160559448755468,0.240077432427063,0.235306383021456,0.0474934129288249,0.13271833163283,0.222009338798455,0.0443207414647831,0.179415102548571,0.397455235735475
"25",0.0464455080619232,-0.11308094288613,0.210796995547149,0.000536660881515734,0.312862951204567,-0.05547836537599,0.147007518307064,0.0903547434162137,0.172083705900361,0.051635055795087,0.35436333572962,0.145435934319911,0.0124279396058051,0.427185598550052
"26",-0.0746483975277935,-0.0139332181452154,0.0932517241355709,0.27264505237334,-0.0596927316882291,0.168709327024627,0.162708676325527,-0.109001230815973,0.0622299450202844,0.25147153784323,0.315155132621368,-0.0460298856538862,-0.00851518671851282,0.440732020951452
"27",0.0105225450980494,-0.0247064137964631,-0.0214722252764572,0.222682439995329,-0.0282592621403509,0.192533732851185,0.0417752362127977,0.116439248056963,0.0593958520475316,0.149234233709307,0.245000178615621,0.0556941161296488,0.0291981593846514,0.416551481602813
"28",0.0586845695274454,0.0347503270527108,0.0124493954629126,0.284786224459548,0.0555003915405187,0.221240118178317,0.224006036030946,0.172909123528234,-0.211804291817163,0.286795648104874,0.218369818909529,0.0108563511962461,0.0216258427098284,0.443918490790257
"29",-0.0145266297405062,-0.0451732004702847,0.0448676842187076,0.145202036038073,0.102524284489621,0.18484381598781,0.0775277837378082,0.210796974671497,0.161034849828217,0.0718488351415153,0.218013762548258,-0.00501713409226967,0.0907033326143792,0.451111396897533
"30",-0.109655740951723,-0.0140400492171294,0.0855829489539526,0.15033321553552,-0.0886769414557936,0.186547969184429,0.0734706547234737,0.233986429805286,0.102944208982343,0.180848698200692,0.260870968573386,0.240844368824904,0.0744693576512511,0.396342202655173
"31",0.0625406353612992,0.141229381063497,0.0898704908123165,0.210239392828087,0.0203534731761252,0.0564983508740148,0.160252306357036,0.099836762428255,0.0227024060910769,0.157699922048868,0.208966008436685,0.0382162605040132,-0.0199661510116121,0.39477574680667
"32",0.0596635656284849,0.0756209710337464,0.0399533810634324,0.19934999015441,0.0199277752097707,0.178357155385758,-0.0076644730573925,0.363506423970141,0.240530865176554,0.12435208221503,0.291958595893999,0.264611356247005,0.200858083606133,0.460151281286699
"33",0.0147677508630513,0.197601790115845,0.168492542928067,0.119273402407336,0.0715926652358034,0.217490602568376,0.150820474569323,0.316688483409516,0.205579240765433,0.144275137555201,0.298178739959667,0.0930815325480465,0.0288886305644604,0.395304791197994
"34",0.1189295709648,0.0300343526123895,0.185993904241344,0.0921003303234831,0.0406781282143659,0.16121468719254,0.15822017416747,0.191852797462178,0.133817216343038,0.0665206079406535,0.308156760514274,-0.00178070835501807,-0.0221233302826897,0.385443061238698
"35",-0.00154748402518865,0.0421128915951254,0.0700775848315463,0.0837451562664103,0.262301602968114,0.0523231953269358,0.0968105369203631,0.200448199821298,0.118629069996001,0.176600766490423,0.152790949766795,0.00610752813663459,0.134447737171572,0.434376756136082
"36",0.060497156129344,0.355872504972007,0.193483218825109,0.187021011149811,-0.0730171469208993,0.256088762916691,0.136009926911794,0.221507920823365,0.126788570437223,0.158021065998789,0.358171797033418,-0.141322566250381,-0.00999803275058364,0.39494489733481
"37",-0.131253856532723,0.0684973323491959,0.15928106146876,0.234516992416058,-0.0415731801557838,0.123213809661328,0.115222008090077,0.181339487191975,0.167826491075835,0.0652450669025972,0.300566294572267,0.00803622576905158,0.0478888728995685,0.414375061179305
"38",0.0668471657181217,0.0237969368494892,-0.0784975429454809,0.195575726463313,0.0796986499151478,0.327703959356281,0.0664702903106901,0.201110743590771,0.0156949276251673,0.0198108712071559,0.331135461943796,-0.00801115181907108,0.0419546549680206,0.423621296780509
"39",0.0468758337087951,-0.0280060802009887,0.237945640183736,0.239056836261635,-0.0245174172638403,0.204634737704492,0.138785871259232,0.219576120745338,-0.0436608669440133,-0.0336961898722114,0.314554058118643,0.0721512346767338,-0.00957171699866689,0.445267342962814
"40",0.0998712761651079,0.0466257629804885,0.106485513494773,0.0841736016774508,-0.050578717509158,0.162676704405502,0.195280059451338,0.200406524958312,0.0246413356927359,-0.0220841244736851,0.197245763172881,0.0486123706910774,0.104766588484701,0.413099824529842
"41",-0.1483279162276,0.0588206288102945,0.0272114456272977,0.15883467891445,0.0866480947883187,0.0929809110744455,-0.0331097870371575,0.247838784686551,0.160407092164468,0.131181206587869,0.263585582035217,0.0135253658727303,0.0556405071173152,0.460815434181624
"42",0.03143321954981,0.0829233710512925,-0.0163356487702375,0.133332495685268,0.142656753336514,0.0151023482165144,0.216001246158055,0.162515743206022,0.00247490685907859,0.0208778514662365,0.369844100559119,-0.0494140080476517,0.0192058589227631,0.446984040428996
"43",0.0494433449823999,0.00511916230516467,0.0473146822370948,0.185496128891758,-0.100086335745271,0.22552196593121,0.0362256512810475,0.135573209071965,-0.0341002656885951,0.125703266821787,0.290137731067765,-0.00830423863365032,0.0949390385664769,0.427200909674378
"44",0.0665261350475797,0.0826095917895791,0.0100770878606687,0.213144732160747,0.127573298627085,0.242186801864758,0.0771640743340888,0.292678909083479,0.134843908458374,-0.0787171242123588,0.285222503705943,0.041647838854296,0.042209008104173,0.457875430830689
"45",0.0440562096097654,0.0480291647511853,0.0911875196121403,0.173760362566048,0.171427507494913,0.277886654559648,0.0634487140957411,0.250247774311844,0.0699882156672412,0.0728454552695387,0.200266962597577,0.017412309058696,0.169755781965993,0.447066303761874
"46",0.129221333478547,-0.0322739066569044,0.156083797749397,0.198837203642023,-0.0370218776680954,0.0767890344254602,0.197185075821058,0.222747903996657,0.114761160638839,0.0273603052779098,0.305702280946488,0.114982199492275,0.0342778299084446,0.44744777077645
"47",0.115933580009727,-0.0225653783986324,0.149471201624626,0.0955936020262874,0.0677236794565662,0.226700755647565,0.0125510005663035,0.145889505312404,0.174884567758819,-0.0177846609935222,0.358171565409832,-0.0566762604775143,0.112635471062547,0.437077969509259
"48",0.0256980969159766,0.0508181821915526,0.0756832695492893,-0.0578717024641847,0.118704917225883,0.125032492711457,0.0850124384997737,0.21816064306608,0.00165217152964718,0.00883262667713205,0.197774910066043,0.113371948022427,0.0268656754442499,0.417845241217019
"49",-0.0737461549380027,0.0426413690997204,0.217589285400528,0.331354016216377,0.157241829378139,0.257130442875139,0.14525571221305,0.325164699490755,0.110915579567372,-0.0922451616691221,0.324468949192381,0.134712922405864,0.0105578439349285,0.404998204211757
"50",0.0166419132086273,0.08520689666465,0.0558618127412963,0.122522203462308,0.0763087756406816,0.122000476051012,0.170092658051393,0.263098351820026,0.104012551031278,0.0584361678390146,0.132823021943089,-0.027380780362147,0.0830819298424331,0.3873717842467
"51",-0.00653644733678889,-0.0623915630380179,0.102109986706858,0.199728260144927,0.109777228601695,0.28661388644152,0.071456234842163,0.039430593861055,0.0543770653912567,0.070615709597391,0.26876408688296,-0.0176712728948436,0.230942857106105,0.395407096430045
"52",-0.0603831295643314,0.0797401542837837,-0.0543581860187969,0.219712299144355,0.166027370765357,0.15369685594581,-0.0340552188368208,0.185884469448345,0.122711746810132,0.0881466617885371,0.246301054023521,0.207327319722339,0.0600936551654001,0.422502913415099
"53",0.0438425099517327,0.0370093103577696,-0.025484592168779,0.119283979041377,0.193505500799711,0.0939179823199605,0.158758069116758,0.14707823991618,-0.0196870667677253,-0.0476241188367376,0.356451377792162,-0.0211964244959568,0.0542621773456355,0.446192949986191
"54",0.0580092171355598,-0.108409636331243,0.105547074261432,0.222843549828092,-0.0114652711748242,0.0933133639247824,0.0929142482504912,0.365996132476974,0.183719233951614,0.00382084568190439,0.211744163074648,0.00219829374557494,0.144052213316039,0.421041236321082
"55",0.128310691794963,-0.105492878467543,0.265062640053887,0.176424607254403,0.0537045715438974,0.192686663520538,0.240400698566663,0.0748240852698143,0.171585200908041,-0.0441773825023995,0.0989351663769467,0.0975264400760112,0.0372086835893657,0.445933726370712
"56",-0.0560377495775703,-0.0749915751770258,0.142702239480894,0.277149904672946,0.0883029226886875,0.0288135613329033,0.288447950392271,0.139204485818587,0.199575942441403,0.273346427171925,0.243984930183699,-0.0184272643034953,-0.0497376657352201,0.402844361398314
"57",0.124759024396335,0.0488694787809725,0.0440678788757288,0.0493906186712705,-0.144127905004164,0.242737529315385,0.217193159493346,0.244840902276272,0.0861593109447124,-0.00992731596529774,0.265182319740824,0.0665495656169537,0.241903073502452,0.407056087080339
"58",0.0107169296194549,-0.0853281997842344,-0.00558042659065623,0.202811380272809,0.131190513909666,0.109294742239641,0.28426905944369,-0.0445767479061788,0.10770145669067,0.137416403155549,0.269720629861409,-0.0572168197358148,0.136932647168256,0.407757601195752
"59",0.0131287260661842,-0.0144320906644598,0.199856949135347,0.0802250636068557,-0.118416971307587,0.0423038469070722,0.170472807646897,0.235090452891781,0.188201990766838,0.00643234403968865,0.277193013145391,0.0472420729824545,-0.115868305677772,0.439710595031681
"60",0.0786610995091534,-0.137221705163681,0.12890014530786,-0.0935912814264846,0.00753739290068282,0.178566531002872,0.203394862810815,0.0640818390700207,0.249476030460278,0.192219980171321,0.20397237744333,0.0348576072531422,0.0304116000806002,0.420098145114285
"61",-0.0789609718020341,-0.00752257474536589,0.178455995601546,0.323035827908785,0.0825885110537307,0.136287064057538,0.0709076100907415,0.262569730911924,0.158817404569293,0.144839571866142,0.305638084416365,0.00774840445579897,-0.057472865739623,0.405155243823999
"62",-0.0139434967945045,-0.0899713762451289,0.105325287972434,0.242904334108419,-0.00851768313689351,0.178221918139852,0.0671365275396623,0.152542893038877,0.0333687082192859,0.14183103464839,0.302256556272204,-0.00913858838994282,0.0703679265288027,0.469308652725319
"63",0.0725160395401298,-0.0410293781560765,0.10474260823212,0.167556531395378,-0.109015570510671,0.203946194931517,0.157316958991405,0.170925837941434,0.0419584453087876,0.0948520223441043,0.284996205783681,-0.0136715121903979,0.08772142895803,0.435706107822427
"64",-0.0396456220570489,-0.0407611590128485,0.179557565297802,0.310791212946248,-0.0965949719402345,0.239784636332695,0.19615570544447,0.305270026936404,-0.054910051189611,0.138517396229276,0.26739165220149,0.177974144952818,-0.0520695015471807,0.457915705186186
"65",0.171105746777867,-0.112894546719457,0.134115984962957,0.0939334151811598,0.0754384219347091,0.103282853751973,0.169233013962969,0.271953622432724,0.114066074775171,0.0708029346606323,0.207183512283329,-0.0848307438349124,0.221248287673934,0.475509364700467
"66",-0.0454118198969736,0.0475437681287691,0.0444222220010548,0.113074440588757,-0.00729276142607317,0.224268426883675,0.223463412025121,0.233237536305235,0.144556046816864,0.107332483734711,0.34995098566765,-0.0546311769178844,0.162348631195418,0.390748553915109
"67",0.060422887029356,-0.0386881826967262,-0.0316735825535497,0.249849411182772,0.0545542894559693,0.240061430187648,0.232055285842469,0.116920403582857,0.132637989838185,0.0981824174477386,0.215822946360006,0.198962050252019,-0.0379630727119893,0.423820138104415
"68",0.143443418747167,0.109354937945201,0.126825116373007,0.00852119652779883,0.150905826070534,0.198946213661422,0.131015228941936,0.167352232888838,0.182126672759484,0.0575628244049942,0.229479760767884,-0.00776732314991783,0.0396156920256811,0.446533681320105
"69",-0.089372911604605,0.0216515267124594,0.0875131207375218,0.172534278768313,0.158904787569123,0.251555061106152,0.162252068628751,0.137474044155847,0.176939064213274,-0.0136768176005755,0.197812848028705,0.0371111235759153,0.0917080288432801,0.432077576159691
"70",-0.0195440142128187,0.0616308739856907,0.109498731078061,0.126123488376504,0.0331375940778388,0.104416970387193,0.158446682474527,0.263850544190306,0.273769746599649,0.0682425144982675,0.300712570668605,0.194981050438429,0.0828438407502123,0.422540567467341
"71",0.107676180664633,0.116294075575868,-0.101622574502538,0.124476357933236,-0.0290932310570213,0.13456077624098,0.122555003859066,0.162217462434001,0.0920389163682931,0.0205389511435154,0.28891020874572,-0.0394793524923712,0.0108259740364277,0.407399885470796
"72",-0.02913663898791,-0.0245798979823838,0.0151555025805645,0.237085751131823,0.157357107182441,0.266928421137528,0.200332256968785,0.269572916956632,-0.0248961647134671,0.143861533394042,0.281381995113091,0.109678942135688,-0.00157257529717103,0.417190159399301
"73",-0.017851629421595,0.119588719266009,0.155566637097752,0.0859122131912822,0.104024204196034,0.253814811018034,0.00576580217297146,0.248063652776807,0.205015227838631,0.181582387845819,0.362744232699923,0.0939111762734726,0.0848249756235952,0.405924918478847
"74",-0.0982231389249055,-0.0494114286582268,0.137174082086299,0.0553335809210242,0.0442771382164757,0.171235846468457,0.189266730629651,0.0166510381742167,0.106226097904179,0.0993514871298155,0.203738776688311,0.0210009245436519,0.127414612082851,0.418081388011532
"75",-0.0261661166146682,0.0419562901459713,-0.0476223812960408,0.221796175403135,-0.049716676221924,0.0863293114997398,0.217664888990561,0.235476510225386,0.115332445265448,0.048124281583243,0.347809515361961,-0.0833365829578126,0.149142809821065,0.425592587748759
"76",-0.0483789866923515,0.0505941920106438,0.284457389816439,0.283801178409554,0.0742974072472327,0.174671443351783,0.19835379088046,0.169109048808622,0.0697165032523427,-0.101987574876974,0.228471966164838,-0.0511971470387321,0.0756895283995171,0.398510318498013
"77",-0.020773268019359,0.104813275620044,0.208667610485766,-0.0360140826777597,0.0389596621850259,0.223845521832781,0.106023925252706,0.19546762495994,0.156527932933298,0.194423067389177,0.260206905070806,-0.0274019146098936,0.185958500210494,0.391667681360031
"78",-0.03761120223201,0.0211019848049486,0.193502917129747,0.296786591467357,-0.0150647393450718,0.119111811896336,0.1983707538435,0.261569671984327,0.136251830901411,0.246526453213074,0.288941322427804,0.0441314282795308,0.115868343820748,0.414450518805792
"79",0.00617425524479019,0.103877280900787,0.0899036903156914,0.246090413739181,0.122171905132773,0.128906589365509,-0.0483702106481971,0.141719997766898,0.165302625654606,0.114765719947978,0.249617868831834,0.0527989235855551,0.106661098110496,0.420998893392852
"80",-0.051837584546188,-0.0690282140473907,-0.0140607815088885,0.181706933324357,-0.020874427242161,0.153881546507768,0.044472464876761,0.157473728433444,0.125687922246206,0.176137842515898,0.331504894122767,-0.0512985393185825,0.0463507064453479,0.43391867472729
"81",0.0196990049819392,-0.169995536681598,0.0695216394695726,0.185661091351216,-0.0449787712289011,0.16284571085119,0.06504383987146,0.142639309380879,0.160733389120854,0.264230471154942,0.289289556575183,0.0197156805284639,0.00640787156942175,0.418512896200166
"82",-0.038968737347727,-0.105958286444736,0.147281245382275,0.248247569557841,0.0756706140327901,0.172125949449921,0.0281827511095988,0.293250838215465,-0.00958455508439396,0.112559863905933,0.36060376006012,-0.0225716998793945,0.0857068881621343,0.412577769003331
"83",-0.0476570070971639,0.055241259049297,0.0663377354983846,0.103336946040024,0.0617342854504122,0.303537747359366,0.225942873728447,0.208180133513166,0.178172291132208,0.133037807458547,0.333771483029482,-0.039621199694635,-0.0417336985634005,0.364211057311849
"84",-0.066313685833133,-0.087283600732934,0.044765752434644,0.212466327234807,0.0443559730623118,0.24783296778338,0.163618082274844,0.253516186336977,0.121271420705887,0.0318724310796591,0.231554406745731,-0.0753370844885008,0.112682568412112,0.42593049322577
"85",-0.0719255908898579,-0.176007646150451,0.0916960017204001,0.255925697684313,0.112562324174046,0.203756878672927,0.0527942857311667,0.163922155604707,-0.0730231566511578,0.131507817944399,0.163479498086692,-0.0540960388502786,0.0687725834007582,0.456105782735152
"86",0.0561136624316009,0.0520220871801565,-0.0414098921069179,0.188666250946372,0.0743706424386786,0.010144191431308,0.240112476078047,0.464266549223587,0.031980350648599,0.129238676980428,0.216135821315843,0.0699598218935522,0.157198555209717,0.437243208179313
"87",0.159637957891243,0.108955771786124,0.258870873581566,0.312828678669187,-0.0710645752911428,0.0417865726428455,0.114821068568438,0.315063197609718,0.140308732748687,0.124599330704938,0.305351721842978,0.0658957673065577,-0.0181791121434123,0.403292108865463
"88",0.0253085181417596,0.0753552192334973,0.0257271410129126,0.144913203626841,-0.021142088873237,0.242946234685687,0.129517845922807,0.241963432589738,-0.0605524366594277,0.0602262703981847,0.293624310457593,-0.037147788798729,-0.021995024682734,0.449642860911694
"89",0.0177403503121344,-0.0602811296665542,0.0429371820837597,0.291553120794942,0.270110810519316,0.132272423721288,0.235633866716056,0.162365833026992,0.207819975962714,0.077987246238624,0.379040846353057,-0.0387083526030029,0.0495487576310287,0.413754869151818
"90",0.00706173453510045,-0.122879076417046,0.102023270167003,-0.0159867654171137,0.101113582141322,0.1634281337001,0.00683581393312981,0.301331249360055,0.0549817207953666,0.135929087690007,0.423941243609924,0.134892428839701,0.0320307501683209,0.451164872094311
"91",0.119739623066562,-0.0636710567356925,-0.021187338534715,0.0334349402615288,0.145493627749304,0.192683798379336,0.187322192553487,0.26166743081165,0.0360204389924024,0.259226545903216,0.190460799858567,-0.00666815796492005,0.101082119258362,0.445819327729123
"92",0.0511382608639629,0.0434330830213319,0.216576287628891,0.238597747523906,0.0279812505489379,0.106889925783958,0.0873644966013268,0.14940975204183,0.108491249657797,0.147952169136587,0.352210621213326,-0.0420535314497351,0.157416729799656,0.441965955663706
"93",0.148387708269578,0.156544699272018,0.223484803793649,0.206270893004992,0.28559715759117,0.132261855984613,0.161555927943948,0.114061812341206,-0.0295486160220812,0.0169253877401184,0.170970575621319,0.079425727155212,0.0859706764311459,0.448836486576709
"94",-0.0378160929340308,0.111954219958003,0.157098406084062,0.215416936394483,0.107450445126968,0.0717193059295931,0.100841795318847,0.196038662564119,-0.0478119376024845,-0.0384604442004053,0.264071463056739,-0.0528753196527083,0.104438107904654,0.447796499680891
"95",0.0544237684188025,-0.025125194583827,0.111593935653404,0.117727215443097,0.0823024992578474,0.044689990503691,-0.0331251627977993,0.23034862244893,0.267457283645496,0.0162527306456207,0.259915695868369,0.0580339737784278,-0.0360044609039409,0.448751511603038
"96",0.0529246556857341,-0.0269753525815401,-0.00587306532641416,0.224954528793171,0.0856400502254416,0.117587963494939,0.198313902811293,0.222032452280007,0.206759515858518,0.0517475614320514,0.233342364182606,0.0705132373496739,0.0479098640635649,0.415390098385905
"97",-0.0300631836719495,-0.0584032898756878,0.123092478044336,0.214617652573073,0.0614684684161405,-0.000713421061774487,0.100336849884684,0.310086290377447,-0.00367590965354685,0.261964669613787,0.318308168840354,-0.111146937239489,-0.0618904554798607,0.433947714875006
"98",0.106930784834212,0.0496350414590707,0.161979194870473,0.211113545392619,-0.0283608190926388,0.101333155182614,0.110726269195074,0.185765542726609,0.170497549470247,0.163168959330422,0.269607812082204,0.102298840857202,0.203438143377973,0.436682302307284
"99",0.0509889361847199,0.00965808824898316,0.144666583891316,0.199602775844873,0.0544938591684641,0.232501828563546,0.209847238179172,0.20901530877984,0.184559062809053,-0.00373566803137214,0.0925421509063966,0.136048707895004,0.0317416207716879,0.4185718220416
"100",0.117868036899304,0.0286268812857564,0.077920240852063,-0.0190953668769853,0.241302513195851,0.214198221915915,0.20579084537163,0.277567978959926,0.119583281926669,0.18465055099226,0.225535318622041,0.0186613849513391,0.0155644684297421,0.43996521809768
"101",-0.0502656219106179,-0.0263557118567687,-0.0182001736062126,0.127403944044233,-0.0575975660509043,0.215756356188435,0.194196336608566,0.132669084302371,0.0916528709897221,0.141734577591711,0.248241669595571,0.118454578809406,0.00288310720209993,0.430812326079366
"102",0.0503555328070152,-0.0993102026377976,0.16471157631942,0.125215611053099,0.0807898744781589,0.223121235514133,0.144180228276089,0.161552403324826,0.07655172746557,0.103687822040228,0.356794464808494,-0.0496280714964315,-4.14413193069336e-05,0.44164615065365
"103",0.0214882870078805,0.0291820121777111,0.075799562561379,0.184660843875719,-0.14339927584998,0.21022804716567,0.150138941533079,0.180234251113089,0.206272124308289,-0.00147088750659773,0.269428084277029,-0.042896700107843,0.0402242749731022,0.445445292455136
"104",-0.108913713858218,-0.0663095158962034,-0.0561395148961838,0.199551643942964,0.0095141193239289,0.124944248489462,0.0290726355627644,0.291803931741493,0.0143049975883765,0.0734782931995576,0.229219357868081,0.00980600763909269,-0.00864971226895241,0.408776997065308
"105",-0.0434811323844094,0.110895795945362,0.148219801534036,-0.153404167791165,0.176265482323104,0.120006436006404,0.187420296030486,0.292731342897852,0.122438755724358,0.0930668377019515,0.362300906679384,0.137183203528492,0.100114805657355,0.443587505931444
"106",0.138504175962207,0.161530510397472,-0.0053165591098891,0.238632500145911,-0.00936055753060347,0.18677812340699,0.241248985939609,0.30339188780123,-0.011558447693641,0.159748454504648,0.27028610614332,0.0172127205642546,0.020506670553045,0.408721630981621
"107",0.105917939637173,-0.0503274888273342,0.0523849790411193,0.124009304439588,0.297874098203607,0.155592248258328,0.287537003508246,-0.060986002066197,0.117597241569138,0.102005974445352,0.333507179228658,0.00842123150445096,0.160328912148013,0.461802957266865
"108",0.0108052483361146,0.037149594986633,-0.0437432353054715,0.027393541223291,0.107943050499049,0.138820964087236,0.196720652991321,0.223428398151094,0.213104051095793,-0.072761494705231,0.377597496366628,-0.0458432065819278,0.0065692898539604,0.407806900170235
"109",0.042717506715879,0.00088877641704514,0.125949978044317,0.0735799632706698,-0.102255174541037,0.117205083889163,0.0991962631337158,0.335513136216136,0.0719997467716571,-0.162513267989867,0.243801138038834,0.0480179175937101,0.0157511943618439,0.392095145406839
"110",0.115729008794417,0.0108518606474152,0.134381171779636,0.118017034446601,0.00168917164313867,0.273705390281505,0.137358497479244,0.236086865797927,-0.0861520313665885,0.133651511822369,0.398655724541039,0.029362378807132,0.180519332949991,0.442258095863259
"111",0.118169886920338,-0.0391680988902541,0.14380620582086,0.117783732176067,0.12834380825613,0.120996069091919,0.0983023555539203,0.103214915233916,0.134741637633822,-0.0682135565510288,0.269899912316022,0.0380927179495355,0.186425240872196,0.386708467461913
"112",0.0116601213157245,0.053091943072976,0.0736923143580195,0.127640999917942,-0.0331685519294913,0.121527984585388,0.211838425880596,0.197053945672872,0.180629319786992,0.243681384063665,0.355417448054566,-0.0521509065722406,0.10125546601712,0.437663089018581
