"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_bul","G_fal","temp_K"
"73",0.181891902540499,-0.0947697879057643,0.241922984110294,0.119859397551348,0.255461409184615,0.133200426508588,0.444586095922885,0.269606082508788,0.483376324937676,0.299981902617823,0.366840715836105,0.139175604921549,0.170387775077675,0.841724112695145
"74",-0.00226305179250675,-0.00671471411236315,0.403190510100716,0.105527854190593,0.290548625848775,0.141751463000348,0.430481052318946,0.43444930004199,0.492401411366944,0.211303673953484,0.0493599839143575,0.00156209961366154,0.279309822259809,0.851071056714722
"75",0.0233556557972007,-0.0498532769680026,0.183929886446551,0.349122409869585,0.248658211132958,0.291700549236668,0.299123315727867,0.517095297665053,0.463762770133919,0.330443419814985,0.123532045773805,0.240379752499046,0.088359463460574,0.84238112225675
"76",0.193641022104526,0.0689874032678398,0.297635835058486,0.0349127399001637,0.369903536395913,-0.00941115965108374,0.400224299557076,0.36439827576216,0.410227578539736,0.319946245431939,0.283117328883941,0.1098206563945,0.380650882999242,0.842427090686476
"77",0.108881096247223,0.0782204143983294,0.22196321076607,0.0586343248753564,0.268192467588062,0.243075292301623,0.36248198378874,0.347439441969157,0.469238527991551,0.342907721861388,0.197959346144239,0.190732027190786,0.473807420651166,0.835811705401616
"78",-0.010281800983485,-0.0700689243592733,0.356934168836326,0.0910558952052425,0.144294065325419,0.1717875205795,0.404655174811927,0.489992575431386,0.472201611912307,0.276682053828709,0.186317435931482,0.0834256266484683,0.240277287939161,0.854066009973819
"79",0.138543719844984,-0.0695202697505469,0.27337599258436,0.179665152883691,0.216074354520726,0.00110468363729578,0.394615428780427,0.41880879570553,0.542511281091471,0.182525718877652,0.142251192975557,0.226524921143831,0.259986852221798,0.851214153200707
"80",0.122158398580365,0.0251143898939874,0.116948195418039,0.122091183331589,0.274819578166574,0.145183944102765,0.456660131930861,0.458732765000485,0.437590219429005,0.290209687313286,0.285020913910254,0.107528263928902,0.244979078428337,0.863866613944327
"81",0.084086775887626,0.00639571142740793,0.103864608598333,0.138145678385107,0.225732212563161,0.0282988254667077,0.371297613465973,0.414730609181931,0.357809322311319,0.161069200289027,0.195566533060311,0.177410311338994,0.11759079535105,0.833142955734939
"82",0.194885786510687,-0.0635346931269239,0.374486682098453,0.0424283465892681,0.234497240771753,0.134555920882374,0.414738010640744,0.465702492032451,0.41877197252579,0.264456031665664,0.297057769700793,0.219609767711535,0.153185520803947,0.856648589956342
"83",0.0919693805566685,0.0781688766198767,0.364098160970901,0.304034291528498,0.39711415626023,0.0873091621289847,0.446814473738881,0.499665274270685,0.473203891678534,0.324144666672263,0.274202472251207,0.0910790101728156,0.157481587657926,0.840745273980844
"84",0.0746545384149411,-0.020032949592148,0.177590472409751,0.0517976332055733,0.356177691964738,0.0885765904893895,0.466918360921411,0.408017890138777,0.350901731229807,0.254076750749338,0.41237434328069,0.107192872632792,0.231778002181956,0.84257396806533
"85",-0.0491213243969438,-0.0348949681140907,0.150575217770485,0.110357565622811,0.240589464512755,0.117585289893236,0.340552335923035,0.429825812413721,0.370234644537972,0.260148158633831,0.231243105465311,0.313815842285898,0.154273829734407,0.836487648779017
"86",0.0207892863740698,0.0671422463255974,0.36261028593942,-0.0391575947630252,0.324324960525716,0.134232682084743,0.365229498473714,0.5051978442857,0.394644537290335,0.397969924526588,0.216546615348975,0.0575545865087035,0.11732654028935,0.831511235518505
"87",0.161207952292076,0.0737364610716899,0.125513858182671,-0.00335645574289938,0.214125457526343,0.0644299013795214,0.392465429889574,0.468045788522247,0.527574341985387,0.10963875870919,0.242583173653103,-0.0200478828080571,0.281665565855925,0.839475666451362
"88",0.127855000420297,0.0571932808149307,-0.0769592619825334,0.122397536300944,0.234604275345065,0.149874667707258,0.269478476013259,0.45479412546581,0.519544238576475,0.353983701292995,0.17063380276088,0.0865433966817393,0.205464839673962,0.859385017711166
"89",0.21274443886356,0.0255865811480591,0.207563011564453,-0.00542601963883907,0.344229556507071,0.15750816256968,0.349180681663809,0.443124592721779,0.375211757390063,0.305853031793186,0.257864868963264,0.252823041173052,0.323210561304604,0.848920527819591
"90",0.0868724329984981,0.0365800341769689,0.335036631269717,0.0271720620045084,0.137469103144333,-0.0138785159939329,0.326283074684798,0.419805143340454,0.530607382373246,0.280949947173095,0.375977085666767,0.0163846000603906,0.0757658820127962,0.856510386094305
"91",0.148040826872969,0.000922196652946789,0.233174466431572,0.137534464712417,0.366383607392969,0.0814413594492148,0.42862233153732,0.468915623328339,0.549916391444677,0.211558985059687,0.326681284834107,0.12340154952732,0.0973588675083063,0.844038471511052
"92",0.0949650664271713,0.047199335561486,0.333784678203797,0.103068679808768,0.299864739063776,0.0762865944851318,0.429948116503191,0.347891105072163,0.446772851196293,0.368761740817082,0.272691017989273,0.175632678620418,0.226437037174465,0.844707073842766
"93",0.206848257169224,0.097340408235385,0.200393978661014,0.0890717021306527,0.388771053138459,0.257754975111456,0.411982269017775,0.410407699615178,0.42871465363107,0.298896995397518,0.242495675056925,0.256025859353813,0.194058408956242,0.832916453537273
"94",0.0858421877268111,0.0419461633247174,0.251680970278178,-0.0858984109513216,0.369040414591465,0.237124853323499,0.44168762247372,0.476513171600844,0.32905001621781,0.301873291933103,0.30402065204129,0.0904154707292678,0.216176142188231,0.861814234776669
"95",0.202052438885352,0.0748767019020614,0.20852500169803,0.0332109573899878,0.185228511772314,0.0264273618826982,0.434632609834604,0.472083928882771,0.440866460966059,0.359634692001885,0.318190499094034,0.0452277585747486,0.174833342497482,0.839230974787298
"96",0.116108728075511,0.000785008350568929,0.250674877213979,-0.0113807962401491,0.225378101801795,0.129687482085101,0.389622316548967,0.439393767169535,0.324283706531671,0.211799684461955,0.268374936985339,0.182854499052368,0.262844886682044,0.85528751045881
"97",0.115600915633979,-0.0322486686368707,0.238197392315843,-0.0127681986765249,0.214523902395703,0.195010530970104,0.406983125015421,0.519215214533695,0.449090153763397,0.278451879910884,0.125958654992313,0.135571610969213,0.175949631302435,0.846366832125465
"98",0.204808998910788,-0.0190659332358639,0.287712579336887,-0.0165976974099553,0.241367726633949,-0.0408975521750484,0.40067044759413,0.357381499810561,0.413780116908921,0.358843834547104,0.320849629076461,0.200014799931381,0.30129668880689,0.846693956724339
"99",0.166662804887884,0.000885425879824086,0.304698667164369,0.0933782231833505,0.249984170728834,0.0180801645827764,0.424632982303907,0.379155815028428,0.480157898174084,0.300257538230612,0.293082229465407,0.191095566959998,0.287802578617339,0.842857688895197
"100",0.0708007302699487,-0.00470378304723473,0.164302250770857,0.00387185156702992,0.292013328139024,0.0739289139355045,0.541514151723771,0.423269984488645,0.40764705687691,0.122640559324481,0.188675840975963,0.147292062543522,0.238970948682253,0.840765693765587
"101",0.0342840835787032,0.111493276496985,0.358730960670195,0.143249978037788,0.266557056123822,0.131842409169054,0.354412654467039,0.399146427968378,0.483401005641816,0.367813284522105,0.0478000251504011,0.0531872013593187,0.149085469101245,0.855555275894554
"102",0.085858620145862,0.0323696292583795,0.368396161394411,0.0391544296531411,0.026339131527432,0.349019791051351,0.457836916423694,0.402242570577814,0.445651328970715,0.297066536538831,0.0413155603186302,0.0892180341923494,0.271050865984719,0.845173720191957
"103",0.158078358360934,0.125068425428427,0.293761977600927,-0.00809564641809592,0.235721407178428,0.148288129019399,0.352433589174759,0.384605276671011,0.494372733842367,0.340162125679501,0.324052544713497,0.116611367982783,0.0872243388033323,0.832395357498502
"104",0.189559044606966,-0.102717238606288,0.282408745026572,-0.0148971839161838,0.219888575376604,0.0450194602796897,0.41161114743441,0.449189452395589,0.315139907941655,0.314725990760026,0.258562688006115,-0.0162808206371162,0.138007650462892,0.836051520986855
"105",0.144371183006812,-0.0141319754560815,0.227880653994368,0.110605859927739,0.274989332229509,0.125563204194216,0.375368711420987,0.436778593126766,0.434092881175434,0.26510267390534,0.167410403584425,0.129507299672292,0.266814863149359,0.835450469093211
"106",0.225527456551393,0.0617785339979244,0.295954423497467,0.135826832701454,0.240934088600352,0.108307278611555,0.338805192557968,0.387570832792148,0.424569008660139,0.254200759127696,0.288027912385901,0.215400879574725,0.211432451329076,0.843073015964109
"107",0.154895703173638,-0.0945615909663925,0.0668981627760416,0.0878456897744443,0.247368460898134,0.0722443589604194,0.375995618371479,0.445543629860726,0.521401207053923,0.250732728625149,0.240924806699725,0.169982842755307,0.174359678895591,0.864510903204673
"108",0.0994555034150793,0.0161739389330689,0.260143866649789,0.0460071078997119,0.36907651732761,0.0706799207827561,0.378772241161703,0.441400126826396,0.457529060821909,0.136246514133512,0.252185197500124,0.222637331627987,0.214743675897651,0.81832258472149
"109",0.0854613193963484,0.089794996832649,0.194579048788683,0.135891011741462,0.261213553091482,0.116241520838375,0.318007849045797,0.485564304248333,0.450168908094794,0.366815205156303,0.267078474457708,0.0974533473043275,0.2495320984031,0.850019319014866
"110",0.133618410677821,-0.0839616950795387,0.262349924334525,0.155644874048709,0.297765628323709,0.194286496355918,0.378550524223534,0.50087899720813,0.477410079617274,0.292088654886601,0.261186996482234,0.193924827062841,0.246465252767889,0.840384331152122
"111",0.0139261424064133,0.0022630007008955,0.185689311613492,-0.0124088327811072,0.273353284349281,0.14591843920322,0.397823798761837,0.38864702265498,0.488249153325036,0.413395440749719,0.279953110850888,0.221529878919869,0.337809080206185,0.848327559052101
"112",0.140560687724186,-0.081678171492038,0.230816800472906,-0.0318626741991992,0.265289373693917,0.254310770568804,0.287678037173342,0.472648490586622,0.566537777878191,0.218348425717116,0.350151431574426,0.060539473462661,0.127170485773519,0.839767253483001
"113",0.319324101395633,0.09462579296854,0.326814581295723,-0.0301802921870185,0.267097684459975,0.0775300248311026,0.381468584613985,0.513726707239978,0.530717224344624,0.190812808669865,0.193220753769622,0.134594871933022,0.2308028753247,0.837296118526999
"114",-0.00733113545288027,0.0461374565187533,0.152395505554562,0.0645483082423955,0.396681322296493,-0.0247311146542723,0.344841823530593,0.430306255027728,0.515294978887915,0.28125830629149,0.2116805145236,0.101804453577136,0.195434281198653,0.848885452076635
"115",0.221423583280571,-0.0420375667387068,0.23683678627665,0.0179186568168717,0.181996619937381,0.230713509331315,0.264333918877687,0.325527393605606,0.414788600886333,0.335256205684333,0.228334991730282,0.103451662596019,0.250875960141015,0.844862858957355
"116",0.20868395441689,0.0965814848583814,0.327036774335982,0.250095340738453,0.339772584534604,0.0668999333063274,0.31890794893741,0.393404038165333,0.545525461722841,0.362577505783132,0.268251858834142,-0.0672054685805151,0.449072259371304,0.848207651691524
