"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","temp_K"
"56",-0.00760891870597555,-0.131888477504011,0.389528907359959,-0.0455478997651732,0.266036543050485,0.0030311212892921,0.345994379321421,0.119943399224702,0.540800689900299,0.231044966239444,0.284377017016152,0.673838798912351,0.231343627425527,0.701424952343905
"57",0.047601927508699,-0.188689165956985,0.251313859850155,-0.061768278135827,0.172153291773879,0.0690074973665069,0.170538008792185,0.332293092867346,0.408625006108234,0.280363335605229,0.520122528511976,0.279860944766568,0.2609850594389,0.703553158855439
"58",0.2849703416617,-0.107141106965037,0.270821325949199,-0.060909130701708,0.166967399739975,0.112994582627762,0.338027133707501,0.279502912397252,0.305819635925013,0.190049459111669,0.21590130824015,0.53952999346228,0.111155586754718,0.739149996279577
"59",-0.101354165876917,0.115850812331334,0.163751578467235,0.063088024753239,0.136558303346908,0.089487748521326,0.305963717181245,0.155679855519894,0.494605731643373,0.32157181130451,0.387572282172518,0.663928118354583,0.0654021423599404,0.753928754631615
"60",-0.0726837338043496,-0.0780607207340802,0.21191486243995,-0.0554552222235863,0.205348049644818,-0.0939103619633116,0.300466407096757,0.245015060394778,0.159626987978088,-0.049736310923744,0.339168510295093,0.727628491071311,0.0203271532825736,0.682430162954336
"61",-0.10022140242584,0.0611594287761123,0.32172702483087,0.14326889524383,-0.0534978571695739,0.239298736932626,0.430687230574691,0.206085609066775,0.372355643365908,0.125287430951171,0.346842853612497,0.667918862043893,-0.0262376676841777,0.693850248075674
"62",-0.105709389082003,-0.0322402400919216,0.155464307547844,0.0819663416793521,0.0406261580909715,0.114143724224988,0.395618592523862,0.300972996640407,0.277171816874345,-0.074812724321594,-0.0412985841549985,0.754367893033495,-0.0223874182555364,0.706509325708774
"63",0.244435976615674,-0.0275164772377782,0.110270843301424,0.0339537643850006,0.234138168037418,0.0272487169199133,0.286855256769845,0.249135953864864,0.329459754186665,0.360492807450071,-0.02445661357224,0.665019929191909,0.0488875067955114,0.734190804540319
"64",0.161944347251861,-0.0144606773048411,0.386583072139234,-0.0226942691842055,0.239333355722346,0.0578380171555742,0.0727050233488661,0.106468848290079,0.496872207108292,-0.130653805738039,0.0363106597445363,0.630189820643849,0.0269540801666936,0.747240323271039
"65",-0.020542086429583,0.106056931639825,0.355944271834964,0.331418002501219,0.0502466195382736,0.157794269142658,0.00622114342552561,0.244408615161785,0.0426521601829341,0.152819287770204,0.179301565183704,0.62143097406408,0.0761106930149877,0.704467724233551
"66",0.00710446499267596,0.0610883527244812,-0.111749855896006,0.0671012458518631,0.190727829053891,0.377296295555643,0.255631143607383,0.245397475030234,0.356802986798241,0.215439463361561,0.307863792052968,0.641834079320876,0.050718108585713,0.695682646860044
"67",-0.0178595499877136,-0.0725019189957302,0.0596545151673415,0.131605856880691,0.180113162689,0.159929228457834,0.332031175763513,0.160529432061964,0.446019801943728,0.127545762274757,0.205656447210345,0.655350894235071,-0.110268032923905,0.712893467586433
"68",0.0994396346495049,-0.14011330870919,0.100842464191983,0.0549339463087658,0.308004088782586,-0.0125163662689163,0.453097329503193,0.275533313530521,0.309754031033199,0.157442873659211,0.226130297592484,0.628828504132079,0.107823929350877,0.702100139197326
"69",0.0574542570647458,-0.0850769080102679,-0.0264013860009057,0.0421524343203515,-0.0502798638132691,0.100232289946296,0.154133840627821,0.24196504883864,0.216057581850829,0.376939957935553,0.00367877791550759,0.561330278914665,0.244769535344226,0.709875327579662
"70",0.0458034744506592,0.0618595119124577,0.312977206120573,-0.00728209780201352,0.255990394140646,0.0167648025758511,0.289325250718095,0.160688264679677,0.366251722060714,-0.0179274181252001,0.272990206278622,0.740981655246796,0.279300973700417,0.798775358594508
"71",-0.0187386437387189,-0.0707053443646157,0.10546087633139,0.220644569006269,0.277614136822533,-0.0120958344202856,0.293081865053325,0.219254268836955,0.608365442802593,-0.0773549868906019,0.282930963613646,0.570682716050742,0.125749626343143,0.715822295956903
"72",-0.0192003580338987,-0.0817454713273794,0.167664042394975,0.00556153247552013,0.0564585075954397,0.517051042808665,0.11463737814724,0.357506108319313,0.559311596541268,0.0304268929804013,0.332189856036153,0.657282113494048,-0.0731837355684414,0.72010369208782
"73",-0.145260609184128,-0.0160413302241497,0.195255508497919,0.0239245417909093,0.22890217595966,0.31827483256445,-0.0104434445282524,0.148677868069978,0.253461474131284,0.236463542088035,0.270713489613959,0.637992969041889,0.00377235169148362,0.677564832353445
"74",-0.0441833986941639,-0.0401570335391107,0.269014313007557,-0.0654393388831303,0.12156590758194,0.147084829707326,0.0501022522080551,0.320750488247857,0.426769756519452,0.151151677321399,0.169224262853613,0.670100991430528,0.119087073482892,0.6614129831699
"75",0.120280538378008,-0.0413204281200757,0.108148868703184,0.3857587963615,0.00344740556555616,0.30129579645485,0.369901901330048,0.435410965570428,0.275006456001359,0.29991660107956,0.102873371319832,0.610290221539595,0.29352299972394,0.760926254963761
"76",-0.103232596269847,-0.229181238906219,0.266417921893253,-0.0048547721282737,0.114817700078482,-0.031485602112032,0.416634274756561,0.282895098515085,0.367740552005708,0.338015717340455,0.386429951671023,0.70070243589514,0.0721005401984854,0.718599406434379
"77",0.113220678935717,0.216366174660715,0.146433446737367,-0.0186021176559333,0.341278448629867,0.0502459022372552,0.232318915366605,0.319490847517812,0.305773817137964,0.140535482372311,0.340827046425786,0.685776601677775,0.401701178357873,0.737544038171437
"78",-0.200336716656351,0.160880403206538,0.282187378581097,0.101974071605779,-0.0392453696096053,0.129318188578765,-0.0149364242074036,0.336100882911607,0.226286684925385,0.161462819592196,0.178623969548161,0.641285756159068,0.145416017578565,0.785210436053823
"79",0.0801894291007019,0.0296763821109956,0.389908072263103,0.0199785192903668,0.26746844107398,0.0297950548929838,0.255961687522253,0.435306577573806,0.489785320938832,-0.16994043118524,0.0138997479430642,0.644505845904206,0.20654991026862,0.750056045953202
"80",0.243816441775559,-0.0246092328178923,0.102772361887308,0.23305485434973,0.222745445358922,0.159489687915142,0.365990449054265,0.295284946928047,0.418269888949811,0.250683564729118,0.328655643071894,0.7110811763044,0.24014875568376,0.785320741746135
"81",-0.224163900466441,-0.197887213459939,0.141824597339335,0.0879645948749285,0.26098118993599,-0.129696376344514,0.187358185163704,0.416792773149435,0.040034676452866,0.17285808886314,0.0881244718312825,0.57736770609874,0.25074903502183,0.752837737264097
"82",-0.0972380397709865,-0.0534592564865457,0.426217224441762,0.130892496197899,0.272976424465504,0.0582323721869213,0.195445661562119,0.320593546317121,0.243791701012036,0.188089969489149,0.156945675336814,0.612058973151482,0.0718015060129737,0.728581977448256
"83",-0.0486172460727794,-0.0826800697151266,0.152345594112934,0.42010316104128,0.366912346236232,0.00774221527616412,0.273253071075564,0.141113482709966,0.391027917215137,0.224729863282064,0.512327208155805,0.582929346532256,0.256326752029275,0.608824260096005
"84",-0.199914829983364,-0.0861541535740629,-0.0632691864199261,0.198793010096086,-0.0572361826890921,-0.100537116577193,0.174563023337005,0.305146060764047,0.240535214274946,0.0947258923285005,0.362793589444889,0.568362609070649,0.0744662672046057,0.751346926587019
"85",-0.0558870201538152,0.0435819768443361,0.253504519829517,-0.078863550295177,0.154170184019804,-0.251601642020446,0.291882208682656,0.350766434201189,0.179056367904395,0.229895444666903,0.216894693718206,0.560614520693928,0.261279538944836,0.762444409835623
"86",-0.0799619612113024,-0.0254927316462596,0.0875000863599082,0.12978647917129,0.209595705246633,-0.00582510191979348,0.352097238989901,0.288181133880275,0.342666236471454,0.244758900370144,0.266842497106751,0.712368205629498,0.435656822896133,0.751456077181416
"87",0.317105402650258,-0.155760026844417,0.349884915668858,0.0692267094732024,0.0470804479342357,0.0454354087026239,0.403292803102008,0.251992789762054,0.415281256989657,0.00285098678579021,0.241626423497874,0.632791004800426,0.0429446406956976,0.735407253404672
"88",0.0989857453811036,-0.066634579837953,0.193308267607218,0.0216753713839496,0.10836893430223,0.144638913731798,0.440559400684554,0.412766609597134,0.325764368145457,0.278720727160819,0.206997245823415,0.689828362927584,0.0318000483023535,0.659904763157486
"89",-0.0490892027508822,-0.0197359913963231,-0.0267016585201929,0.107321155956604,0.316625696127599,0.000990937333889738,0.45199468638431,0.233753446750644,0.408758349465103,0.065919950331134,0.183928528268724,0.585060954972047,-0.0989808224308721,0.687364363396803
"90",0.0116767670825813,-0.0501792668496293,0.298470125576931,-0.0651719343617551,0.0346413576149691,-0.00774025346890363,0.273798032872415,0.440326600308901,0.450222130074669,0.18197052887892,0.356799692419572,0.552120469441824,0.0730101348912591,0.722633560544455
"91",-0.00455572391827474,-0.165047147196243,0.1803641263514,0.250922655988032,0.124153269150732,0.154682293064713,0.286602480289134,0.230377395004543,0.36821669530034,0.252930909298053,-0.0204599513179487,0.491549612536545,0.16248160001231,0.756082828301019
"92",-0.0375183163416477,0.129406208002419,0.280686734359543,-0.0753251875249558,0.150249829214943,-0.0768117644282951,0.285746592551207,0.368917041841639,0.388698004800708,0.0760753008898911,0.450191542457345,0.683370418045016,0.213134346255269,0.704642478953849
"93",0.0974552675887211,0.273007982896448,0.00969684164848932,-0.159184799364539,0.0911964851953556,0.186299765502537,0.364815436174655,0.180841657232569,0.487814323384809,0.15487556974293,-0.0420995569705158,0.675762211962008,-0.12027143473132,0.754792650248803
"94",0.144979865784498,0.0546887587080689,-0.0933542868182941,0.14414745793791,0.237237383769417,0.0659147026472339,0.178334268340328,0.213641972746863,0.132794618047847,0.0913452585981605,0.40982820011742,0.615938750788859,0.046507819442747,0.734232994840743
"95",0.0375082979910997,0.14752411155895,0.274595229974193,0.312740667309123,0.137552167663306,0.137027235405304,0.0189545669910134,0.187577162459044,0.462448409632663,0.300958962418511,0.137235236854345,0.601899462648845,0.206496543436325,0.718245125878177
"96",0.109211856356282,-0.0557076250948876,0.108533770335097,-0.0286038295280306,0.272369371044443,0.0301724921648274,0.420034297412944,0.26840848915994,0.293829595559389,0.099909458810749,0.379524675517654,0.630360123579763,-0.0131786045788211,0.770220268927513
"97",-0.13109525056887,-0.0387066791117253,0.300732364502807,-0.121921844397619,0.187943299046248,0.20281407372331,0.37117380458137,0.21139287084773,0.339526449472495,0.153684920459092,0.0461465418534422,0.572527375737842,0.0901201961229619,0.736583650548378
"98",-0.0331929544888793,0.0810645863191891,0.383133255054995,0.135891630737659,0.123176856414711,0.188599100410528,0.284202826832195,0.232756716047948,0.231760759449135,0.12707034530806,0.165835067471902,0.683805231961749,0.362878726158036,0.74846461826876
"99",0.0619497171926472,-0.0445170160624495,0.166208780252617,0.209106524636106,0.225560069034203,-0.064214839687118,0.355533697819358,0.317616870299529,0.249684205832299,0.0407721302230232,0.269285412381885,0.560727742648882,0.061460832501217,0.755457794187546
"100",0.0617352313397707,-0.0729677796693037,-0.0601852013915748,0.0159677889598831,-0.00372658357039169,0.0781737119083758,0.254144777117293,0.255271000323042,0.285083400946302,-0.141614418089892,0.0364237216756397,0.731629968579308,0.397238039110117,0.759332065547472
"101",-0.25721249082139,0.221077567692941,0.14949007109944,-0.0688683091009956,0.199093264079323,0.0954469219671575,0.280434153913069,0.196104618051705,0.31119873317908,0.250505575222366,0.0836671455259925,0.697838224720238,-0.0149491334752214,0.745843197055831
"102",0.0181375347384079,-0.0461226404855386,0.190893799631053,0.0397707971432506,0.147830739006082,0.152690411478427,0.186603132312225,0.329841875203674,0.493039300123555,-0.0189778317371473,0.0530559203326004,0.53917025576479,0.0758663218762654,0.696232611369035
"103",0.185977194439476,-0.173959542221446,0.288938799173247,0.0457094397955165,0.224928130829069,0.107122430131408,0.316236243010826,0.218989441852038,0.552569695439402,0.168289356824853,0.191463772639427,0.675193310678956,0.0915098273035926,0.721660203607771
"104",-0.0830880547316192,0.0248528552819606,0.275858875497523,0.0800495920326212,0.255948990846255,-0.08910494598799,0.334796447546802,0.214221464091868,0.37477147390035,0.134005362740062,0.000938256320936167,0.677602481371031,0.0682913288383614,0.705377264257633
"105",-0.0167465105058404,-0.119876705068024,0.17496181510993,-0.0134078041312581,0.285177861087168,0.227616533428268,0.195936802162313,0.202520442995576,0.575439123538469,-0.0424215903099797,0.0045517039040407,0.625575858773256,0.424929079276512,0.753797247581668
"106",0.0240752437758247,-0.041058711562284,0.135115019134828,0.00215713226285658,0.19138178402044,0.241955520551975,0.225602676442789,0.256678877095587,0.11661696252057,0.0724424100330886,0.316594544933301,0.642244217320597,0.103598305478731,0.738351876320427
"107",-0.0210407165678448,0.173743788325352,-0.0566922477696502,0.141282221162469,0.205611115841055,-0.0562883946444511,0.277550675858659,0.277793041168892,0.390957099266788,0.175009090181862,0.369466013343551,0.61108770621886,0.177614603742982,0.730237172928165
"108",-0.2499499312671,0.100005929214512,-0.0432418908737581,-0.00365311816378023,0.289040148140178,0.188102535717517,0.391179405316755,0.133155790145336,0.452668596475544,0.166266552296548,0.0781320009826701,0.671033872234822,-0.0545837508362253,0.672971187432739
"109",-0.265662874232967,0.0129978870952236,0.0376267740582371,-0.097207781547336,0.217193425701498,0.0117976209646146,0.359335287161096,0.158458798613085,0.192725475021778,0.26252952748415,0.142068672434179,0.597040378088479,0.0872278169162459,0.682156424696073
"110",0.00527312059346389,-0.0326490782140887,0.258266692081636,0.11140861454986,-0.0325504493558454,-0.137591472182411,0.200192641153796,0.219328791907278,0.457373787286465,0.0423052396033945,0.408402897466353,0.608031601984416,-0.0362547013483124,0.648803499160035
"111",-0.250659698070392,0.0378960229673437,0.423744204849801,0.0507515375683392,0.266406825370191,0.0172601218871604,0.321661109627123,0.0531522479423278,0.281903356669085,0.183230413273136,0.146913940126368,0.665787234338264,0.049053119906878,0.690208278230519
"112",-0.0345194629830189,0.00680414395972556,0.266705531205333,0.0668717875258317,0.286528306336355,0.27417363737316,0.246696563548792,0.134328048313053,0.527420212844492,0.133251308614318,0.277622465495349,0.661164666582629,0.108199422870125,0.736362534261838
"113",0.203743712372843,0.0181679862345283,0.352824181059667,0.101228509927272,0.0344409300263098,0.240657534546682,0.29360090975946,0.349138122995526,0.404382621485598,0.19421541286004,0.237615398520248,0.600702919847366,-0.011580569630425,0.74730100021913
"114",0.124243050565917,0.0348162958952026,-0.0968408466902179,-0.0586962654412945,0.196877953007362,0.0273197741187819,0.160383956038895,0.415663014979375,0.648713405323587,0.29776863225954,0.0217468919950428,0.629218720302764,0.0520161022593259,0.697046579578697
