"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal"
"23",0.351016760020211,-0.00498051552810371,0.268250176282665,0.227042038129078,0.429662142998854,0.255268015114888,0.587720107609271,0.510124949838599,0.391712994495702,0.486431121509824,0.278253518460123,0.651814565143922,0.144988765893768,0.184756918757392
"24",0.356745520857838,0.0697659725004193,0.32008342693027,0.187886501945869,0.276897208274072,0.0287448186745888,0.532551015134791,0.523565581108571,0.395311075137518,0.362341644439856,0.263517540859817,0.601615170814082,0.0632761087770613,0.549972942457127
"25",0.368720360609825,-0.0865215202421002,0.337696292227875,0.107224943662378,0.301321697095864,0.116849428859859,0.570526548304714,0.53121204485654,0.550280487427001,0.429897915048987,0.22828783701684,0.539444566901701,0.17208543376748,0.398906858286795
"26",0.362162702631636,0.0677947105795935,0.296985868925465,0.101244514788505,0.494213988676214,0.209372203401332,0.546573241016583,0.594084419291391,0.456285185694826,0.478334213755932,0.0428651830060244,0.660902625348507,0.142219924757663,0.353038289609
"27",0.070833624586896,-0.0249250953105069,0.196416131500256,0.16900270466309,0.488155513799532,0.178689728310488,0.443818119053518,0.624726116142604,0.38405899165518,0.410225568063756,0.272820697578669,0.68114954698983,0.153377655256761,0.252123102956784
"28",0.268029533166173,-0.0386347406783616,0.320056535541941,0.15541712071087,0.237300052009125,-0.0346067171978235,0.50372266120054,0.578160654864649,0.369319887897311,0.422673793365498,0.259028441314739,0.647275441152686,0.136308248220014,0.126355861315446
"29",0.319416779976322,0.104489553647058,0.215031796710616,0.152719772236277,0.380133916415,0.199652098487215,0.197136748760182,0.620799767372557,0.372288927268964,0.402671896641247,0.372455387072574,0.601507077768684,0.105265557276677,0.296083367302985
"30",0.429837345417082,-0.132705340645835,0.283232398155981,0.186452202679036,0.283173207794313,0.199495218490918,0.526235354589963,0.594965734716832,0.361439096516384,0.530241199726003,0.0624519879377064,0.662254868900105,0.0894562408365763,0.382350421085819
"31",0.211597881152066,0.0609026047977524,0.187466743695647,0.288178799603757,0.351412881033522,0.184554092500855,0.476849576611784,0.49019931204502,0.401120079878823,0.399873465407398,0.25750115915351,0.565549524995874,0.110333957790296,0.294689364395458
"32",0.274112621724557,-0.0751129190012289,0.188944684069919,0.0903020860647983,0.245762398574695,0.115585494140604,0.627496749684063,0.577139656604524,0.459881500388395,0.482690512754243,0.335356664748837,0.570755567577461,0.120639108590969,0.293281758231286
"33",0.196284823137308,0.0259798322769964,0.284437457076171,0.280591560179262,0.363779998885042,0.129894016805915,0.491141488730006,0.551096511740474,0.489520489409167,0.463489375277665,0.31297706336306,0.629684376893139,0.202061007767845,0.278044493132479
"34",0.316923135071826,0.0671183509997109,0.479999386448425,0.0979271043111905,0.361863667821437,0.0383029023281036,0.529492389507946,0.644350184592922,0.327997218064867,0.310630813878598,0.273074850382058,0.638525881288516,0.0731194940974545,0.232272315175646
"35",0.225338269397374,0.184376501480949,0.290672231092588,0.0520746590616779,0.495190138423619,0.0659087186142834,0.639846053885975,0.575556074116315,0.394659403208053,0.380579918569156,0.221080072968978,0.651653333774043,0.00548042918474829,0.37940701796339
"36",0.236563250717661,0.0180834583436739,0.415844899774859,0.0929886519491659,0.445062720955865,0.251349104791908,0.538151570350582,0.518118059388049,0.47141562946849,0.444738363459778,0.142634542253794,0.60979666000545,0.163108146076291,0.335213449971092
"37",0.258426236618091,-0.000264714028938675,0.334975305504755,0.0242084970094368,0.440128996485564,0.131084288387103,0.506578863951469,0.550643548335373,0.425919788107962,0.495747579098627,0.222411418734239,0.575792462219974,0.151834626669374,0.307589355206716
"38",0.240616917394366,-0.109563646108801,0.189077250739911,0.0622017295251764,0.362681285703336,0.0105785431457783,0.487387414086328,0.562611231280265,0.450432488028642,0.482986543486394,0.267092593360133,0.58713435508851,0.075392408447535,0.307572315714013
"39",0.197970764898414,-0.0374746191996239,0.217014305578363,0.188968982598396,0.443687438142739,0.185576972187205,0.585185550204444,0.573252512290246,0.483062053603215,0.389558418044537,0.245889676503529,0.592018527308596,0.189367707823071,0.306251928056745
"40",0.329540994715199,0.0426433867765897,0.229934559308828,0.0705517348120844,0.266605011019563,0.232603333203187,0.469145241531004,0.477055824022753,0.525732312430525,0.330932822411121,0.371879598486772,0.624548385851799,0.264425363019205,0.358516247875294
"41",0.366447504066637,-0.204906610751415,0.401462616097124,0.137300146627682,0.262800148626977,0.191546901935183,0.54759550443502,0.582216523031267,0.375296089503741,0.355106041133607,0.236058306184734,0.655317043500431,0.0182244429012706,0.24259017499955
"42",0.161645658436676,-0.0172842689694707,0.26054160879306,0.117936287941218,0.212071196738673,0.0428746688993999,0.510988415148922,0.452521908205465,0.485609953049187,0.60607912080726,0.212990062437606,0.662632677257766,0.0480633883310074,0.233034187191396
"43",0.274686055988764,0.050431583628078,0.310844121734902,0.142282529314532,0.21179368551048,0.180754090318173,0.453981079043594,0.525648900129476,0.477185161560905,0.353994456698118,-0.0112099856973611,0.657373038632364,0.0768798267323475,0.328170750670905
"44",0.137786952561363,0.0174303988094795,0.234630104936042,0.14350302734229,0.519996040604194,-0.118033303187916,0.554012134472588,0.604826472655187,0.482871931696447,0.442017926457507,0.25219255531877,0.685174673759339,0.168829235556603,0.295072380025825
"45",0.281844042251097,-0.0429035978058974,0.266658914120021,0.207910027086635,0.358300667725262,0.252499370817573,0.555243792015702,0.605282455250745,0.408764381526271,0.376891894652967,0.283555590290206,0.623541852777107,0.195251372448082,0.593047089980009
"46",0.273789344086714,0.0154121159658685,0.310406288031031,0.0533129744923684,0.248208926922216,0.197925733997458,0.476159167274623,0.569416583800468,0.429537097865095,0.348325681856132,0.3027759730452,0.707144381037613,0.0282672230619353,0.439150580258261
"47",0.161031738217801,-0.037073543412101,0.348102301697623,0.177160703463714,0.386373385732445,0.309999655240674,0.405406528385261,0.456618926073013,0.461050343837769,0.343180215687657,0.336791106226235,0.627506476843915,0.0928359163464989,0.428979868409649
"48",0.154513873414978,-0.143939089895532,0.320832030285576,0.133687870222835,0.402628821348835,0.0492045560046633,0.544468208899052,0.555990345495964,0.458609996945762,0.388714484839322,0.169107301508161,0.641825694639856,0.184519921806286,0.296249027647972
"49",0.151175591345622,0.100206590532757,0.44105661567249,0.195727939499232,0.43062930338273,0.0443714164587803,0.473235787636887,0.488405801826594,0.345474206270537,0.426189784338297,0.303324780139119,0.638587283479157,0.129584800962748,0.292747818149651
"50",0.162075709229111,0.0167013365119572,0.291650684733517,0.230468907406638,0.457366782335022,0.164944884603135,0.480736640079182,0.48868515500122,0.330727561833282,0.446249735219664,0.203746057916963,0.658211240969697,0.140085889163981,0.246957973014703
"51",0.264387325740256,0.0216977263098815,0.29182482931592,0.203583500504257,0.316224264718418,0.0466038804125363,0.573025027715888,0.505275125268197,0.38295290420642,0.395579666623575,0.205429356321589,0.619564907950128,0.125988846181934,0.230593119157219
"52",0.234053515179283,0.0812200334075144,0.345711452491353,0.0769680574186371,0.353974498193295,0.17568488493225,0.475136792140502,0.568669433338063,0.459625855083203,0.472728067068147,0.277327226483177,0.600988459352279,-0.0797489152444298,0.500966708806397
"53",0.289552056455143,-0.0456444568549143,0.355091082176727,0.115011445206832,0.294940510176589,0.0992433701456418,0.589858319524243,0.525579377797813,0.394242972803569,0.370125183193679,0.141419822850281,0.622999418746943,0.152998221813841,0.217778551461103
"54",0.342176296664899,-0.196622004824197,0.331448417717484,0.173900106931315,0.437760604100609,0.108281219492217,0.475732045054316,0.571723162868188,0.468568223578105,0.523819380596752,0.245645507803163,0.59510175226692,0.39159008623786,0.446308191372288
"55",0.318526048981571,-0.0973432109877797,0.329577664817461,0.209956745565863,0.339616198584089,0.20245801715705,0.485087508645349,0.514470071361509,0.451835758494523,0.419758292073212,0.203479078023209,0.62216139106624,0.142310630648129,0.323864755742457
"56",0.278868814425538,-0.00655194108410143,0.390749432720195,0.289296084896331,0.393267981624466,0.25118900289962,0.504872291797652,0.546110644543872,0.47428244825817,0.352756960565432,0.261455919940998,0.601646225724521,0.124090381448165,0.295263996898493
"57",0.265032250248648,0.0147867657143771,0.274728805744464,0.152125231761438,0.44864394157595,0.0637836972762577,0.582705952538293,0.501556014922235,0.536478079826018,0.471772654273693,0.336656744304483,0.557740168893029,0.142811633834676,0.245399362104947
"58",0.188290757142704,0.140756993842498,0.262905088926807,0.223242100689825,0.176696156701358,0.0990230654180396,0.550154477013688,0.459407359730239,0.496550355560122,0.480959371961415,0.318703807760007,0.668481013644024,0.24594461888111,0.484399905899679
"59",0.13315446277401,0.154882028246623,0.263023749282599,0.11557497657494,0.29357162055827,-0.00160533424795319,0.506681153375305,0.522085463783613,0.323234296645903,0.438022776887224,0.400282834945294,0.616899875846216,0.261629701985762,0.338429372667824
"60",0.267376758462997,-0.108728250803547,0.233330373475936,0.10869015867188,0.372308801929488,0.154407873191609,0.50091190545766,0.622876083725677,0.467792217912919,0.320999597996364,0.290004764661529,0.614669631864248,0.214929392788174,0.228651648860312
"61",0.305613005785179,-0.1257875680223,0.356427499745981,0.215361601267456,0.271812648587034,0.0449026628761314,0.52113970294494,0.531654124744108,0.416359471216774,0.375297219090505,0.294900050715263,0.609750026173745,0.161404948307892,0.29380470842738
"62",0.0983026085902702,-0.035825763964245,0.261687724793761,0.162985591223783,0.299410018221171,0.191323786958323,0.531060792521231,0.616795360638508,0.378009636146084,0.404536470213466,0.216226107581654,0.667439763379534,0.310722023578196,0.233205796769665
"63",0.358186322616,-0.0416460882477923,0.232214011702109,0.195248373256289,0.212551880676614,0.112124100318776,0.547483088964536,0.522900519951442,0.437545480220225,0.400203945785192,0.229699825043299,0.562987211184955,0.238281513892617,0.389052621189736
"64",0.33595213859,0.0497998949900915,0.260213074776511,0.184196568652547,0.336804520638007,0.181784231609963,0.424061591571358,0.571985772516705,0.43860471657104,0.37271623131591,0.191605116899388,0.640762119677161,0.153073523656725,0.226579570968413
"65",0.351497977127041,0.0169805382932834,0.228120436859354,0.0456455947317244,0.26733396702398,0.150578429201251,0.519985623833812,0.481386893297698,0.367422136894914,0.261405231847729,0.0979279911906124,0.653007191379723,0.162796318737463,0.244149997489594
"66",0.27104734948151,0.0208435389172021,0.354042558776294,0.113281997703161,0.343975817973096,0.252390351189998,0.50061346933312,0.612709999506198,0.388580390346249,0.363477623613202,0.291933650723876,0.641657403358121,0.111970991869934,0.22834804453084
"67",0.169472575181067,0.00108112969205076,0.244723188762418,0.1553456246866,0.409954368107351,0.180487125297652,0.542848995113922,0.488427872194144,0.465208772764261,0.36568158785814,0.189244759760973,0.531422266290173,0.168261145316702,0.302145405227229
"68",0.333162010504544,0.024283213936158,0.288833703762976,0.22933967972938,0.31402190862131,0.210262554213396,0.546520459955382,0.57565039802848,0.410593677680795,0.508011943454093,0.163663694539254,0.559668381790655,0.214026820345045,0.611905972292437
"69",0.214394604390289,-0.046656522109363,0.375039011847848,0.0911413685362864,0.509764326377542,0.0726291469083874,0.491910208300927,0.472750327841738,0.406271856079034,0.464469034592363,0.272286907041209,0.575253196719878,0.150415662910211,0.217929930282901
"70",0.184592608044905,-0.00763978409101512,0.250277340784814,0.20553703882434,0.349083575779407,0.134854893899128,0.50572242789065,0.532567000200969,0.557715884308124,0.384367298392732,0.237524605255741,0.630060532704702,0.064985858652778,0.316426599449287
"71",0.321916394626758,-0.0791865386892751,0.255097005539885,0.107735956835379,0.332430196571864,0.0598271747779666,0.525971944464672,0.55898957707904,0.27696485685597,0.500529718163798,0.0937231384329348,0.643971471202356,0.097678515269653,0.456627125481428
"72",0.129459913954849,-0.0487723026238188,0.197457188787551,0.131524337120209,0.322408720721546,0.244980914348711,0.534992362303501,0.544025982118635,0.293532239015335,0.454425156143176,0.32804108451622,0.612170273876915,0.127139720535305,0.60278336584661
"73",0.256305513248048,0.177315321604078,0.320758357436975,0.130663398380589,0.27785230835762,0.248656497335348,0.505882453164777,0.523905891118267,0.43983116962762,0.544839717960959,0.398381705172311,0.652721525299077,0.150450970472353,0.258142407410743
"74",0.120561523973203,0.172182667146647,0.422078344514525,0.195311544577108,0.352151311408025,0.111294406210934,0.480548329075414,0.472943149798459,0.255033957322901,0.476925210857243,0.16776860584861,0.693818500104103,0.241468547187244,0.31377929316954
"75",0.181660497095324,0.188490832640642,0.254952728843614,0.234745883604912,0.25806805844192,0.230983569661331,0.485522098060088,0.577848665095515,0.463049511677418,0.457332084129863,0.0780842762602006,0.651063858768451,0.197115280124112,0.2658441034395
"76",0.328157071018742,0.166116285625412,0.322198221341141,0.0272905799217752,0.460469616052819,-0.030211791889997,0.496803223465773,0.501131362502937,0.374286057831435,0.504169364250711,0.248963244050978,0.620580290008585,0.0542064535126966,0.478485263597217
"77",0.293652760155427,0.100092706103037,0.289358107680524,0.014277668883296,0.361798252716527,0.180080537360431,0.535980805083411,0.546905135081716,0.445153096510448,0.450309523291061,0.198616969786753,0.672144659981044,0.249350190488188,0.282233992962774
"78",0.226827141755231,0.00390246502635931,0.38814763454315,0.233361190810644,0.248113549248621,0.225771682349841,0.48050488966835,0.574848910823126,0.492635695544373,0.471869626362014,0.0756934839294883,0.626180854118605,0.24480759460502,0.346338343316807
"79",0.163394203287604,0.0141239478224341,0.232745478380298,0.0633923588602362,0.297097202429131,0.119714563999803,0.506102130646036,0.571761695807652,0.446505753348928,0.378388778257405,0.20414689463629,0.623992248206258,0.148664721539234,0.304867339014533
"80",0.409153539762197,0.0936723044901423,0.214021822551939,0.202915626959567,0.304533009163737,0.2981330196908,0.57937312133484,0.509108152669496,0.429861847956183,0.339351070902918,0.258284498029697,0.620366892028861,0.097895659982549,0.287044594941982
"81",0.0776254805684599,-0.0401208238146601,0.204550247005314,0.230727158891647,0.385935558684345,0.110456207101876,0.513472513722193,0.539173342136036,0.336822643650928,0.373386941112851,0.19987781976968,0.588233331215636,0.179797198526041,0.239750877070065
"82",0.28108905204189,0.0577106258674652,0.41023114362522,0.118066350046264,0.378225038726984,0.337850265031513,0.546667980403044,0.573763583691397,0.397716241942021,0.525709337669821,0.196955508320242,0.620729143925696,0.0516743755122746,0.298370095290654
"83",0.137699403904661,0.0156592994835286,0.395351045978228,0.27857463123137,0.404743883851827,0.15146824355225,0.48434693661995,0.567448483960246,0.48401805655219,0.369854975841615,0.276291001642445,0.601867483046193,0.21276382348739,0.311590646021543
"84",0.198422133036224,0.00977380141628593,0.323583294830842,0.18899612544255,0.395829985664263,0.217115394986545,0.585340189744531,0.504318678536487,0.4213996364249,0.428988854434427,0.411472240152372,0.619918150544843,0.177137548914677,0.336179750002024
"85",0.101907464992525,0.0209755036832067,0.272567307653722,0.174865810030883,0.246409950101654,0.142393072147555,0.47391804529437,0.575276438939266,0.419014921134479,0.455697130684246,0.263551949102773,0.591261332680763,0.29979089107748,0.322803720622627
"86",0.295424537249818,0.00733750516981364,0.327570379553535,0.131495470857289,0.354965084459051,0.126674650156582,0.580845679471248,0.579653161564134,0.47602527390778,0.459364244253658,0.258095817464101,0.635395882402368,-0.0067984052826612,0.170860091775304
"87",0.398107305582271,-0.0763609525175967,0.365806067403986,0.20303687076627,0.0517503736539355,0.158902824802338,0.51936192816023,0.598879450718573,0.477348776049631,0.332611873521505,0.240225790860276,0.607340158593104,0.13796348655091,0.461797370553021
"88",0.177195733177962,0.0595259071337264,0.276645172980644,0.231859123075815,0.347311085437029,0.234178266436713,0.504612877272173,0.529709579629444,0.453020313855252,0.406508929256875,0.182292196087204,0.604830004655853,0.268731141599736,0.577235621324844
"89",0.170803617429494,-0.0164761461170367,0.283854806950587,0.319171421006672,0.42835145716129,0.0423092849613933,0.507546956957668,0.576577493453417,0.339247033743649,0.452570472268581,0.270995880412847,0.655348986241165,0.155930215083025,0.310636507861733
"90",0.265165098837904,0.0916140401477119,0.405307794124959,0.0981664713141902,0.214408700761493,0.159906616323067,0.483997315752815,0.50213107383706,0.493684597108957,0.444513636860784,0.340077297366054,0.608813733225904,0.126383005394343,0.404751671751806
"91",0.182117407963469,0.10674454177514,0.246390574084628,0.0788657859576741,0.437060237142702,0.193599064029132,0.5687749610058,0.5642850815779,0.481803426357979,0.39755889288925,0.324641197974636,0.591449285212547,0.126803601214459,0.294923668511145
"92",0.189930182253563,0.065394083774745,0.370928594708216,0.133246133369522,0.26300865306446,0.0519382784008901,0.585457769148082,0.470413684121986,0.415337508599095,0.340168386070685,0.236541219829197,0.653511601640727,0.293843902514171,0.368960606247728
"93",0.310110786571035,0.205047451226927,0.305750652443465,0.065994870728853,0.338685907929187,0.201133606495333,0.500414336247098,0.530117141880371,0.422415427567213,0.377454590310992,0.25630913233257,0.610054187220744,0.0821745292761682,0.432037783145852
"94",0.168540821337892,-0.00612707593410569,0.292565656563336,-0.0239700288411471,0.475336717149773,0.216926404003465,0.460707298072057,0.609076010998039,0.357382510944895,0.380246800682875,0.253933027060156,0.596793269770467,0.156582208726411,0.30116445017286
"95",0.281001222644516,-0.0630154702935931,0.3061676843105,0.101686871258796,0.35018619191952,0.121008823835931,0.57232186961622,0.525530836595035,0.488993888253655,0.427454051504521,0.197587195851612,0.637484144488623,0.0295432882434214,0.246933958261858
"96",0.205358677883967,0.0670294039338196,0.411439522999508,0.254621925030613,0.369177970291506,0.0897214930258917,0.526951246587698,0.561496318297079,0.31481425416555,0.431185044849037,0.256026274330289,0.633199767385517,0.0623181825710967,0.274303668713535
"97",0.274401631436241,0.0844133853514279,0.271755342956636,0.23307675384785,0.353904057933404,0.244732947983347,0.540304150003339,0.596328462627207,0.415576065516253,0.476825315271549,0.20691210097159,0.570193883243658,0.0320895939553799,0.507975487658588
"98",0.325439796895815,-0.100516529865389,0.38191050483079,0.165409491273038,0.281925207940637,0.00239487023214998,0.552321986072465,0.507085999140566,0.384332521147494,0.289100179393286,-0.00458011319561544,0.60503472440144,0.193746098806097,0.419891953084887
"99",0.330729647167329,0.0949096899988511,0.324978740449177,0.19186701575078,0.408324948165585,0.121029282632775,0.413969465516299,0.514445642684812,0.489577779527764,0.458813626270418,0.333861433594877,0.59472915784868,0.147913199163454,0.336905149089953
"100",0.124591503019724,0.00395250244536321,0.257945125194429,0.00377840499746714,0.344480138440216,0.0204556237174323,0.641396384743449,0.569978952951834,0.328087687731706,0.354060278219789,0.294584333639364,0.619798746853638,0.190484713473345,0.27656388253756
"101",0.262300315206847,0.034306387378147,0.328109545299424,-0.0484344559926057,0.203370922087156,0.200961642214821,0.493150900277556,0.548495505415234,0.484812375441787,0.455882874340088,0.0630868098174124,0.65819798838243,0.229329661986056,0.25176384472423
"102",0.250458598477464,0.00342488906498448,0.40582640915547,0.217795345525472,0.339957922135932,0.188202311996113,0.553152827469437,0.517927029232051,0.49644216269377,0.431426529094651,0.249985091672993,0.595857843238007,0.2475679000797,0.315987412448568
"103",0.295129584172548,-0.102604875319082,0.26647159407704,0.0502241937955957,0.391325500980848,0.0537656446997355,0.486978017773653,0.54867400341606,0.440745607469896,0.523193839525338,0.256219546910542,0.597941421039139,-0.0394122942133678,0.337350207768632
"104",0.346348519486388,0.00713063247963088,0.198082875683886,0.00307924032496707,0.317310720304201,0.0568995535404779,0.492321972366406,0.567883726345363,0.406433325244765,0.451884729193909,0.288310750125288,0.622047956826611,0.184739820178277,0.407621329457647
"105",0.356149425216468,-0.126885070177365,0.316041139408613,0.0806655347878538,0.290250966146157,0.249248771110369,0.520120321399414,0.515884151941284,0.442798922311698,0.264751510917626,0.231037531930563,0.621451073388785,0.22748428060907,0.249577867611834
"106",0.401537513080219,0.111806247614398,0.393472927315109,0.188546581564248,0.347943297940806,0.123711489610677,0.539691619747674,0.562448811892437,0.407742418944763,0.418097534561915,0.313626424381874,0.614673851847732,0.051227091386436,0.426654054738869
"107",0.39219188586458,-0.0528276471763296,0.159680035294863,0.112628569737749,0.311152600933017,-0.00679466151594843,0.52055944737941,0.571318828843755,0.469384725653538,0.439136066595034,0.296014700330545,0.634336564732893,0.206555727310491,0.180775989721024
"108",0.218782925800437,0.166137861479161,0.280636247906338,-0.00893316646474204,0.403603329586356,0.108303384324199,0.49221336258116,0.542814166607749,0.415523556561393,0.337843864907139,0.341350302860284,0.557840722263798,0.149487905438634,0.482178158818292
"109",0.341049958008532,0.0215797488716899,0.204830093196355,0.0875451661842113,0.285354864290753,0.356264149200941,0.483248352134504,0.578762097843113,0.406883294609625,0.46354263663432,0.28519583487271,0.654775986186729,0.0316076579670948,0.246831146346978
"110",0.292221420412281,0.127447442705298,0.383110282580206,0.0588562949148383,0.211124335373313,0.056975697784136,0.532013885240884,0.587899369152884,0.545798766067855,0.496643274217813,0.340685047968062,0.656863943711612,0.250443755132582,0.268744579487609
"111",0.238098496647413,0.0346893029479179,0.29992787724268,0.0906649777911983,0.357544112084991,0.137789407166143,0.546109849219496,0.513813770665783,0.463126780255529,0.52543516164467,0.356674385793561,0.60154103439531,0.301817211301157,0.288458783558574
"112",0.218488978976678,-0.0309743536340486,0.322632228470942,0.185064066896975,0.369415494944245,0.220326400705747,0.412805760691556,0.622564183884495,0.552392190230607,0.413243340572115,0.321733151737419,0.65528358441584,0.252675774673607,0.285436002053352
"113",0.415960473460306,-0.0554942374054415,0.321322261673971,0.181034872295742,0.311182277432357,0.104919166692326,0.502458457767011,0.606765488888414,0.554903466223757,0.480144510246973,0.185697666214339,0.631692806132853,0.139231268079457,0.714592741085586
"114",0.338845337769814,-0.0329805152941589,0.135852091695713,0.1228028811496,0.424253721340332,0.212654852736922,0.461849485544065,0.592988256359629,0.432252543006423,0.433728726957221,0.19045270543054,0.590130226237594,0.0991064564916666,0.312280224925011
"115",0.252020682716953,-0.0677676498635798,0.322213533552294,0.128527766845719,0.2549608856617,0.263256201615487,0.55487218460597,0.425624725982324,0.423353435341331,0.512359190006808,0.225803355763435,0.668685185199216,0.0147268560582491,0.251101532880312
"116",0.128753622611184,0.0132854805216017,0.268233908798213,0.0416556439818325,0.426812857698094,0.0148700116843566,0.463707757596249,0.533568584444444,0.512215639252004,0.446022383021872,0.179224080032348,0.655590725871525,0.0387457994940819,0.237581739365684
"117",0.287868820715815,0.105631606800453,0.348260768491245,0.174302695889634,0.378069055484702,0.145983842485059,0.461850258159268,0.542846548412238,0.54394546029634,0.477490968742402,0.290176766478394,0.576493207745797,0.237660851945458,0.34706091137614
"118",0.153017135117143,0.202894551924787,0.370262899263116,0.194399690982043,0.302246777053086,0.249634171234314,0.498067949334811,0.569864473616062,0.366291900615412,0.349044938497498,0.255575300284388,0.579391001227354,0.0795116999748067,0.223368960430261
