"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_tru","G_bul","G_fal","temp_K"
"14",0.0369659054312124,0.0604357908116912,-0.0424577549723623,0.223857150832834,0.105919632691455,-0.00281955333900058,0.0557073391015732,0.0990489703321076,0.221906730296625,0.022903045469882,0.104369100010822,0.0903998820982689,-0.06034464624102,0.281163423198602
"15",-0.0820827259414752,0.0138949268948974,0.0570493392159561,0.0856779564435487,0.0628061945795067,0.030145004180703,0.0359032900373844,0.059715181191674,0.249775738988994,0.117691643730778,0.156163086673046,0.115089108323798,0.0222435064286157,0.317196715151835
"16",0.00862026461411567,0.0479441602165335,0.00647909689741076,0.0366022686002924,-0.0842101940618016,-0.0018669155845683,-0.0159865575127617,-0.106302427172794,0.203096574687887,0.144609212837658,0.122809797213585,0.0480426816695518,-0.000312758899998319,0.34938454190554
"17",-0.0200517829300698,0.0414189466216667,0.125642415102805,0.101162634408064,0.0279551101548131,-0.0819934051031448,0.0445949806442764,0.200393623102701,0.159879798615574,0.0857923988703047,0.0770366378288079,0.0274197159997588,-0.040711915846121,0.277395805134354
"18",0.0484173502369282,-0.0886815230261634,-0.17838858635166,-0.0485698137715631,0.0174490971482247,0.0437689966043446,-0.0221474711518971,0.159685201567651,0.0723551127392765,-0.0324809573001928,0.165698476563444,-0.0374628953995766,-0.0101094467243471,0.329710426501804
"19",0.115315238078639,0.0642037477069853,0.120163518911709,-0.164470521432837,0.156243615345156,-0.00830592823170145,0.0522326773862392,0.00982544636164378,0.11801228320418,0.00161592050986915,0.110194507155018,-0.113015137552644,0.00461690146302943,0.254903157676156
"20",0.125008719950497,0.059912339609277,0.133250614632785,0.185471389608042,0.0618846075743872,-0.0430732080329203,-0.014930781258249,0.170574496284603,0.241535555167378,-0.0929926102884474,0.123041858135604,0.00264169395777197,0.0369372896959839,0.256315658843318
"21",0.0390042636996108,0.102307911587118,-0.0791524304152227,-0.0232233496647622,0.0155113603493423,0.000418529085042315,0.065452996850784,0.128714301598137,0.109849648051117,0.0967282089097232,0.137113135287217,-0.06404756643281,0.128156626233796,0.260941969090305
"22",0.00197332332325853,-0.00535558960167794,0.123864474110849,-0.00794368365153032,0.0366510233703442,0.195221289262764,0.0466381725224899,0.112931891808763,0.0754278911441342,0.128710410914445,0.097029224598344,0.0138514905027634,-0.0226556005366866,0.23718403329269
"23",0.137761059424678,-0.0483329214624401,-0.0323071656205653,0.0226337217712104,0.0515565405371495,-0.0183182285250866,0.0334278854893478,-0.0515622166958404,0.165472161958912,0.0784934268323775,0.161950740727292,-0.0317097022420509,0.0257573128105732,0.264274980015677
"24",0.0439965946105813,0.00466766533526387,0.171417271730056,0.0548901599719419,-0.0266406887542331,-0.0796246181951316,0.00767482712933867,0.113507692376988,0.267625250870402,0.078528260291824,0.122818532326201,0.0549562117885707,-0.135890847727531,0.285138952533216
"25",0.146543501221227,0.0253901185668429,-0.0210534143305903,0.0857560903205397,-0.00215913869564201,0.0348896321384972,-0.0923552263423221,0.0246489606440085,0.14581690235692,-0.0478968054474146,0.217824290098714,-0.0252185348937155,0.127113506638256,0.290328852699426
"26",0.0228956146835313,0.0287270326432776,0.0558664587187577,0.101540962396201,0.059459090295437,0.160706903017222,0.00487652186251872,0.115593199816351,0.152158154225936,-0.0427888157891239,0.176754492178785,0.039052639987508,0.0434652533514101,0.294962978916662
"27",-0.0229645944225769,0.0411125543500564,0.0213835699992076,0.0607995063396311,0.0858021537676076,-0.00439030980383345,0.0663521630715032,0.088341225763905,0.249125657761298,-0.0299904275677087,0.157644501941772,-0.00290912168002839,-0.0265608355649339,0.30559483634605
"28",0.241431901179543,-0.025539746473072,0.217031800413307,-0.0251919857384974,-0.0157106602630726,0.0268363607696922,0.119182101974448,-0.0862811411125643,0.181165059743515,-0.0232826046639982,0.17598316801872,-0.0868386979056628,0.0130462535315576,0.279722971405225
"29",-0.143341478478351,-0.00173783884340935,-0.0282611300964614,0.0566057649466498,0.042052975783054,0.142578274861604,-0.0628534882459191,0.172868954939219,0.116086007863521,0.0617164092469593,0.17492301367576,0.142050291387543,0.0390788887350186,0.286887235915879
"30",0.116225668761122,0.0113275324344845,-0.0246553396461685,0.0135271921711396,-0.0831193001114914,0.0790669913816111,0.0977761380259351,0.136427714376454,0.0532599462202596,0.022365913649265,0.209180242867724,0.0671967638321359,-0.0230102361162167,0.282099419473365
"31",-0.00946605096774426,0.0473696507977392,0.0810307957902097,0.0697280525052633,-0.0392097368505009,-0.001233611014947,0.00528047028255052,0.0784899801721491,0.246723698186638,-0.0651979479286525,0.242682444928133,0.0344659578709762,-0.0467572518313478,0.329371225911012
"32",-0.100141774408425,0.118866588978586,-0.0722147257885422,-0.0417907304594612,0.0318410114081352,0.0816043306222997,0.0121602266982102,0.0628431316301648,0.206962539971283,0.0339964923774684,0.0318654591130081,0.130297055805179,0.0144178690774646,0.304126070817089
"33",0.0781943214555771,0.0280057180652093,-0.0314976412720636,-0.0904620821808958,0.0444121225334499,0.0173573832282182,0.0145427895818806,0.173945853454366,0.0949181800274655,0.0556313967973404,0.0142143009965415,0.0714276538675833,0.0585749593774174,0.260417463939718
"34",-0.0699596819568246,0.0219813835904662,0.0560335930451164,-0.073879213505237,-0.0161401160567074,-0.0397272786176724,-0.00508060289595164,0.0247118226344759,0.154182262267471,-0.0143755785975374,0.118565675588454,0.0730408840462883,-0.0933251689040212,0.277972050159931
"35",-0.065697578530674,0.0358155239432538,0.0797209555562039,0.0759517903399268,0.0103098711695558,0.0289777702737952,-0.116285959695219,0.112631222753116,0.251627030002907,0.00502756665242053,0.124295975041541,-0.00260073078779824,0.0136362423413757,0.305929431967075
"36",-0.0561638939815489,0.0233353540967622,0.0925504858238349,-0.18046960917881,0.190955502804909,0.0129804067349708,-0.00137905134961693,0.0315569943948755,0.249171278001442,-0.0339980251254612,0.0460344886518293,0.000466392761373209,-0.0210412379472126,0.297318418294803
"37",-0.0461092214965899,0.0772283646109942,0.12947774516345,-0.0773563326441681,0.0233563956494679,0.03848545734442,0.145901727828696,0.0172798794591841,0.261653842644079,-0.0241973885103353,0.140750827133387,0.00391795902489919,-0.0300786870898762,0.2739999434805
"38",0.0753879564910566,-0.153461736655829,0.132285779851947,-0.0189144720240631,-0.0958063044699512,0.0391644519222457,0.157759793774727,0.101548569513997,0.114960404767424,-0.0789662904927817,0.178830791109152,0.0202829239265004,-0.00616379682644238,0.301840041451064
"39",0.091734130056622,0.0616081528115645,0.177642957173891,0.104153786353463,-0.0182935795533803,-0.012463583837171,0.00418680867639561,0.0210626276991991,0.0862695252821935,-0.0879546986167488,0.105562700590034,0.095799024310991,0.0424829099940194,0.3078209551044
"40",0.0839570295062692,0.0942481185944066,0.0736811065197081,0.0400896797978601,0.0331343887662326,0.0143341370277433,0.0284007618781043,0.0205238544951503,0.273122655700751,-0.0559267534429771,0.326171457340056,0.0185838929560964,-0.00843200042883474,0.275376469355225
"41",0.103292215741675,-0.0384374409766851,-0.0492067197573445,0.0657792881353184,0.0116916903238387,-0.0225321419163269,-0.0124155782401203,0.0352867722735364,0.257535508434106,0.0129212377019148,0.241521505955076,0.0978326603442351,-0.0278151012690959,0.281107132647277
"42",-0.0176892895047427,0.0261131874344428,0.0336702995603044,-0.0468147959287475,0.0376303170946308,-0.0574543698397366,0.0319580751831437,-0.0896706144664885,0.0117651796262738,0.0479353748722102,0.167269884210253,-0.0406357693672795,0.0651188145624226,0.28445187823989
"43",0.142489001101019,0.0368208535806648,0.0795640819523504,-0.0324602315947579,0.00236092416069994,-0.0251128898263812,0.0938945371623627,0.123477883578216,0.250263175658294,-0.041289091376659,0.266941166017783,-0.0827412295670406,0.0698761851167295,0.25723465650688
"44",0.0860435308326674,0.0515498384344039,0.112663553173096,-0.0300486116008195,0.0311205863760601,-0.0614338197250081,0.048378018241983,0.152807161132867,0.0765310112512748,-0.0690031189372309,0.109982893611151,0.00119758445314305,-0.0267235309904194,0.269245513951177
"45",0.130225691106132,-0.00416345007115777,-0.0265005617156937,0.0730633057936159,0.0228102806983928,0.0285193315844628,0.0606217678303003,0.0926915940130474,0.192342290043294,0.043377943258588,0.10271466015483,-0.0301676372042612,0.0437796540424346,0.276606781821816
"46",-0.0603532847355147,-0.0505692600113447,0.00392742163280785,-0.0156135986858505,0.106753160635844,-0.0132224528097803,0.0437594089411127,-0.0595123037572534,0.190862691680191,0.146475008037936,0.0567169976307281,0.00935338563968004,-0.0178679074336078,0.262196574052738
"47",0.0306042682095427,-1.97657640063685e-06,-0.0399332764684,0.0572549131689234,-0.129136039981197,0.0368154367418786,0.0629089096456758,0.126632283234211,0.328488029833888,-0.144463022305286,0.170742658855665,0.0228206204446417,-0.0504917458155646,0.328542874290506
"48",0.0864792396975153,-0.0257282132671689,0.134828511654183,-0.0963603973727109,-0.109669522269496,-0.0270349943797469,-0.0545850296503853,-0.103015269505853,0.127697542350654,-0.0152479151936205,0.033463986636297,0.0515242067847478,0.0799859407853571,0.304875703959441
"49",0.115542237947663,-0.0602568166776498,9.79625564357883e-05,0.0344107521664279,0.14796730700142,-0.000430176161949505,-0.0305693112923398,0.118230043992635,0.162516172681851,0.121359807840003,0.127915234281684,0.0445587151514417,0.163375833013455,0.260207710524432
"50",0.136849600349171,0.106064922449252,0.116914262451724,-0.0119836374032539,-0.0180717646152123,0.0175703533436997,0.0486096477980358,0.0652744002416125,0.0821580267842332,-0.0305709164191822,0.206762767415898,0.0354780763565604,-0.0163779593874363,0.292930034315858
"51",0.141979394306111,0.0786597325625731,0.0675603468596416,-0.0581115071889887,0.00362642620313064,0.0180303094938734,0.0666039741750931,0.0243315827662766,0.135320970454253,-0.0645829652369726,0.0575433698233504,0.0697189304578238,-0.0266284128909124,0.245462519296395
"52",-0.0360156428005961,0.0369669670584922,0.120416639623662,-0.0857835424675814,0.0677542211420403,-0.0679215086257459,0.119228910324624,0.0883800136055228,0.0576503931964392,-0.176518176261596,0.257770939143731,0.0774472489329094,0.157825119362647,0.198653736741288
"53",0.0484380993926923,-0.0581514546447384,-0.0120308103048902,0.0929764480889982,0.0995403247376875,-0.0916612300288759,0.067645948185328,0.195738684522837,0.311442390525805,0.0111399514885341,0.104822699627078,-0.0954431265198305,-0.000195852270427653,0.275467892828777
"54",0.0365036959427705,-0.0279701869393845,0.0334535492023751,-0.0163994499751829,0.0415226851959965,-0.0699046637127116,0.00918274523033706,-0.136705159743625,0.285038759770011,-0.00558852394770416,0.076054452139525,0.0104026589345202,0.0258478903237703,0.259429240864193
"55",0.0462498742879268,-0.113935736417624,0.0442158903572341,-0.0585320770446515,0.0796417542378713,-0.0177912541859816,0.100625333979142,0.116821133106747,0.147206945144098,0.0747415474067179,0.147773987889046,0.0933823149702028,0.108205747204399,0.25351851614317
"56",-0.0495322069673125,0.0174491460577368,0.035374337802622,-0.0377173150081026,0.0112644986769096,-0.00465305609142412,-0.0141536441706993,0.0529917729116826,0.225218565435688,-0.0376816618221672,0.139293850537594,-0.0077649164483511,0.00583171267196196,0.292848480807739
"57",-0.0819225748132548,0.211119396815176,0.00338931496817367,0.0941950371294191,0.0863686567524113,0.00138029054929607,0.05388473649306,0.0639078083209755,0.213462841819733,0.0936551003516151,0.190010778651501,0.142135931891318,-0.0546688860020986,0.272186540168205
"58",0.0417096086005536,0.132179976973995,0.000791733270699779,-0.0417125426903203,0.0967934238374563,0.0931110869234077,0.100588974268012,0.0318641103034666,0.234280725421904,0.0646586645327396,0.17075895123885,0.0496139566853388,-0.0428570752094376,0.240881466987385
"59",0.0753675045701797,0.0327987478708901,0.152094072512366,0.0486715509374094,-0.134915462725847,-0.0864407093069199,0.109922262577563,0.0276756771051262,0.00970744292032934,0.00680755080553724,0.0876156930612876,-0.0476680293632824,0.119750496326106,0.270303480310343
"60",0.0365071648413401,-0.0119409473394684,0.00365487217472548,1.76161963979406e-05,0.00783684606897841,-0.000476160668104061,0.00332509916105135,-0.0741262486249473,0.0998529309949998,-0.0203183360840982,0.152375677537595,-0.0062520105053164,0.174281925141514,0.268679461289158
"61",0.0243832312038396,0.0868642419722484,-0.0124806942371313,0.0139216684273733,0.0336976999181587,-0.0174936454224138,0.14925086015951,0.103744115697069,0.0887119150990375,-0.0920435539357068,0.149013333463376,0.278624894262036,0.0315047894181725,0.281732724073679
"62",0.0911233926634046,0.0304842630086318,0.0428953451459694,0.0331381502747076,-0.117166740003548,-0.0858297769610301,0.0901025177819489,0.0299579289065705,0.0322634186374178,-0.110468630377296,0.151789288173074,-0.0320324744041007,0.0162330776298768,0.285023082131831
"63",-0.0608956203336439,0.0751012011002659,0.0333683379960322,0.0500664787840361,0.0811035406347775,-0.0399080139920559,-0.0984709651416512,0.00455731902118701,0.191356218210016,-0.0635929505810891,0.0822983795634669,-0.0139775340012947,-0.00942395467144551,0.318197995048987
"64",0.227318075834253,0.0210601933307709,0.148698995830202,0.0168520207117252,0.0437778481386823,-0.126858704137678,-0.000582045164051586,0.0813654179321298,0.125138777601839,0.0159851017333143,0.175713657773512,0.10396540193091,-0.0588743808699462,0.290570810592426
"65",0.0947951730827569,-0.0898788936758347,-0.043416131068624,0.106217839995915,0.0224823724740178,-0.0251392320344588,0.0089350079311969,0.0758967146679034,0.141385415245124,0.00649079630824646,0.117260000952688,0.0748673595636502,-0.0137481216380284,0.261383920182878
"66",-0.0368721466388945,-0.0659173786488868,0.176899240672504,-0.0570580880211779,0.0693657230028096,0.00484667116217155,-0.0904964151560471,-0.0617631779616571,0.127920395972453,0.0253756171067741,0.108699892028361,-0.0175650968308586,-0.0219650260960615,0.278656375211626
"67",-0.0225839377509661,-0.12531330741246,0.00998118586131213,-0.114755241016117,0.103944622622518,0.0499445413652802,-0.0144041105996594,0.15489004549855,0.205184189429108,-0.0149078773661477,0.130915874026683,0.0571220558857377,0.0489353181071028,0.296577668700549
"68",0.123393826222248,-0.00256313951999648,0.139396007681336,-0.0637952956912961,0.0709506216412085,-0.0697882062652185,-0.0052916975642869,0.137651881559029,0.0858157402663778,0.0921820071869241,0.228229981397715,-0.0815032898995774,0.00268173429923589,0.255365506972982
"69",-0.00955403127993787,-0.0257242114474524,0.033949657092888,-0.0525221905494295,0.0288152200605948,-0.10056429866996,0.0330975746229313,0.129553914906058,0.130066968200013,0.050149639029432,0.0173503568321682,0.101892003944186,0.0516670891483378,0.32140691864729
"70",-0.116749805246988,-0.0599440905988044,0.184703353985934,-0.0601915233019574,0.0446585859482805,0.0815394064009328,0.0232310297716276,-0.00637432539622971,0.254399364506271,0.0758493786106871,0.229162125952452,0.146111834090179,-0.0329089751702586,0.29027097334025
"71",-0.0947723074398542,-0.0124655565869132,-0.0231188918835766,-0.0460312725367408,0.0109936845120843,0.0478521746172749,0.259338330181353,0.0316652678017714,0.148340698622373,0.0842504747925965,0.205744825675513,0.00462490598384567,0.0276203428322777,0.301509830921996
"72",-0.000124248817368483,0.0130317324623434,-0.0153004942808998,0.0600479979331092,0.0209085042281093,0.188515087025207,0.0477506998741822,-0.00780098723084296,0.166870407962922,0.0301443273976593,0.1490888528618,-0.0326374631125646,-0.105721408450412,0.304488767387019
"73",0.0765003035115266,0.128574898492219,0.0500004719753255,-0.0581921354385602,0.0884027038573752,0.105587556770418,0.0774685585656714,0.00531274515866928,0.141252985280328,0.07529734764512,0.0899482100244114,0.0866529978703687,0.0702897219724381,0.298381196715212
"74",0.002403722565544,-0.0701572897498146,0.11266162161729,-0.0658589344387084,0.0594343871667872,-0.0122861142225721,0.0537283306044107,0.0423875238761999,0.224147954262247,0.0264508557774878,0.0790733726003921,-0.00616734779311856,0.0049653025349942,0.270170868348065
"75",0.0534732539084446,-0.0213778281343957,0.0387865186116213,0.0727271451878843,-0.0404431768811333,0.0772124189751662,0.00719347702116326,0.0349947030917751,0.177653119693,-0.0968123355307245,0.234424021505444,0.0627848318259795,0.0827573167831195,0.277414018288591
"76",0.0507351936904287,0.0552963335086312,0.0694039037794602,-0.0132991074143289,-0.00115087534792307,-0.161526092414992,0.133580769623001,0.0880045922666528,0.0653802580648118,-0.0322209825653631,0.213905453883673,0.00526383565672479,-0.0555069787127642,0.254268270827751
"77",-0.0359782075599752,0.0795629372326881,-0.0256813962849336,0.190101096949937,-0.0298704333023893,0.0603224919196373,0.104057728569915,-0.00184484592848813,0.177915229619166,0.152239383482079,0.137109628528159,0.111453495488529,0.0216926413588495,0.248038701800551
"78",0.1204744319728,-0.0313156791448462,0.0472705357348675,0.00703393959287765,0.156693792699615,0.0719008105426602,-0.010918373625649,0.138271607194761,0.0562740850606027,0.0508738201957835,0.168947830594962,-0.0506287503783999,-0.0309909007506405,0.226036667312846
"79",0.0382443880062712,0.0155002985495389,0.10545438902066,-0.0303745611524571,-0.0199278915800197,0.190819486756801,0.0523171707322423,-0.040796614087899,0.283614872182105,0.121912935190696,0.103404126264171,-0.0246978215851321,0.0326037449893414,0.287927712714239
"80",-0.0647054308776664,-0.0528903583973521,0.00526982259047126,0.123701491611859,0.136564847961992,0.0161572801125031,-0.0332430576693695,0.0347600870985442,0.205371446158993,-0.0214637438311718,0.114521016596948,0.0391862541391456,0.0356557763869094,0.272672549671398
"81",-0.0164741013642485,-0.227558170027097,0.0488475405553143,0.05217379118381,-0.0158802076937015,0.138706841774579,0.0181494352633107,-0.0319234202139778,0.260421206878491,0.0771748450379845,0.143704058394651,-0.0812070955231366,0.0661189420384695,0.276474493062345
"82",0.0459791872325299,-0.0972972340834949,-0.0865644629166635,0.0588720094921057,0.0650161082851019,0.0154474553375089,0.0783667265126851,-0.00570856830283689,0.0936529324257144,-0.0203212323561659,0.0993630148172098,0.0270777372883384,0.0430789509761912,0.242106639888434
"83",0.0705797081613015,0.058215470399443,0.00825091964682588,0.272920052079911,0.0178958818244847,-0.0810890651361254,0.023979840802673,0.0298167547754933,0.292967612432284,0.0522678496472486,0.103445968789762,-0.0500330595852931,0.1380485215812,0.2286397519249
"84",0.00980442078439026,0.0407142810005664,0.0711639867059704,0.0304039383729731,0.0118429755070817,0.101984246932499,-0.0981362133798883,-0.0209401727795923,0.0200899747091906,0.0191876573909036,0.180764393055416,-0.0541984546665713,0.0074692743049933,0.290572905528545
"85",0.106027649463777,-0.0568039701239541,-0.0402878360529273,-0.040128507640121,-0.0137533491303628,0.0582634552789566,0.0542740322648529,0.0920317849517342,0.128621757606948,-0.0346297313664771,0.130806354296671,0.0132995638573942,-0.0274447083923973,0.267557162715414
"86",-0.0417926628201711,0.022514908466286,0.178937311267399,-0.00931189228846284,-0.00935998976960556,0.0857134644025747,0.169415016767721,0.0121935395498953,0.183401780418192,-0.007636143093345,0.183385513587001,0.0386868826675842,0.00995177514878467,0.275878316956587
"87",0.0234685948336192,-0.118424682745127,0.0587611466942546,0.0728858050073877,-0.0253077348245051,0.0117496776152197,0.0559263327986157,0.033327667152035,0.228392560232836,0.0575739708366925,0.0777743024939256,-0.0324292878102216,-0.0166344371088358,0.240314820361277
"88",-0.0432569280856607,0.018916863073681,0.00488947311572005,0.0324064300254043,-0.0841335581215868,0.0502258953905695,-0.0969122725979088,0.0613562505511228,0.265192519283389,-0.0846272825546413,0.0270237456242271,0.0231017938537556,0.0226998325009482,0.322414903294937
"89",0.0848556476983695,-0.0036183579385636,-0.0217671881427349,0.070171307809279,0.0451348366582683,-0.0455407892088368,0.0073373450127289,0.115444127938716,0.189401909089805,0.0393344505767007,0.114816179489308,-0.0183940606316974,0.0296107264371874,0.248943457307406
"90",-0.000999775004211358,0.0669554679039481,0.00261843992775087,0.0619127416428047,0.0247979302318156,-0.108940460917538,0.168617591340671,0.0989326835931911,0.239177931784842,-0.0368547974586935,0.216441887998968,-0.0415298349228443,0.00694567428712862,0.225605141014094
"91",-0.142489242553566,0.0226316276277914,-0.0267643208254672,-0.0135613537218977,-0.131229263375558,-0.0401166138913475,0.117186444919339,0.0873530708919339,0.22545949437635,0.0992802334918296,0.110168465905859,-0.104271100419078,0.0216715648536999,0.322114108401769
"92",-0.0350556746774861,-0.0356995066238412,-0.101463552795856,0.033771405356336,0.212691591720378,-0.12541501466786,-0.00901661477612192,0.0143652379471725,0.137750921380192,-0.0184740556842002,0.182613967536819,0.0909560269409789,0.0480445197292699,0.300268819378534
"93",-0.0245886917875091,-0.0645158816281114,0.026014045479431,0.131891437962565,-0.0513968762354041,0.00916165943852367,0.0774790818555417,0.145433869262652,0.247163900519311,0.20480991971175,0.131554986388728,0.0221038310050644,0.0262437976173088,0.242038848003751
"94",0.0590792226836865,0.0384161088913993,-0.0436278374709537,-0.0686699396161733,0.0830094752384281,-0.015557900457177,-0.0281531920666372,0.0583578263565052,0.123829058233104,-0.028298676988108,0.150191463243288,-0.0316830393489659,0.188890843593835,0.255752106836429
"95",0.239844975283509,-0.0638797555133833,0.0489072676028737,0.0651860181025503,-0.00934610774216412,0.0155805564454387,0.0335183368107309,0.0535219949635056,0.257309520893052,-0.123150169803227,0.151348791413957,0.157413098657244,0.0967946841970207,0.308814551968127
"96",0.028429040477928,0.0313254595131545,0.00626973084649398,0.0992940828569888,-0.0742065670150663,-0.0417225584639881,-0.00490714503083252,0.105433018936263,0.144533284120919,0.188133088113377,0.102819360416902,0.0136567512237242,0.0325675548847576,0.222751439332927
"97",0.0347166069465861,0.0632526230140456,0.137879784506275,0.00510087122854906,-0.0427661516628891,0.0257595163083451,0.08923390509029,0.156981666259116,0.250626629465803,-0.0352460508390354,0.0792574373419305,-0.0655688829538611,0.0236365264837838,0.232992319160514
"98",0.131442005295345,-0.0386536665065847,0.0541949818946389,0.0587292051894277,0.0531164401661766,-0.0138670197272232,-0.00639931011264411,-0.0140045098434502,0.135987635327205,0.131939124211891,0.0744939019179969,-0.00318997789704613,0.0906105691746637,0.282804586780736
"99",0.0511634492811844,0.131315822202559,0.0769187557703976,0.0887235420748936,0.0772334244671045,0.0954676711398128,-0.159514863962206,-0.0117183195835017,0.166354876701658,-0.142390238276404,0.0479679541720471,-0.00135775205770387,0.122162235494019,0.312792448121994
"100",-0.125631384811372,-0.00844692933257987,-0.0282658592888269,-0.0541426529754743,0.0798188160699303,0.0915854332985652,0.0693168264422044,0.078543884057372,0.241927324002603,0.109641603002268,0.20800989322546,0.0205298779280823,0.117454358256126,0.295812338522094
"101",0.0861830524950934,0.0830137461522102,0.0200520966439249,0.137821452252125,0.0240744249177878,0.0240291063854553,0.0168599901761689,0.106388890534744,0.195844945446885,0.0505912192582745,0.175070344088975,0.0564070431149875,0.0839087865151084,0.272370962499469
"102",0.0152958109360169,-0.0676798756035572,-0.0503898545021297,0.00348509212099881,0.0546812599714525,-0.0695765831904316,0.0549537391825219,0.0329624245067057,0.251074053561666,-0.0633178254646951,0.194325154645359,0.0909103321698781,-0.0484997014405097,0.257995421139818
"103",0.06036931144885,-0.0335060279852038,-0.082973156457625,0.0445490287565515,-0.0501099768586535,0.101398951256031,0.107078842590499,-0.048272207758772,0.225105548617877,0.101316637070036,0.243161477562474,0.0646546456338039,0.0298449050686789,0.281194646318457
"104",0.0713042034339477,0.085533101516436,-0.029949663935885,-0.0412336094530997,0.138418703149115,-0.0845132932130002,0.0340288309668752,-0.0130067651812774,0.109428961151998,-0.0658666334099848,0.194179553712877,0.0210492924905584,0.00539722994895276,0.252312427674932
"105",-0.00772897425098616,-0.0564062548086757,-0.0888802091175355,-0.0318558021741467,0.067547019792026,0.0659039854117442,0.0216278364896343,0.0385784589624703,0.230928751315183,-0.0425811468908364,0.187046580321516,-0.0570583105470694,0.056334318777484,0.320273653614109
"106",-0.0545912773832686,-0.0185000939994021,0.0661892281283817,0.0399292027696935,0.0518306272568004,0.128876891740657,0.00428543677314457,-0.0120610480501942,0.14530956667678,0.145149345977431,0.115004444236315,0.0089366547633733,0.00652946888168336,0.347187738695883
"107",-0.0572513086647458,-0.00725319553148556,0.00853331559766312,0.119972679101824,-0.0163027481609623,0.0712545638126247,-0.100933450156429,-0.0757873233606074,0.0651139184081983,0.0509881683202363,0.1497559140025,0.132751034046687,0.0742498761676068,0.284003660507947
"108",0.0946196430515585,0.0737323907148148,0.0730254544002795,-0.0227271336707324,0.084397633788553,-0.00347522287480547,0.130572138026646,-0.011544656016215,0.302794855778583,0.00246148252811045,0.183939944705761,0.0494001657614793,0.00398842846483151,0.327717403193699
