"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"53",-0.00466768309459102,-0.0757975361997741,0.0573756953602343,0.120258309752326,0.162233073645118,-0.0580366281762775,0.365326321247185,0.375799370344881,0.180294278297928,-0.0646962855406884,0.346602861456736,0.0720294927264629,0.255060569250238,0.771487450456236
"54",0.157008573043557,-0.166092325248829,-0.0194445316421299,0.00476993191513517,0.264339222308942,0.0232959446634964,0.265922622230825,0.38942824391966,0.209733577409893,0.0219355860254778,0.314116007947274,0.0947024341676695,0.0464172612870991,0.787803448207331
"55",-0.0220991270391212,-0.0157671832317296,0.0402769409885509,-0.0185658749314639,0.197486082069003,0.200779686287503,0.333869756314641,0.231053353281927,0.138454584694431,0.0658446588952207,0.1829889946693,0.168735489652809,0.0901131531489695,0.782106324403582
"56",0.231354546963921,0.126184131561948,0.0550428414524632,0.23185664895279,0.333494413758929,0.145925236364259,0.32655421050155,0.131132247011091,0.201818485035173,0.0264764587464726,0.309504006907984,0.130549470556649,0.167886030250881,0.786173804975963
"57",0.130270812644896,-0.0828841678246666,0.126692599056542,-0.00883903718849987,0.249578007765603,-0.0124860449192795,0.320584033276889,0.172655647109051,0.318314762096602,-0.0221555023280568,0.290311118682163,0.0195061381582825,0.183766052058171,0.781654304247616
"58",-0.0935462454043886,0.080667958529716,0.104443719287467,-0.00722582547262062,0.156975085806679,0.0764428558910712,0.37054325535076,0.24439546208675,0.229221871689855,0.191565970434629,0.239415420001543,0.0467365560168596,0.223285083226238,0.774678261469162
"59",-0.0228140553076635,0.0501455508608507,0.108934180620758,0.155041127588261,0.216432145323119,-0.0224745320375262,0.197428107706376,0.14390284055244,0.284424364376978,0.0965666078843887,0.279976547688231,-0.0117637627716539,0.00618644217325998,0.771551607350064
"60",0.166276968278978,-0.0314264501338844,0.015519898204788,-0.0571513870411258,0.177358430289935,0.0592704881031315,0.308449371143795,0.147659028460585,0.204349682362414,0.0731695114215521,0.344024638840941,0.113074172598683,0.0341861882252237,0.775734119093795
"61",0.0884997155849606,-0.0891197251217662,-0.00474260536131296,-0.0970066964676394,0.161366074133626,0.0183939429226572,0.339084750301578,0.123349642987316,0.253233198056115,0.0362002298229124,0.278134491111602,0.153024211513084,-0.0311738595663337,0.773140771219583
"62",0.122717821229627,0.131242241308275,0.0037681976177708,0.00222405115224073,0.0684437477226747,0.0753369173894172,0.333011416043886,0.234151318051265,0.0302838199158603,0.243532440659821,0.308494155782709,0.131065681993283,0.0391734531129317,0.794841059814863
"63",0.271967083586032,-0.0218592637711221,0.107096790318729,0.13642132434942,0.19547653310132,0.0854231781040821,0.348930247637837,0.21256091013304,0.158830477359853,0.214980950653687,0.291748890092091,0.0177045360943709,0.0893915066110538,0.777321068270275
"64",0.258665849761188,-0.127539468274547,-0.135708087196332,0.0421808622935992,0.211189301969407,0.181453478086002,0.244443446561415,0.109750303896022,0.174075082139629,0.260947757319035,0.294143255798068,0.0514887218026251,0.0364410332217261,0.77101844885669
"65",0.155228407190954,0.0973015887244966,0.0825062241330059,-0.0631678926407771,0.0780483758213242,0.0179784588933105,0.327989611123015,0.239784948273747,0.221843202592586,0.0807067490006244,0.205161924213745,0.166538071709846,0.164731789558648,0.790442377662806
"66",0.174002762132344,0.0326182588510519,0.0341519870421141,-0.0855161377601193,0.191021178848629,0.221566620317602,0.367428509718778,0.307942499666448,0.267625585380051,0.186041264435609,0.322750320789139,-0.122219377106966,0.0898399179475681,0.784998280674401
"67",-0.01479526817871,-0.0734724063605766,-0.0255848892809903,0.0965167218931482,0.303907521430107,0.143897681664804,0.256254156081739,0.198917384653464,0.282639096753004,0.0547265892460551,0.17617068262512,0.150317574190068,0.0222638073235218,0.777941172150419
"68",0.253138698752245,-0.080140179558537,0.0636375254036536,-0.0355226349733779,0.159797532902029,0.184111059521748,0.431897818908227,0.350292428071188,0.0751981297644557,0.0165717881967435,0.159737249957418,-0.0858086982964993,0.136637553660925,0.778559497071798
"69",0.0356363480728897,0.0161026432195477,0.162711508829914,-0.0509204736487308,0.33124337887281,-0.0376248710132306,0.273005387520281,0.0850120050788578,0.135629778551768,0.11556284045516,0.308247597968859,0.141532796894524,-0.0211356715108226,0.775825973614785
"70",-0.0189711538595784,0.0526210580419775,-0.0355942254373927,0.0493943814612946,0.135708896437894,0.0435262858200205,0.462415975717503,0.167773476289228,-0.00824799359447979,0.124955266511101,0.158157389615783,0.0748822862637561,0.100176649166024,0.781979645300944
"71",0.203935359008156,-0.13463547118209,0.19934463032685,0.101262214752023,0.114033927456246,-0.0258793840842739,0.343211675380726,0.310107707379999,0.0620022832322896,0.085630421198864,0.295417592551665,0.0874545115733478,0.153737540941717,0.774152013518037
"72",0.0838175974178315,0.0101272359745577,-0.0107432368589385,0.13570422589487,0.111098364442651,0.270281367220568,0.424997006275013,0.256229427050025,0.185102096611201,0.13632048169893,0.279201620398766,0.050801381715994,0.00673572886932042,0.773643445590963
"73",0.115803750976045,-0.0998326508271846,0.0808374276034628,0.0148955549374164,0.128519682620818,0.247401686054191,0.359446986089009,0.013129334691949,0.342218576184307,0.136509505168577,0.320881049745991,0.138384762733347,-0.00710995849629229,0.763540966792737
"74",-0.0372739955290093,0.027580160442037,0.0126599628576305,0.0143451722795696,0.251494341619654,0.0348323921492253,0.227226929000884,0.148860826159347,0.259128673428838,0.185431929695288,0.270440954820216,0.0312425996019874,0.0712359498585731,0.76614858445112
"75",0.0169002412403981,0.119778454959254,0.0394790235809082,-0.087297829643226,0.197831233041297,0.156734974404571,0.189084201581815,0.362682186231131,0.31274928608025,0.0871962154041538,0.313733764128243,0.125795494205653,-0.0550657003108294,0.771740589303387
"76",0.178970593235634,-0.0887978673917301,-0.0991514149071932,0.022791739446827,0.16924224801571,0.0336967010136224,0.381849178224178,0.00929625355453354,0.211922512820328,0.00606548589872306,0.21145594976992,0.172264459434326,0.0806864337375428,0.777465464672104
"77",0.0999395759576506,0.0795608585687827,-0.00824189064779214,-0.036798733678434,0.256349292175074,-0.0318230233527333,0.12436985193799,0.389219444564234,0.124918238797194,0.126799619173084,0.222628301247347,0.15892610489834,0.336624090585329,0.771220345374081
"78",-0.0107628654958891,0.198264173044502,0.0374628249621946,0.0451750122298219,0.216950456699475,0.270956031605632,0.391575870661267,0.15971007925341,0.275321342927037,0.162617184539571,0.365785010670985,0.167928435556201,0.115578032942091,0.80302145099152
"79",0.0708007804126021,0.050906589973954,0.102045524985092,8.17533393418001e-05,0.255027660951394,0.0825559060375913,0.342467504582495,0.365055612795488,0.152864164520907,0.0180359370292958,0.224041057617551,0.144795948079863,0.139047603355452,0.780243068208847
"80",0.102243341030926,-0.0275231969170399,0.103502420998584,0.165296241071439,0.0654788520368053,0.106621851606787,0.389518271222817,0.336579111925214,0.174800574162554,0.0584749747630181,0.263069458429291,0.0749031058536359,-0.0509391926627458,0.776815243119361
"81",-0.167095844374179,0.07267044591676,-0.0826918401538751,0.125065972466937,0.268732810161183,0.0194898128701654,0.327360469932355,0.357973087019283,0.288533729167656,0.00109469334391799,0.255524901819467,0.0289781451640078,-0.0987915309510016,0.781358250099282
"82",-0.00538946185971699,0.0837230468310545,0.130147789408505,-0.0300262282596192,0.115815091267399,0.200042440083096,0.267289403501959,0.213372354238982,0.213679249149268,0.0932718249224856,0.252404610516326,0.114818432967059,0.0598091046973132,0.779247138610652
"83",0.0810794970682309,0.044625888247537,0.0221542499748272,0.201543494471668,0.235569733017774,0.0828707407044321,0.273782531316579,0.318766471462681,0.160623780820393,-0.045306809590655,0.231863278728551,0.0253887627497324,0.156260381090871,0.779126047146144
"84",-0.0280860954391874,0.0123545220980468,-0.097079373842987,0.0995040881645712,0.225393366820651,0.210050733171764,0.448844306037681,0.168503743018828,0.287367099477307,0.0292169126785756,0.289554577757681,0.211900871343658,0.0856423344613033,0.80664403011116
"85",-0.015342408218141,0.0330909036753128,0.0427052216750028,0.00787679949750436,0.180502310330028,0.239637380112953,0.244450483578497,0.230297433540783,0.275595541570984,-0.00580940513592608,0.303837164934847,0.115648314646541,0.0787539170213334,0.761181627507547
"86",0.172592175004415,0.229916420324002,0.0127359366145144,0.0076185151667282,0.304841907226059,0.0392507817831227,0.375518965533822,0.125833608286488,0.0836823971594783,-0.00738365943913076,0.227845591558269,0.0946439038235248,0.0769546929727369,0.780702396082092
"87",0.220511861714766,0.0273446602075172,-0.0570337858138826,0.0438861651545797,0.0623686990978139,0.0876024009936196,0.259045289267953,0.25419188788423,0.310288415120667,0.0572033731284225,0.384994063474654,0.110870317901259,0.0839844069616826,0.782381477919518
"88",0.0202819975151783,0.0525449763991679,0.0184306104794413,0.143468768890315,0.17388364177478,0.04103693706765,0.0984963450938605,0.199149600710042,0.212214444646185,-0.0318116144641708,0.476053617255509,0.112130693288672,0.0852729209261665,0.786156069485316
"89",0.176876515270202,-0.0738414663011692,-0.108395532329732,0.172139114785198,0.325665479824525,-0.0759771052806694,0.334829499452468,0.17250510477657,0.237456450551695,0.0201180317871231,0.308158568890051,0.147232266120236,0.0560029962297008,0.776088170381777
"90",0.180663920719737,-0.0340604799797152,0.115692195661185,0.118282701087177,0.237880576714178,0.120264369267824,0.228823532056647,0.31564142179832,0.151790007864872,0.0791020107951513,0.348126010254007,0.244649827872252,0.132503099833584,0.759698894955939
"91",0.226659545517947,0.0243401051098234,-0.0670508691296531,0.13932082931368,0.22663824529835,0.0845474987106675,0.360624332480778,0.27099956377314,0.258641128835782,0.19940447845994,0.34305935048573,-0.0870375002541475,0.132447792560983,0.783801508147987
"92",0.019379978366306,-0.0233967527434712,-0.0452840890893571,0.0493599060715665,0.290760024630887,-0.0273175842341368,0.361960316904638,0.297028731879633,0.227095603199814,0.114433307691856,0.301323575954591,0.114069707244919,0.04135347722774,0.784163109257258
"93",0.272837023288058,-0.0566772333677742,-0.0286368870963272,-0.0161287858041731,0.327592203305279,0.218087160852079,0.366780797378034,0.204756822074016,0.252768117166618,0.0190566562722881,0.33621379503122,0.117079901269584,0.0980087964862981,0.787724094089687
"94",-0.0208695533271734,-0.090676868858935,0.0812901403610311,-0.0656853732411188,0.245570695179989,0.107857924701674,0.310422557449897,0.183998872963024,0.301079703648821,-0.0886383487447385,0.417792587106638,0.0641608689539555,0.0174010133978917,0.78792690785182
"95",0.131934148782808,0.0581655746092749,-0.0916170292690516,0.0106263934908477,0.155086161267875,0.167563692222773,0.3352061486652,0.151140479095847,0.287137401209854,-0.123500821649562,0.446100392214368,-0.00998034982314289,0.112759504638918,0.785782054350312
"96",-0.0301073152081717,-0.0491524013303321,-0.0213761944601145,0.0100582230236935,0.15543629708804,0.0134265334237148,0.285193440825263,0.342027399311397,0.329711602858019,0.137724064234315,0.19460396146359,0.135114181518349,0.188957960224498,0.774871491704375
"97",0.0196692472395615,-0.0477227998363805,0.0635378743446342,0.146707739546069,0.139141695135136,0.21983514118673,0.261188611400759,0.222308259743963,0.117116466078651,0.0829060354408733,0.238621038575588,0.0824293476135579,0.0827330437242714,0.801978297106023
"98",0.135891561753785,-0.0488477154312464,0.0129792467822939,-0.00774347050620627,0.172092588372203,0.0634855256448441,0.263635764991753,0.29666587656668,0.170913649157482,0.307947395756324,0.402916821970147,0.0824675033580097,0.218335815186508,0.801988998193705
"99",0.17899977629398,-0.0218313580571486,0.0227426480568622,-0.0678028732491027,0.159775558680171,0.134415251183139,0.284173655066037,0.273986710436192,0.204662950653748,0.219121672607962,0.309646452529805,0.275870048132174,0.110120178097899,0.800328473313839
"100",0.0980575726366447,-0.123803003775184,0.0581720661589863,0.00974890080157892,0.254357384060129,0.200054690358323,0.515870952416321,0.149762982724835,0.291352615426249,-0.0593520161153579,0.178438592611048,0.0622683160431831,0.0850025310079622,0.772358719289324
"101",0.0434141990912336,0.0518971142844667,-0.0853318108848697,0.0252946753589725,0.263904543488139,0.0903995404352136,0.3838353415529,0.317849741844349,0.36976662616328,0.246439800676922,0.263692023040311,0.11899364942612,0.0284392231522626,0.775395825404167
"102",0.161226600323318,-0.145401733963615,0.1244931428694,0.0730566316835029,0.201220896837335,0.133809607873624,0.34306684974385,0.246582129400487,0.138487835622843,-0.0178367902777191,0.329260391347721,-0.00439462644527316,0.0889436211278493,0.780391519777239
"103",0.167373704390937,0.0687276388734588,-0.00132550926770664,0.00396656067167509,0.30073941825715,0.118066017661624,0.35234377723593,0.260383687983482,0.204305140913741,0.0234199753413728,0.345556340629381,-0.0388434118682892,-0.00122624233648367,0.762083547810363
"104",0.194753704981348,-0.0594658454529639,-0.0263272977428857,0.0560979127694024,0.247203214806497,0.169827949996578,0.339134018972253,0.202772639353779,0.0903210821248147,0.103881287480339,0.157052107791496,0.0764524859959548,0.0426155605115546,0.783890079177208
"105",0.192691437753186,-0.0418817464756096,-0.0946857235503068,0.010486715921008,0.196170824269707,0.208758851995284,0.199634366392878,0.280372074753554,0.133003356679482,-0.164804922227357,0.423804338713349,-0.0122402490604625,0.133677421480304,0.788278684765712
"106",0.178315432164333,-0.14449802484069,0.0894577279028673,0.0303502400231069,0.282476388654154,0.233448440651197,0.349149153373918,0.111720243137072,0.247711677404659,0.193266805429184,0.252130659278054,0.0386676229919051,-0.0462221393207331,0.770672327497684
"107",0.168884524652092,0.0449480792445232,-0.00309425002789434,0.00565521204484053,0.0718132151976238,0.00569289266567364,0.198501434049547,0.203627912393584,0.204101792213752,0.279727751240942,0.26487144817525,0.0454275419104304,0.119751261379465,0.769750242253047
"108",0.242412275593087,-0.0806164955695573,0.0606881877917714,-0.0311193909410253,0.274852311709678,0.117669638264523,0.254383000757879,0.279599543326545,0.20367617449778,0.0810868143915608,0.242184788995889,0.0586630839907557,-0.0641545129802645,0.783526945327755
"109",0.109493112284124,0.0647022377501002,-0.0125640206722542,0.127207879438068,0.228109116533158,-0.00539370362801408,0.309323727114947,0.108493006349554,0.291219019935692,0.0701055042043917,0.295070029914794,-0.00536520482983433,-0.00753952988765471,0.788043427354293
"110",0.187301233841878,0.0132140043028916,0.0565643043805019,0.0464272822913579,0.204406092459918,0.0326890523604874,0.376032583347482,0.196146341979203,0.311265245361972,0.141562502507556,0.313705585302151,0.157374189909375,0.0934514616138268,0.77107103770129
"111",0.0411268811358136,-0.0195211138534509,0.13452187774369,0.0687185605673522,0.270782919092291,-0.0417617384049001,0.179923284713173,0.164420203082103,0.157114392425165,-0.0444531956593995,0.201551804285166,0.187730048752972,0.0446978276947465,0.789922625211369
"112",0.181282443880554,0.0198302647407814,0.10026439122739,0.0660600685639954,0.220539091771822,0.179220603171642,0.169740826321818,0.42267380874612,0.104932967951317,0.0405551811744691,0.31954181632383,0.0336941669324982,0.0844965128877121,0.776844113414243
"113",0.316178678892448,0.0504660565191654,-0.15407984803103,0.0574253473204102,0.196579835168235,0.0955586502094634,0.343663607533999,0.290427768355572,0.295326902855648,0.00187585347445391,0.324335359859514,0.0559416933702987,0.0748598222914646,0.755715157328849
