"","G_men","G_sip","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cal","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"11",0.0591931181133966,0.0203495010412572,-0.0131114058045214,0.107696903770169,0.0327989261154433,0.237794709233424,0.314248527143655,0.119162799663317,0.138237946918798,0.0411047964062516,0.348925949319414,0.0512820547873401,0.0545675297263058,0.563042372133538
"12",0.103962283594325,0.0288237291448934,0.114185375052619,0.257098897114121,-0.0279116363346303,0.226714523387007,0.404966857790147,0.0669996725999441,0.0744407250318483,0.0173206081428309,0.392306141275477,0.109433472899006,0.0231516088556116,0.523872362461164
"13",-0.0461421484109933,0.118912070926512,0.02675025927493,0.228103762349095,0.152716160807089,0.325360692109687,0.367611453158392,0.17868650517059,0.240177808656693,0.112963721038182,0.359223989766507,-0.0512710864724599,0.0954537925909838,0.569296989547797
"14",0.035992852355662,-0.106894832586643,-0.0654038247405783,0.0133015169877791,0.112253075412767,0.197211375327748,0.383608990306975,0.276195777101283,0.156956978965543,-0.00810949751755523,0.313306041998718,0.015420028044181,-0.0425392673101701,0.576766253137743
"15",-0.0146403475381145,-0.0151403776073459,0.0100243036432859,0.173487280321017,0.119281761065959,0.260731815675898,0.321495707690702,0.409551920836007,0.189547829727257,0.364067560707347,0.369232069181172,0.0779874153600941,0.139849719610007,0.561110954475001
"16",-0.0155477973162833,-0.000891005112982502,0.117666510385761,0.161315910319597,-0.00793299558400722,0.202432032962827,0.246311035208921,0.230235682518229,0.221018186821212,0.135890674314206,0.316555544256688,0.0873543762142372,0.0198780954494885,0.549720446390926
"17",0.0772942076949275,-0.0688577988080091,0.109175224591796,0.0891112581896168,0.140081529934371,0.355707492901024,0.318286688270033,0.293411461104511,0.208196916994241,0.0279881940561307,0.301234061379549,0.00231375130217828,0.0420995822697675,0.54644994248281
"18",0.0469163047454844,-0.0531800129775725,0.104648291860571,0.10938525505115,-0.1062379025262,0.361044482043343,0.197531379276157,0.208069780955667,0.157612187034512,0.0736909342542198,0.262710719545043,0.108110658091738,-0.0534873204531599,0.551028151989784
"19",-0.00543494286400685,0.00138820345433127,-0.0243150718420871,0.145944999246421,0.0518984345046413,0.184274014266393,0.257527063824029,0.218129332628561,0.160387861431161,0.081959151368328,0.344206365630292,0.071533584889456,-0.0126527350799415,0.567435383712007
"20",0.0202297371939281,-0.027738769118166,-0.02509070613173,0.0508919278660855,-0.0698291337426489,0.210158074080262,0.282423716534995,0.19769468200963,0.0836504584251857,-0.0602862136181346,0.223011576947925,0.122551356764836,0.198735162651302,0.54454586550539
"21",0.0865237121752935,0.138532620546967,0.116850102663807,-0.0538821644706628,0.205297204602896,0.325826642201651,0.307059434999461,0.049460600276523,0.198726424293845,0.0542767735551237,0.418471277305652,-0.0693045281723179,0.0515903669194408,0.526978685587019
"22",-0.0520692244129093,0.0959718439422131,0.0400277006469445,0.213769916484563,-0.0202025144469667,0.192028914291268,0.297974152753952,0.232618380875861,0.147982949072255,0.202186498766797,0.379436590618586,0.201559393922398,0.02859916452079,0.535721527106144
"23",0.0186466812003675,-0.0461951453324236,0.179467051374537,0.12599381108054,0.144432475600568,0.155264026917404,0.208001926577459,0.118825110890121,0.064772711163873,0.05222293336286,0.324117938077619,-0.0348172739348985,0.0286918678500495,0.543741650169362
"24",-0.0235906085632531,0.0976106169307854,-0.128679543023924,0.188944336047425,-0.0330626739208398,0.144243633842029,0.346762222607623,0.166056797574349,0.200799873737451,0.267179211968786,0.280587369523816,0.0685542620640235,0.220072606537178,0.514707277875744
"25",0.0106161100982364,0.0959798106340451,0.0929696640211059,0.127434493690343,0.135173744776516,0.31649650402072,0.292249085238453,0.236273870760027,0.192200304205867,0.0729242911705635,0.369439540713922,0.0808154178811815,0.070846754920531,0.516326922831903
"26",0.113780349742955,-0.146460848979718,-0.0879178979175285,0.202693727111733,0.167525640558436,0.14842004936527,0.207994803608032,0.00632036786934314,0.265869002807278,0.185066892576553,0.278217857742639,-0.00246021851990066,0.00129880610063213,0.544262221376493
"27",0.0276170461385522,0.001398093901387,-0.0259650533615529,0.0532461778886931,0.110436577084563,0.256473819398803,0.213505687456645,0.112272602597443,0.0613671497764088,0.211559257392938,0.334678867565777,0.0363134486015004,-0.0446631041233805,0.527604241873675
"28",0.0583415268832172,0.102414607970157,-0.0852428506767793,0.226726313807469,0.00303737298562906,0.283877080406992,0.317784053942698,0.168699720982072,0.218584493564847,0.311463362404705,0.228920204826604,0.0237255576394216,-0.0115047271253617,0.534942651441061
"29",0.00515453272138689,0.0552624921902897,-0.0568660489213875,0.0594659050256088,0.0681344808930946,0.251180733495919,0.145177115338496,0.149643673638818,0.364762950711202,-0.0579684934873442,0.320035102715515,0.0405867771330677,-0.069429778917272,0.545230782383197
"30",0.0890229696245913,0.0657493923944897,0.0392698006766235,0.221817998056024,-0.0635770439438151,0.210548452094047,0.199613673266861,0.249624794841243,0.168431874541851,0.184593382763898,0.19186803895325,0.10226147638485,0.0129296967544265,0.530971518446108
"31",-0.0145777522499383,0.0176725487595529,0.00871621162426334,0.126960391016446,-0.0270999544263384,0.281304454424008,0.227584189055605,0.196476950452859,0.0690067686586417,0.0534228107085939,0.232345143303251,0.0177059239591945,0.066141448930914,0.531106255035478
"32",-0.0629288385249047,0.0101430089599923,-0.015095781646408,0.181511974957657,-0.0417722592819827,0.0924105108742205,0.288287217694924,0.266204337673862,0.269890143335853,0.249490088530401,0.277350627420888,0.0637566087879441,0.0519048418401883,0.56921388742978
"33",0.0179478221776036,-0.00545990053088327,-0.0362123712230007,0.195718945654918,0.0173001380409482,0.141619538768953,0.241196526971505,0.207464553197654,0.210814123920073,0.00934435462129688,0.0516856337570668,0.161866681887329,0.0980248229921916,0.52508659859271
"34",0.00143672524604656,-0.0527359194974744,-0.107914506410015,0.110096209181291,-0.0150429398779292,0.32542156256213,0.251272955954707,0.205352962964715,0.195120688356076,0.0755649426542798,0.404043176828205,-0.0397537572711396,-0.0548859362574902,0.532017544657678
"35",0.0828037738426442,-0.00290795007810694,0.130871621701075,0.165041661009204,0.245957627853869,0.210636336906825,0.318510931310402,0.21553184189334,0.214992615424884,0.126177513168939,0.336521235728269,-0.0438925175213941,-0.103325826041635,0.583858045176611
"36",-0.131215999988659,-0.10277305785519,-0.124206707784784,0.0819122088620234,-0.0723811636954422,0.176891238297226,0.229029688602453,0.19709845505578,0.0611420028181567,0.172503718052232,0.350871857172514,0.0146279649502388,0.140219256163592,0.516725405357641
"37",0.0553471717534885,-0.0961054927473155,-0.00959633437651933,0.171290301592236,0.0680559639574747,0.260480158133498,0.295239387506613,0.204051295961474,0.258574120547906,0.191725512666858,0.407834575621039,0.0470488093815173,-0.0331393668183436,0.548998169527675
"38",0.021045189735784,0.0642478984835569,-0.0195839654519842,0.211216557617818,-0.0098734682067745,0.419279121139989,0.170922016564596,0.292081492350381,0.125069891871476,-0.0500692319934774,0.340603310804877,-0.0201295799681087,0.0903946681813953,0.565728994099051
"39",0.0399665208617689,0.0362216582570652,0.00105885618327151,0.0841967276344677,0.169854783601565,0.234898420041953,0.213846070333032,0.129804614636136,0.144226979757506,0.196120898204956,0.420352696249112,0.00614768761934762,-0.0583160258843717,0.563759917968258
"40",-0.0331045723248511,0.208222763992089,0.18469086744564,0.283056750488693,-0.0459645709292623,0.201778811431389,0.292899081228576,0.243076814073702,0.0545606532936518,-0.0279852340977927,0.295602289652386,0.0506368346649871,-0.0132110841633117,0.543086154828557
"41",0.0714517715686864,0.0831435586231083,-0.0104419832060072,0.188680819331085,0.0872152645563529,0.197535837009004,0.198281611927715,0.212446224783227,0.274165388210597,0.0657675156686036,0.303854140795683,0.0516840108736337,-0.0379145568759187,0.544081107838052
"42",0.0883499628934489,-0.111761986108844,-0.00330038731378436,0.119419074332579,0.0377154815406142,0.237823471627747,0.315676708642867,0.239409515734255,0.154375775327197,0.160634052430802,0.34199599616085,-0.0926602514028494,0.159873215827962,0.573177711110787
"43",-0.0840765321572297,0.0860320592915967,0.0158345737107801,0.234746711563299,-0.0133981185778236,0.15421779286382,0.215472782231003,0.2097624634614,0.0715461766401544,0.140838569514395,0.285632397468729,0.0626927532082208,0.0348856460871988,0.550599305803438
"44",-0.0251898533367487,-0.0922760601770106,0.0472090005690501,0.0814460895466211,0.0920874548254094,0.29246786838486,0.248652798733656,0.325138210397308,0.0365628846659439,0.0308183573980572,0.276220433811534,0.165709508676458,0.0229620558575519,0.536958157932376
"45",0.104333602845621,0.0809960024539559,0.0140301531945126,0.157086001937428,-0.0893761875281163,0.148915590560774,0.190858640272964,0.277649551632709,0.171286865578077,0.120039412165975,0.249901132522973,0.0188033995033114,0.141650898712711,0.578381015673511
"46",0.0708681509863675,-0.00994030396999455,-0.0658574954073131,0.108992141134529,-0.00454474088548033,0.209466389141692,0.27146050190187,0.248857126286926,0.244028990791621,-0.144236189186699,0.391179159997862,0.167407944011238,-0.0553835152802118,0.54599123660109
"47",0.197548447600352,0.0118044106582733,0.168897105832374,0.117806532836473,-0.0524039923402678,0.230881136094814,0.251065117889547,0.0996967293765244,0.294848335128576,-0.0549058864247978,0.337257978983474,0.0569634637451881,0.0357769324793701,0.535783555340285
"48",-0.0211702324579673,-0.0197767946208894,0.0861411164531294,0.0221511250622877,0.0294004163662016,0.23807735704623,0.215929187449758,-0.00472552001964861,0.0824300151803544,0.0408394621762798,0.299234491634107,-0.0276945372531823,-0.0303697941306941,0.53073901881711
"49",-0.0558257517692104,0.0593996462513684,-0.0616165760021276,0.218201328547951,0.106847216010085,0.0764960831049758,0.258400611867252,0.273662137233921,0.139460802617261,0.182613643763427,0.286901814726498,-0.0794251810920557,0.0344489827195345,0.561304136611217
"50",0.0697648844989453,0.0510185268430166,0.0468162261827831,0.186164676869141,0.0215031382036136,0.135323658699371,0.266980548949721,0.263284371590452,0.209660824981166,0.1261500291644,0.298053526079958,0.0247250807921031,0.11366339140662,0.554262287356234
"51",0.309058978786288,-0.0751000040703924,0.10135037840185,0.189821002611252,0.0502503885619205,0.174022462354356,0.217119435556127,0.180682038853207,0.111095156086882,-0.109440628936297,0.259910829666597,-0.146895927316937,0.159786039794017,0.532467158248765
"52",0.158086197269677,0.0636298188944007,0.0763727216719865,0.1665906822741,0.0148616085400613,0.229886625565484,0.176945111151337,0.243778906824507,0.129453406155168,0.133970747631755,0.287019455410187,0.0944208215478258,0.0142669715683156,0.557167509859636
"53",0.0913182253657702,-0.110318280743785,-0.0347570441680062,0.0741896848428295,0.158983341979409,0.150570510635053,0.34066163921896,0.231959158183039,0.259523018793734,-0.0394592977658553,0.330021726858434,0.00631335797274786,0.043229105457746,0.52862846769439
"54",0.105323838814699,-0.0364456206196038,-0.11432581660995,0.369106924476885,0.0940418260706284,0.153879585157416,0.244735373267576,0.0993839977705402,0.229618834395493,0.131855469221072,0.364279521051418,0.188048266544414,-0.0166942692112055,0.552031983266439
"55",0.238406154313737,-0.00380628575905728,-0.000415587406677024,0.227452010342444,0.0111570308203132,0.251800850094693,0.280189789169816,0.171349345645118,0.0223461333316849,0.0360285236647268,0.243822447414162,-0.0258503548392635,0.0270957196855285,0.570850794644186
"56",0.10654728622244,0.0523949715339395,0.0750631611351241,0.192842060508966,0.136101386536442,0.223455485925828,0.123773935802731,0.112004326205111,0.169611313630018,0.18540302139409,0.151088423993213,0.210108218452267,-0.0515519483052579,0.524274720052149
"57",0.0318097794143136,0.0450151785846399,0.0666471743996313,0.156465383516247,0.0735413372808672,0.290433279212719,0.316027595209995,0.195855889909877,0.0386174599371102,-0.0149914642363622,0.260215760212526,0.0788531946229327,0.0731837440607087,0.553369696933582
"58",0.00510444948159406,0.0059589826085463,-0.0468688973589449,0.0505649212706667,-0.0617282169119536,0.257126620931825,0.285819022039479,0.220152252702969,0.16234616319527,0.227755388356147,0.296647925356705,0.247192362565888,0.0161862323159423,0.564437482987839
"59",0.049046972432672,-0.0100471420633046,0.118682894604619,0.14525755118341,0.00554422286817311,0.197079800949989,0.345429358349259,0.186812747959913,0.301163857931802,0.131002771118368,0.272386796545977,-0.0646763078373278,0.0307601644440228,0.530080912771814
"60",0.0847576933585479,-0.0587074431702084,0.0308945286809654,0.209906487208119,0.0720224543507067,0.247498172344433,0.307192354500482,0.102340160081866,0.284277438045984,0.149015491474412,0.308755491521517,0.137251554783613,-0.0223274250446818,0.546345045840309
"61",0.0491538667083646,-0.030413229533533,0.0936218570269965,0.211548363240621,0.10695850505328,0.186502067668157,0.235911199333389,0.0263442214034064,0.0842904401000397,0.160455394729402,0.335187330719468,0.139616600422668,-0.0582097070233341,0.507436484457228
"62",0.0118067371640532,0.0889721232428848,0.217817597853791,0.122632189823802,0.0668065212635016,0.293264815090114,0.254333181634585,0.242783513074077,0.0913544754354984,0.255765347916448,0.23652783702681,0.0408416566308307,0.0982368864052745,0.599306459008687
"63",0.0609018156751204,-0.0729668186451498,0.205107310804655,0.191879330058465,0.0405469586171763,0.22824215095513,0.280856532005232,0.100187833728569,0.149042568325882,0.200165160800215,0.241110638668675,-0.0343992823031942,0.00636757061204156,0.537901919858852
"64",0.0148114801605644,0.109404004587627,0.0174040505295993,0.194221034389224,0.00317557810885458,0.317678593356284,0.199990125751822,0.254947977857512,0.264616467916519,0.0334605479487139,0.314759023980012,0.000224118433262453,0.0354132954145767,0.567311144655397
"65",0.175885442607678,0.148347126379396,-0.167958141856574,0.191441121888351,-0.0953591163432442,0.227859754062663,0.329873492120568,0.189442700429402,0.169967980133499,-0.0096168011611386,0.272539581033952,0.112799337938287,0.0759328134557131,0.54527918607384
"66",0.0628657812199571,-0.0830937046506202,-0.0295999403641883,0.155310390411963,0.0836345450175275,0.238868671483301,0.229487876042113,0.321792264516648,0.190973267523138,0.102285878296817,0.299444511863133,-0.0754178094531229,0.042417182831948,0.543156406212835
"67",0.0572035002812808,-0.0840814101750081,-0.0669259733042738,0.231120548410782,0.020515471375399,0.268822344601952,0.279535050497358,0.1135121302798,0.0970600903844722,0.0467841379774283,0.192586580226655,0.100134531155737,0.000532015509347326,0.545997077673687
"68",0.176747382983163,-0.0995741443141991,-0.0437605801314422,0.0873941411416714,0.261597794593788,0.174135010735697,0.204155264386876,0.267081640093652,0.166240723486284,0.0605572719606108,0.338331037760435,-0.0210094986880975,0.00714582903219317,0.544120823085282
"69",0.0405084114476998,0.18465977620126,0.0655173587309772,0.10152077200621,0.00111381600064213,0.332150084596295,0.204666177505947,-0.0625852144391729,0.223352526470241,0.124433285040475,0.254534495611318,0.0512888442847091,-0.00911185198234429,0.584763364394306
"70",0.0204469658158581,-0.0115844207279816,-0.0479409071023277,0.178239425447276,0.108015836517041,0.149305299480737,0.287786870318265,0.0943888735635969,-0.0158424799196234,0.271440117405789,0.294408004836636,0.224397652666358,0.0809591586418519,0.543744764226263
"71",0.180237242272198,0.109888232543806,-0.000746276620715737,0.1977025601248,0.0253942129906553,0.0998238048780006,0.200741042332739,0.231497040906952,0.153946134979299,0.0414596621551921,0.257704311267072,0.0287585725180107,0.127794958810427,0.541669427998085
"72",-0.033333517137307,-0.0650384767433,0.172216768545643,0.093160553457657,-0.00344228022204647,0.348483615284932,0.146497345371993,0.26679276040564,0.0899586476381998,0.144498721357154,0.312446861825746,0.0699766908040094,-0.0174268617217508,0.530823148534236
"73",0.00985338553686093,0.145774228877742,0.146305140341482,0.075543004781585,0.138026564847966,0.191568715402738,0.239393836154595,0.214111461181243,0.215077844692693,0.199716964026955,0.326092951848203,0.129486366563019,-0.00779894375629757,0.536172781676948
"74",-0.0620589590838359,-0.125067324696669,0.00596663850132747,0.0807306704510614,0.0770247448725585,0.0696288773980126,0.220716697102711,0.195471729692341,0.00674547146704606,-0.0652634137584566,0.329101339264099,0.205614048376144,-0.0846928289600341,0.554432762798763
"75",0.00822111364463689,-0.0147401925670387,-0.0164820833924361,0.197821994726111,0.00701241070442263,0.357446239496099,0.262825553755423,0.257596870919699,0.179750440872328,0.0334041144705605,0.264948766387908,-0.0324555172624139,0.0461936723064782,0.558526832874755
"76",0.0814917543401925,0.0260811812940778,0.081962259562472,0.0681938425880453,0.167054828070045,0.104084999504719,0.300192137480973,0.18295173619174,0.17003330186312,0.102984107948245,0.306139737071908,-0.0249220018413039,0.0470327040668058,0.541552276570516
"77",-0.121124206211345,0.0205767413176136,0.135606339995819,0.099361599432571,-0.0837224019212659,0.166033312719925,0.295146904876933,0.260711453826007,0.190288494436384,-0.0792365547305131,0.282989567419967,0.0223688344556461,0.0386942025847086,0.50735924931002
"78",0.0150933797009946,-0.0334671131848847,0.0693582456362514,0.184200113961778,-0.0585607712985545,0.116952593540458,0.240035524798831,0.229121963012069,0.0164653733985742,0.251931878084835,0.204283803733678,-0.0549217163010845,0.226042427700488,0.539752952610637
"79",0.111571336627707,-0.00547947429614791,0.142641324741585,0.255407297811768,0.190486692449868,0.222448755563173,0.221549616256792,0.18243167192618,0.18511611991897,0.143751363062963,0.193276944155257,0.0811687996178534,-0.00539627989499273,0.5519125404363
"80",0.100868804281244,0.00348611935648227,-0.0945733797583939,0.206301498547505,0.0448760458196283,0.282417265752884,0.187710662547095,0.268871371024114,0.12331125090697,0.17441554149398,0.286329156426289,-0.0295562441137699,0.0796216453042652,0.573100558331976
"81",-0.100337632811928,-0.0382550414857033,0.0260917216131993,0.103347827425239,0.0803835872290954,0.234861371479124,0.236184341765181,0.236453808080089,0.174406962119151,0.138457076199872,0.338684186643625,0.0606299821699281,0.00855331725056076,0.532409822628345
"82",0.0268899831225528,-0.0032296792426505,0.219462610588073,0.0629084113698689,-0.0748548664193562,0.306461818283751,0.0315217561570264,0.282844050621451,0.204653586996855,0.182919410681539,0.351186911249772,0.124811550024668,0.010481203715187,0.559253694526675
"83",-0.0260034546913965,0.0119372821602075,0.110054403083426,0.117069990000109,-0.0137746259808104,0.237838161659219,0.229706363873442,0.217256568096978,0.14714574912689,-0.0683208846414675,0.362339271005472,0.120269720981317,0.0167589599207638,0.53216941820563
"84",-0.0128708282599881,-0.028614805468591,-0.0316582610733444,0.128827407671598,-0.0610780921723419,0.27751937805363,0.315170453821152,0.0962212262681756,0.0446584706618113,0.189115263999126,0.297162768392812,0.105943638504262,0.0332308859004514,0.546912520526918
"85",0.0207591045475498,0.0373512128403271,-0.0499166884318955,0.353016715723689,0.0945576043027952,0.404735210298317,0.238054901331072,0.313969472522099,0.108614532667803,0.0380092837322854,0.33336736633899,0.100332864547752,0.075627086066949,0.564253105798638
"86",0.0715834130542222,-0.097551974516703,-0.0537027719280823,0.156629710155075,0.00103303722476068,0.181830104246603,0.3127579526421,0.247538645374013,0.128806115514852,-0.0146335248263451,0.349971160730946,0.0161065429471485,0.0232424513457319,0.547583638413647
"87",-0.0119444708166387,-0.168116497376584,0.136512401560657,-0.000919675662198268,0.0943262916328265,0.148497657993667,0.117993198694617,0.284069948386685,0.210128559662025,0.252896039344276,0.267865622287802,-0.00243538547049927,0.0656153245412974,0.524922252180216
"88",0.164065556142021,0.0476920987700622,-0.0113027649624387,0.0624523397252298,0.0921735078479322,0.21368647270632,0.176124008875138,0.0644199129956776,0.127608235018098,0.0917545441904418,0.306598273702417,-0.0719737124070759,-0.0394974684296223,0.573090665989001
"89",-0.0184296258539391,-0.112652172471431,-0.08350272429424,0.0929784929992878,0.144863408332391,0.270922577911169,0.211193444719637,0.0509035945276062,0.206154908628898,0.0812998732255699,0.363107813149775,0.10929951792082,-8.86098012471049e-05,0.536570719779124
"90",-0.0283411599227229,-0.134188733213205,0.0321281703292926,0.142097880927689,0.0917738560296319,0.247985326805512,0.11551085941919,0.279419625968971,0.141464486686697,0.0531130095310202,0.358056033726012,0.157793645162977,-0.00688248276541219,0.570334955058253
"91",0.227419628347982,-0.00125691315602657,0.0150533978092679,0.231045456350311,0.0311710641518693,0.292736575611092,0.262671434994749,0.325817796363901,0.065480182824021,0.122983198821832,0.27375360603272,0.0448380859643318,0.000955323366244669,0.551586247717599
"92",0.147927856692935,-0.043146971058192,-0.0617332229033409,0.204264238838294,0.0243787909157748,0.219445649588214,0.15930604672412,0.245884162148943,0.185434068440846,0.143669233762588,0.370797727705723,0.0334452348617154,0.00597536343888082,0.562652652307111
"93",0.0830983293589998,0.168183283864213,0.104000275006573,0.00507900909692183,0.0335693185388998,0.100256979970785,0.299356526460154,0.00413174453777108,0.0812810144949874,0.147084506255374,0.207781416227534,-0.0122107905280992,-0.0235478241419479,0.544403142977408
"94",0.161907670759851,-0.0466908463218072,0.0190410097121227,0.185199857144952,0.0891622520076266,0.211369382342224,0.299293509510912,0.211259483347733,0.204752209943785,0.0727529334712066,0.363109940918175,0.0563373716917519,0.00918808589380004,0.552889015751021
"95",0.0517795284316164,0.0484999700437262,0.258887549286294,0.0611931033710526,0.240211346192935,0.175987093689423,0.359454732115039,0.163300371374932,0.18194477129238,-0.0356323634286557,0.292006112954157,-0.117214146989135,-0.0251272448159835,0.548269686679701
"96",-0.102630488804587,-0.00152659975734862,-0.0221108433449884,0.253094990340918,0.0486531860858521,0.176503670703076,0.258294241628756,0.313981261646117,0.299656964396299,-0.0595026444763726,0.356837574443571,0.0481335885434801,0.0128664801874115,0.550952287855022
"97",0.0576751761747141,-0.0149130697032684,0.0318991233463315,0.238091575903258,0.012892257539485,0.0957161109407057,0.285124837024294,0.313481688871818,0.0986700320228491,0.1627055926973,0.282167988804584,-0.0238467614368174,-0.0214707590053719,0.558369480030258
"98",0.210036552187111,-0.0357386793683295,0.0647171484437199,0.164289546327532,-0.0180126076441707,0.26711497091484,0.15408118224188,0.177785950086867,0.145848693408663,0.0584460038745811,0.220378477392374,0.113175274668517,0.00752826427350459,0.555302815741729
"99",-0.0623966660633363,0.0385957976129327,0.0213210677031026,0.102356793805614,-0.000436323707230275,0.253569811960872,0.131516337493915,0.172755338277272,0.0847831594981569,0.0932959345132165,0.0745212258384106,0.181474894934146,-0.0324010973623485,0.546327529689966
"100",0.0516793609889813,-0.0317384559674992,-0.0661093771623844,0.147519629864173,0.0872390119898587,0.183730963586582,0.337032029071266,0.186646146726877,0.0462691314374542,-0.0839153991642519,0.253897316642168,-0.0605307403282392,0.0870942543285103,0.550033549934597
"101",0.152169685945835,-0.0589671501435649,0.155943631562748,0.176422026080482,0.0226324640236242,0.195230485955927,0.107969136707751,0.15906165960546,0.214795384125865,0.262037805805225,0.252231343875486,-0.0282088111236018,-0.0233862314999916,0.538939130596249
"102",0.0519728241288901,0.145328258285085,0.163841765461841,0.0342158633451318,-0.00805495403900024,0.0472577936326401,0.310647609014287,0.261848091444526,0.128416385947683,0.141927396744656,0.289075238626952,0.0333910703800657,-0.0516085557246707,0.556527325578252
"103",0.0184611130323148,-0.0598927404784919,0.000860497297372332,0.121253140396274,0.0605407541267363,0.210674837624137,0.341677228169366,0.16342957085971,0.0633732478417084,0.118348660134033,0.299461870061451,-0.0574152689984261,0.0185546502647866,0.563070647173512
"104",-0.0243795191620331,-0.0342545528369234,0.0356594098353628,0.067492097125627,0.0328957467052801,0.24569905243928,0.300769226115802,0.189047547300843,0.107382975191501,-0.0224075542865184,0.289684407546928,-0.00251824509530327,-0.0295726475723034,0.522599464679383
"105",-0.0287899695614673,-0.100530602658912,-0.0605465969425207,0.130091413907293,0.176174015065409,0.160842152527051,0.183121304003588,0.303363350519091,0.236128016265255,0.0607943313600094,0.385335601014366,-0.0193521164871888,0.0799703738676138,0.550131919650404
"106",0.0462292188417478,0.0899966137380193,0.173066654012253,0.146261255822292,0.0169400855483057,0.248791679499284,0.342908018069221,0.16074352989427,0.322314179412063,0.0598676375913777,0.299147230523854,0.20278547282566,-0.0286488465570256,0.556682577009595
"107",0.165722421816577,-2.73903978926147e-05,0.047057041641129,0.262912740060754,0.202078656678098,0.188617270320287,0.290829944387617,0.253231178906221,0.00855397281622938,-0.00229687285274909,0.277839540152457,0.169653233810905,-0.0214892438110953,0.550241349122211
"108",-0.0053539291160864,0.0261706871052688,-0.0315855108681865,0.19082900464464,0.174336844578185,0.296318593950545,0.0495333566866098,0.268569637591016,0.190988860106013,-0.062022036206599,0.368414985501162,0.0622728673792206,0.0232726881464927,0.518482891052994
"109",0.208671592082839,0.0711171997370899,0.0229965330611462,0.142489042904284,-0.0184259795083594,-0.00619446933950721,0.125505100828152,0.191476988551529,0.11687847037713,-0.0363771073181219,0.308931387317565,0.0901447594076868,0.0475464768949301,0.535166280806017
"110",0.0856157278203069,-0.0658597244765525,-0.0174249928402766,0.18140444030585,-0.0149226639828618,0.189358905611867,0.263679901440077,0.220576651937356,0.142904397760616,0.0932382887548783,0.38098860919038,0.101595810840546,0.12900510743994,0.542317769646052
"111",0.0399028399355304,-0.0255076031301536,-0.0333424752763113,0.175486370533529,0.0994864450643268,0.228500641468367,0.303979685051035,0.173774047200787,0.0823132769669391,0.0417501914637994,0.338346016219423,0.214996662170878,0.0399203053247942,0.538717442053873
"112",0.00751972308585233,0.0686194095835751,0.117738110093646,0.0520795436653796,-0.0455425240671321,0.129422773988636,0.245807492833218,0.27365717509747,0.297640387099224,0.132258330201032,0.321999389064847,0.0110729193439443,-0.0497018092874405,0.552933593085522
