"","G_men","G_sip","O_uni","G_sac","G_rubp","G_rubw","P_obl","N_dut","G_cra","G_glu","G_tru","G_bul","G_fal","temp_K"
"12",0.101701960592813,-0.0146222445586072,0.200502704664829,-0.0434528659343974,-0.0474536736256265,0.132428066261721,0.235651165450809,0.168849611462028,0.17022328713808,0.149965444318062,0.0657313363156207,0.103894253591481,0.111224541585654,0.436894507886644
"13",-0.108235844308431,0.00698232832264589,0.0648477912307945,-0.00405453454313958,0.0199397668543287,0.112804209238408,0.296429770792047,0.132801948176654,0.12886510753764,0.211073818611728,0.151569008303816,0.016787251681872,0.127775158086701,0.491059170816721
"14",0.123850811866263,0.0540924066714699,0.0676371615284613,0.0154761053164189,-0.0577676681879254,0.140830271832546,0.181495374124603,0.260982336517489,0.144132829907711,0.176054961796429,0.19214209171095,0.0590326184976132,0.172727940763115,0.475940326214759
"15",-0.0554351016478884,0.128327759088319,0.17834719277336,0.0856790425944458,0.0226710215255816,0.0417534889948482,0.222919188004729,0.190935976013231,0.0652863572302593,0.309360233081916,0.162630426849647,0.134512788113193,0.05968542416938,0.509005367475542
"16",-0.0577082451951381,0.0735491782135007,0.138049797890606,-0.0144723130924084,0.160399172121254,-0.0462597289686651,0.162781564257747,0.222305465513234,0.0650224874144147,0.0760093077529105,0.0483939377525613,0.11365484480223,-0.0101177085809527,0.498005833253607
"17",0.022923095412288,-0.072684208413638,0.169799438081654,-0.0259717593643898,-0.108677203186341,0.102604062348383,-0.0219852295801349,0.219968263580809,0.207177513807688,0.170902495379334,0.115925976666303,5.31132513252825e-07,-0.0959370524676583,0.428776506933931
"18",0.155815515269865,-0.0111262027252002,-0.0268106062248834,-0.00169030308647396,0.0106534137605409,-0.0263454733290494,0.0849515677883179,0.27273289511593,0.236414712304475,0.245541316551278,0.0568762987110131,0.0969679087888525,0.154639132513764,0.467111335306928
"19",0.247351019344992,-0.0342970521035732,0.0525677254416825,0.029264827692799,0.0313357751913183,-0.0180524644815549,0.272419196592198,0.25128206093745,0.114952555006684,0.128697713433026,0.0721585559194601,0.160809241891566,0.0510838950984925,0.469071131157172
"20",0.156945067974417,0.0397348368279052,0.142481760090052,0.0194507570263776,0.155028983094529,0.119658878288418,0.16334532820408,0.308984753304168,0.212050714330743,0.0818920026525289,-0.0143899027102292,0.0754798858807254,0.0862267880993676,0.43793706234211
"21",0.126535535374552,0.0300174769040337,0.158747642172191,-0.0282422722562504,0.0868006949844892,0.291458318012267,0.159159547630393,0.168204090406346,0.130590752909898,0.213423367902077,0.210803491176211,0.103092606763838,0.0353810170241985,0.503674819222637
"22",0.193782881553148,0.00755352120075253,0.192126527287669,0.0378213628655952,0.23084872648605,0.0448211606656748,0.172676001053397,0.245710505246713,0.146408988142662,0.0239305280055908,0.154483638862791,0.137157513910512,0.0527972554737541,0.492499802763101
"23",0.0916997345167097,0.112289908680505,0.145745436364172,0.15778232698478,0.221171710278448,0.0991227630180869,0.19307486739655,0.181190009029142,0.0749653739143707,0.138716421568048,0.11180175760351,0.0017300571273681,-0.0246836511921184,0.445157426616014
"24",0.111257644501883,0.0593389145319937,0.0619256205926505,0.147215100301235,-0.0277141839525218,0.142185417720496,0.126982522148007,0.206891524706322,0.1397813656233,0.174355908956211,0.101940599887428,0.0670917152495762,0.133363885591456,0.457178157242117
"25",0.188890915742709,0.0237106808449545,0.0379537322552434,0.0866149275467391,-0.0367953922629263,-0.0171621972905511,0.329892101599834,0.0991031004005353,0.116556888642267,0.209037540385534,0.246537952031062,0.203011847105221,-0.0256000454299784,0.492405706764759
"26",0.166138994224076,-0.0843698877978788,0.183440746967171,0.0553037070304442,0.175252795668513,-0.0912166684005776,0.0691239701038598,0.313464805727545,0.160345632234622,0.127815727817722,0.00995192821290343,0.0389114218928273,0.0355839627918333,0.383970856386909
"27",0.0299206737977157,0.0616425167400765,0.197262589593261,0.034066349595237,0.276082923087168,0.0311291177679351,0.155744990441837,0.214543261834487,0.183664533903343,0.223182720623124,0.107756402366022,0.0369154422177704,0.0398344840121711,0.490821587002369
"28",0.136733609923163,-0.0573631665335591,0.0384805373566534,0.0848656193440481,0.108538592698407,-0.0591030527322609,0.153204460317125,0.15521037435093,0.0438431182109279,0.225245256687166,-0.0346412835371385,-0.00251152832846856,-0.0399074019455432,0.438859344983825
"29",0.195427222213626,0.127934238066411,-0.0240950241214493,0.0503162285704824,0.115267664922263,0.0634006978382402,0.139607694472452,0.329546273980138,0.118238960861444,0.121262539156569,0.178019864585988,0.188840802835032,0.118464690885823,0.512021353540749
"30",0.158898570897681,0.0654364557877545,0.104425763309368,0.0763525519210179,0.074035046707303,-0.0081669486185146,0.297249765654647,0.086989384901723,0.104380320063774,0.249496217360121,0.157537825126003,0.207383326816529,0.0546656758961321,0.43943243900437
"31",-0.0417938728952333,-0.00179232904309184,0.119028092295873,-0.0302694325301884,0.149006974303917,0.165025646638729,0.121899287787119,0.225154648940526,-0.0192813771975819,0.0920951420161181,0.221961150160661,0.138694591246477,0.0147992690532089,0.446490677967452
"32",0.0454431011135561,-0.167262338715077,0.0274665571353533,0.0796866736616872,-0.0156397734820675,0.15615329762464,0.280530228108656,0.209698371769314,0.245379176483425,0.273015330963619,0.0230756203495945,0.0246837223126501,0.125656766629144,0.474232303769265
"33",0.140104332784182,-0.0639669876059244,0.0415926331204814,-0.107014214922128,0.12154826727216,0.021989448028675,0.313281962692884,0.106422941406555,0.0770977364664413,0.183306933079905,-0.044568542644032,0.120679270802685,0.0796004506684438,0.470678820480747
"34",0.0849876450172581,-0.0726630184516035,0.177525626569521,0.122958970456642,0.0343605508026523,0.0070584334937045,0.0368704780932409,0.259713537656736,0.160569583500117,0.109451570786974,0.0903132454096779,0.00656973970652539,0.01302383010624,0.508762549923181
"35",0.20455258381092,0.0513904040726491,0.220784821656995,0.00315664216802674,0.051872569631909,0.120607692637488,0.0876019233819884,0.246008712768712,0.183442070683594,0.055768858977189,0.00464627742845855,0.145683424628148,0.1184772178754,0.452326677353599
"36",-0.0109051414336185,0.0983335646290106,0.0339516488321371,0.113903427239393,0.0703611922520073,0.0111556337590068,0.338691270561642,0.168333908840883,0.250300044214547,0.395619494873441,0.132488322626153,-0.0328981620425588,-0.0268295756464067,0.494981143932545
"37",0.205711736273536,-0.112521429639702,0.265398295528621,-0.131136564259237,0.0169912659525232,-0.173384834574061,0.347285413448458,0.253523404265308,0.210596702644413,0.0932662352120967,0.184089077745359,0.0658925779661888,0.0910585435990676,0.462744935899102
"38",0.120102128502833,-0.0457633097821663,0.0885791299236708,-0.0282846013994646,0.122670083987203,0.0633351028218776,0.286695003538884,0.222742799601755,0.17158245434181,0.248446436388141,0.0905472748688084,0.0336270367246205,0.118279930899426,0.484509265204263
"39",0.0507441688019619,-0.0187466292041423,0.11033787633915,0.0249585973789718,-0.0947391968435258,-0.0241983986693126,0.170321838285847,0.420023895094988,0.0916637770659654,0.181135668205546,0.193200788077311,0.0906106865550385,-0.00295625357487393,0.470648222904859
"40",0.0549292057138759,0.0385465916028314,0.0944327493388333,0.0180797188845677,0.138482649921034,-0.022417011517107,0.153988484888358,0.219442290863826,0.133885783873329,0.105321475589562,0.164913379895958,0.123198362794985,-0.0239481003107289,0.492653565420498
"41",0.259056874305102,-0.0439210398640898,0.0616342472140036,0.0605680155985243,-0.0566153760876196,0.112290451186069,0.115315876999353,0.273855632307535,-0.00522063303285796,0.0583632050595222,0.0261262613784248,0.13197278998143,0.00147626530928759,0.45856153951172
"42",0.0615872653843862,-0.144994213632485,0.242095110862538,0.0601423980989219,0.102281802761679,-0.0943845642566397,0.191755591978689,0.103511453278908,0.144936352589352,0.196202331871456,0.0993992903401052,-0.0980736239848607,0.0610399501828174,0.465335760059521
"43",0.0757560349927627,0.0066868311202361,0.163080554789493,0.15340884336103,0.0537143175253255,0.0344391578298929,0.150769563352775,0.198212770465759,0.112021719771529,0.109738062098275,0.0451935394801802,0.0851848028938247,-0.0077733583511399,0.452269276034009
"44",0.0498443252831483,0.155939139642958,0.255216951170291,-0.0526445240778027,0.271654022152503,-0.127244733409348,0.207564270817917,0.256685185529384,0.233330906775468,0.14660061737544,0.0767749563187831,0.19825052720986,-0.0834269520591896,0.509519790877708
"45",0.0724692994338868,-0.188253308243678,0.0944025372696483,0.0429513062224394,0.0988082109555618,0.0856863966415317,0.250436373962643,0.321468090109286,0.122623735078904,0.181182808746975,0.00468114582261606,0.00459050812481916,0.128097355102356,0.438479907761534
"46",0.0676761821673077,0.0899501086914608,0.0643197522416993,0.0732273869099151,0.0225480188126995,0.048478499105377,0.272605587169926,0.0748892792258374,0.304520701706912,0.213450747948268,0.178999339342656,0.126534554719713,0.0317110304042715,0.465912197363236
"47",0.054448861996277,0.0489827135165277,0.0954248511219345,0.227654747867198,0.0064443495771799,-0.0463621585155828,-0.100108077696796,0.163229763474686,0.138173020401574,0.105331025121485,0.14362701806984,0.0648585699694651,0.0674047037259538,0.46765627629074
"48",0.203156472961346,0.117712662097429,0.0462991204500258,0.0371372828777018,0.146493284933316,-0.0467999333897098,0.183574015948636,0.00558478712284007,0.0402383414327789,0.269216600352387,0.169120337513858,-0.0928569105163608,0.0964308280242056,0.510828292165542
"49",0.0103573174819202,-0.116692101636408,0.203833335330503,0.0702330384448894,0.16979573941116,0.108478043081229,0.175981284117942,0.269969727420752,-0.00270950819073144,0.219056118725496,-0.0132952328446195,0.0648562073140695,0.0223414154643757,0.48842396671574
"50",0.18078234194982,0.0374540141600957,0.165424253252504,0.281517065177887,0.148548150864452,0.0281703314467804,0.146024674721508,0.190888561589212,0.140191169074592,-0.0155767562302087,0.108588820579462,0.190365218934373,0.0449903222824388,0.470908812079512
"51",0.119097063975525,-0.00194711661368595,0.113934199563814,0.0249732329052913,-0.163681769083368,0.235026358735489,0.153470294280043,0.131263336791448,0.127499434911925,0.170860956355585,0.102742427669904,0.117115011476149,0.118098805286514,0.502142865271623
"52",0.103954181792413,-0.0271263203340196,0.0129775137291288,0.0311312027276179,0.109657927462568,0.0725014681875086,0.186846490069086,0.199498069499864,0.246094188177843,0.22098333998631,0.123153965242233,0.0929691392717529,0.0600689555235514,0.517141042214868
"53",0.097920949802406,-0.0154336926963856,0.2902221646952,0.182296799143634,0.0616135483897689,0.0636042496781141,0.281861900825151,0.244128530425699,0.164069772901932,-0.00281158369696048,0.0579596033516622,0.0455467838560663,0.135261689119732,0.471544535264001
"54",0.237280425104307,-0.0379235837148398,0.165252638789778,0.0236925585627647,-0.0695772482683135,0.0108411044280544,0.114314424471688,0.156736787478662,0.246748784591682,0.138337224924923,-0.00224342582392208,0.126270075653753,0.0972050989619366,0.427508340678438
"55",0.153960686953094,-0.123230756004328,0.289932177579308,0.0724618678702735,0.0265919347081508,0.0273723394280624,0.231916408923065,0.233348529258299,0.277881747965012,0.0447006894443739,0.0315290112241273,0.00120727424625724,0.117031877578946,0.476010658592933
"56",0.0126936752432199,0.0445876042856178,0.205182685524673,-0.0611309636400717,0.0738397338961983,0.0477710282927292,0.154295880859751,0.204023261062327,-0.0852118460248793,0.128683283667828,0.065254491243149,0.0639296003567491,0.0219767302262954,0.440364725652099
"57",0.00956671755399903,-0.00963983424615811,0.0904435546107946,0.206231791925346,0.00222236885155225,-0.0237106956228456,0.280753296457575,0.224730976461528,0.0624663340923729,0.101519983027851,0.17195660356057,0.0465005063182914,0.107517292898826,0.437429242911178
"58",-0.00265602170845609,-0.0278528108962204,-0.0671310823287181,-0.0142556809485266,0.138138960029242,0.0987739101653524,0.246459332152128,0.241051587599678,0.00386175045879283,0.262755441886107,-0.0394079327946062,0.0894831631490012,0.086893328714232,0.510558542785948
"59",0.0262045882729968,-0.00414209526381033,0.0658413915156793,-0.0315125042781614,-0.0558213924480362,-0.126371730630956,0.177426699631865,0.158842053717787,0.109310568984261,-0.0094847455898811,-0.103646483382357,0.0190081787387342,0.0431755550117192,0.450400086203448
"60",0.0141080669309453,-0.0317145182837266,-0.00669841602283649,0.074182567449549,0.031778615189217,0.177901944019984,0.216521200641337,0.233046162561876,0.159478757402666,0.224310916263574,0.0995171310843433,0.149474266215746,0.18756368900279,0.502912579674979
"61",0.0963912530538956,-0.0202550703261015,0.215141079605493,0.207643689957133,0.196218328864072,0.256960530382397,0.19196243627546,0.191976887749004,0.0391330460882566,0.129748628908433,0.0706731511591328,0.0304339606135094,-0.0441936138108147,0.497675034727171
"62",-0.0435848319252084,-0.0427445832552373,0.0664510641931627,0.0911895020372789,0.0546849615982951,-0.0720877162573633,0.181480186951081,0.278872536524265,0.128708671628046,0.0700981247598254,0.0572211983378828,0.0131859899771064,0.0561613439139499,0.504100145905749
"63",0.166211774818185,0.0126123171425677,0.0701798627235165,-0.0534385574061865,0.210986642299935,0.0341347764874431,0.170926957421102,0.403118198979366,0.190402351049806,0.185813461683651,0.0872787120933541,0.0740473538997522,-0.110545573874084,0.423922175447655
"64",0.21822888274116,-0.0787798220848563,0.159762331771441,0.00416689911484263,0.0360717146480812,-0.0126112623358892,0.155145624414654,0.351705045533948,0.0107925217793014,0.0144272625351553,0.269534054558359,0.0281673195179967,0.00895216307168893,0.432003302292869
"65",0.162611036736203,-0.142356268456806,0.159536612688179,0.051992946374721,-0.10741465067683,-0.0832808170131678,0.168989495973568,0.267922864809817,0.16510134164845,-0.0538546003280003,0.254236991124938,0.23053347086615,0.018769177943433,0.46786225715408
"66",0.0935058113359756,0.0467655998230381,0.245656190600845,0.037664068675701,0.174018430727522,0.182095284570928,0.240668339399119,0.131511982641949,0.138436185168729,0.138189573494237,0.0827483240357169,0.137479442082332,0.233868555034359,0.486297822746271
"67",0.21803883127002,0.0032315034132033,0.172879470388985,-0.0849587138598883,0.0553779645941349,0.0883981843814822,0.18992436028229,0.0827896247918164,0.0856661872118014,0.146667600287053,0.119280558769616,0.309059894360933,0.0576030976894599,0.439540268316875
"68",0.115166469077351,0.0711872438356836,0.0431433849519864,0.0832049875520604,-0.0977652848269949,-0.0308550628687896,0.12850399508902,0.224305574165848,0.113600154045679,0.218074649241245,0.158173573761297,0.105735500688332,0.0217054664762277,0.467326059580052
"69",0.0632179512534591,-0.0136205154446531,0.146469667951831,-0.0591789318699933,0.120181156900703,-0.0165678424384564,0.0859627809162075,0.144080605136801,0.218216442504825,0.115907731863927,0.12803545019201,0.169537825062513,0.306487686286689,0.498640836700597
"70",0.140138890087596,-0.190057157920667,0.0378783043866215,-0.0765080570898504,0.130702262580381,0.124895154617546,0.267870632762595,0.230652992046859,0.0814168966920122,0.227583504922829,0.0916847165704335,0.145445243244227,0.152210400888963,0.476183709065203
"71",-0.0680124002128859,-0.0642933486261454,0.118210734010767,-0.0294754148428808,0.137345299836501,-0.00649150655708799,0.221027949034704,0.307754541823113,0.0882340483012306,0.142938441278141,0.128156562441627,0.1917317773459,0.00938800221275853,0.474959542739381
"72",0.239817300780439,-0.047714881947727,-0.0688113147127838,-0.0278456740326207,0.202325663154766,0.122954314585769,0.245233014646135,0.245028737450647,0.13685827071311,0.1602658250866,0.0209555744533722,0.0339866181893574,-0.0236030417417374,0.487983383588308
"73",0.0174908625858728,0.125555482161585,0.131205081075102,-0.0820175794907698,0.0960774619311726,0.00464030957097734,0.302627734280162,0.22256335466658,0.0524260840509348,0.240741163860696,0.0583793799949129,0.108410389507706,0.0298696114200653,0.475481824126188
"74",0.0617209677905337,0.03770356153329,-0.0460961458357996,-0.116136175265313,0.0950177802065621,0.0389253059653022,0.195269573275119,0.312762508198459,0.044238860461722,0.196210860351827,0.111974715318908,-0.0413887095173518,0.0118825203171891,0.441126815100004
"75",0.116986854570882,0.132175168725954,0.115485261594212,0.0771546409357974,0.00964687787317186,0.0720574469674368,0.14310389747725,0.31288374132917,0.247916309039978,0.176595525288539,0.0496078780906008,0.11409663856458,0.182256724786469,0.469815706231429
"76",0.0677431380026713,0.111508330543581,0.174773295418041,0.0206225194630905,0.128039046381586,0.241933235673719,0.03765808843039,0.0931036121208851,-0.0625393629936624,0.163934657147489,0.205034327891002,-0.0332500515835665,0.10137868626204,0.426857653633345
"77",0.22271783418764,-0.044948669179311,0.0113076361946004,-0.020696599228777,0.0731593625866984,0.0869774153025568,0.17583930800534,0.00616864986832353,0.120300199512705,0.103121072334058,0.0511865816567326,0.17236919094348,0.153711388639359,0.476835764248967
"78",-0.000522551811966791,0.0101738133781044,0.0919781485307378,-0.0763490609234827,0.105750032961008,0.032434937958277,0.172955261770496,0.194576574948376,-0.0104294512657741,0.153873404950109,0.022039652078835,-0.0206322408982575,0.210507362089912,0.461575314615296
"79",0.262086794085641,-0.0291869662754976,0.143021334019557,0.0557662638532585,-0.0143099642033158,0.0177429703805724,0.193193787952513,0.256157452216838,-0.0145711285169004,0.123222249201898,0.126106029762937,0.113561943850908,-0.103535487191644,0.47741748987683
"80",0.217062056415941,0.0739333747195485,0.0747033075876933,-0.0132034954205346,0.158011092148041,0.118826801244956,0.296601442098143,0.27039800184334,0.159924445828656,0.264251813691719,0.159797421856779,-0.117880990861222,-0.00750414950428564,0.481914755532786
"81",-0.0686582649256986,0.0192538620334807,-0.12595956824491,0.0503808383196001,0.0416053184857248,0.0276417937940214,0.202899686141147,0.148761752064917,-0.0468217512435338,0.244492941290448,0.234674037437409,-0.00511671148533109,-0.00940787702743529,0.477602506484903
"82",0.166745454588593,-0.0970955674715246,0.043733759529813,0.0352960631151375,0.0546530837696065,0.00505671881027066,0.183637215630797,0.347713060452315,0.256839018538433,0.406350240192124,0.201149212392312,0.107492951780987,0.00538903843235277,0.520794401900059
"83",0.108593404791484,0.0529980794233147,0.0675409772861274,0.0798561676972605,0.0870432655479771,0.0854081241945429,0.236903222931007,0.240519978205683,0.228464876752914,0.126091870576909,-0.0255697635623493,-0.0362016099025093,0.0643938967282456,0.483526702811451
"84",0.102251756430706,-0.00385949794539769,0.224726693497352,-0.0246147916597403,0.0374114248885453,0.113754458219608,0.216417095742637,0.135209939605695,0.127668602265121,0.176463346779974,0.0431758527866919,0.124136754169018,0.0208663008308005,0.504886647609217
"85",0.296107259762885,0.0364154964364688,0.215923199156251,-0.0424939656074584,0.132990571882051,0.0284104121405563,0.17436603162016,0.29997387076031,0.0854581083125325,0.260878380877594,0.115779966255422,0.093709175906318,0.0352516101191902,0.41124866525081
"86",0.0926734998941967,-0.0494450433263979,0.207355353236208,0.0244099889974474,0.116483735612878,-0.109064578213865,0.232209933534283,-0.0340969172546613,-0.131316830770664,0.0709263975077364,-0.081307792838042,0.161621924731473,-0.0270704801028983,0.484301791339172
"87",0.310662665161705,0.0623308666358934,0.161365261267578,-0.0094559596928931,-0.0332192291493207,-0.0136504883316285,0.154980737640948,0.236991928447798,0.11919132181014,0.315187274458134,0.0811850298790198,0.059497448322024,0.0668126577403528,0.468414645148491
"88",0.147971325524774,0.12161170352682,0.050866748115161,0.0221033690899228,0.0241274729293919,0.102040934132625,-0.0827386896767581,0.202489191647161,0.144559443613445,0.0789226818597625,0.10618915802758,0.0885827670545255,0.17157251468971,0.499317967767712
"89",0.131883168986529,0.219305497112471,0.0805121378456898,0.0899189846443968,0.17525380391649,0.128133278375939,0.0857440267040979,-0.024725260152052,0.166343230678969,0.230203922810544,0.228676389343987,0.000229319522767625,-0.0172618033769569,0.453087491516046
"90",0.191965882697725,0.107321464815143,0.0252517686919241,-0.0343187760418658,0.130930485582916,0.0924848786266785,0.0224145793088063,0.164679815373629,0.194868543455422,0.0531200046711889,0.105378714222995,0.0182788302347298,0.108540657267543,0.490619209913624
"91",0.0835522206043154,0.0677365965031314,-0.123791500106848,0.129332624701499,0.0666467794708082,0.0808607763434284,0.0898934560022737,0.209107192282477,-0.0258811530382709,0.236216441209836,0.18698577852806,0.0502502977616826,0.0961397040089522,0.42229230138062
"92",0.229322621551051,0.0482263776872827,0.0975270380589795,0.167025597599156,-0.0128011921420623,0.00627901360965718,0.161174339435497,0.201011482372913,0.25981857222224,0.222592967831089,0.0339982228084457,0.0864048694674954,0.01228027681347,0.463460075641061
"93",0.10371360995065,-0.0672225744404845,0.170047045663185,0.00172594068508016,-0.0037943826094675,0.0979899768496596,0.240859997996546,0.227793923068421,0.271150911968682,0.155721705869672,0.125254358547964,0.0958248443166332,0.119344786930328,0.465017429735493
"94",0.215783725713194,0.00125850382647971,0.260213718428017,-0.064542357470057,0.217851970932452,0.0463477854109605,0.157760032029796,0.315808097863512,0.249337403493081,0.135310060182161,0.0762599808140454,0.152331690788018,0.109982739814624,0.456325813518339
"95",-0.0089716787700307,0.194829727734921,0.0397012474952624,0.109619606147627,0.0863675343076192,0.00877892469363699,0.288765802861816,0.105328122825989,0.278232598948019,0.033700554255174,0.132447294658245,0.167220645927059,0.122744020430777,0.523659322002595
"96",0.122620419120965,-0.00658736337391511,0.0313744944732177,0.110040728523126,0.0645927853953711,-0.0913014975394523,0.184561131505978,0.336071022389496,0.0902232216374273,0.330718232194102,0.0167785438046454,0.158592193454836,0.0514067758718973,0.496528386680973
"97",-0.0409016619333707,0.0443468784916507,0.0807102586997982,-0.00383806217659162,0.0927582761269527,0.130243486798761,0.205012518889504,0.195646057596106,0.0576383180394745,0.197712210381744,-0.0218153987805784,0.147343325677439,-0.0109749623631814,0.46984971474225
"98",0.207444606952156,-0.084744538019139,-0.0266995669867122,-0.120162257546775,-0.0547749377439633,0.130523347481993,0.167879995405233,0.215065950002803,-0.0168687419034605,0.113700174447477,0.108221236803973,0.108404268008016,0.0139510604344892,0.485691071818004
"99",0.102189500020929,0.0458974996966386,0.239216287366192,0.0451230043215899,0.121663784699,0.140053034554759,0.262397492979172,0.294700872215457,-0.00789922252813424,0.185366886931,-0.119280564683037,0.236574044693867,-0.0618794309920289,0.490909190008666
"100",0.0233142765441379,0.236215988857617,-0.0285459969171132,0.189999451778513,0.130938159610385,0.0268646871736206,0.287143753689331,0.141223746585337,0.142629727841527,0.150451134850661,0.0764905247163762,-0.075300880260242,0.208633425635232,0.454219404489798
"101",0.124233483081238,0.025837253187659,0.253478213927078,-0.00740614831214554,0.145056707522446,0.0268912620220756,0.295186651544262,0.295963071877958,0.13407231600402,0.329704013882637,0.0774501507506651,0.0322729499831913,-0.000244427945942271,0.471464369041054
"102",0.0903879193618522,0.0476760434113584,0.219839270431077,0.125347708701045,0.127667416877198,0.0227737953880873,0.238757240497937,0.259576658035766,0.256992070661386,0.256745589154479,0.112942553235899,0.169784967657039,0.00421093230123925,0.42859860605965
"103",0.0846237532207162,-0.00593191653536967,0.114866381034461,0.0414499732353985,0.0137895593887641,-0.0463532846808962,0.234093493201091,0.10013886326758,0.0746708421585034,0.123145329878973,0.318798510129057,0.0410702235690785,0.0128389473304225,0.472105423091773
"104",0.165111647705907,-0.0706563382871351,0.0445880791735638,0.0501466844926822,0.201035874203199,-0.0667151646797918,0.225254272376933,0.318878623076445,0.242178466765208,0.111541713860373,0.140776817058598,0.0255351111739125,0.0892379438665839,0.486717711758638
"105",0.093727243684824,-0.048606609891423,0.103676865129947,0.0165236123338715,0.172288439844296,-0.0384038200034401,0.079670235768494,0.37282845711737,0.162558378210036,0.0686632111534387,0.0537638088229105,0.0100361964605669,-0.0603626215549134,0.483440394771301
"106",0.231128158624693,-0.00528223386568896,0.034014237085999,-0.0340259251104981,0.0570194596160561,0.0613203845659756,0.0981470394320321,0.235131263756664,0.371345020534206,0.204120460487939,-0.0319857608481083,0.0901121134392659,0.00119494001866976,0.432293420526295
"107",0.168736271676567,0.067678896534414,0.118706840045491,-0.00263644597996093,-0.0907742448380831,0.101169607392501,0.316108416338711,0.156720139532809,-0.0274224243698585,0.246757453629935,0.0758299726805734,-0.0183294578523637,0.0461581310118311,0.525030808156525
"108",-0.00521603092479812,0.0114034510888237,0.15949574106239,-0.048426325735662,0.0377500734235105,0.00153649265888104,-0.038170723484608,0.273854665948154,0.104356228006339,0.185507132198914,0.0507350068141467,-0.0113785852688321,0.0624847923966476,0.447530544934525
"109",0.0720569539927785,-0.0755306171012408,0.00929120088383608,0.104560819499815,0.191461775545017,0.17074412081859,0.172508493167301,0.0990863021253449,0.111416587417151,0.130618226106891,0.100158137714351,0.0487307480205572,0.137652359545501,0.437859414446317
"110",0.0333020775614351,0.0571444032771482,0.126410553557973,-0.00499944833619749,0.00576708889197054,0.0938965984748834,0.204978998882367,0.216076357111591,0.152301688974959,0.184068051637629,0.091146588761981,-0.0446038036251122,0.0862653542618685,0.51092516238185
"111",-0.0867315340212999,0.0555303304558505,0.0506862432418059,-0.0164853642419607,0.00737878143898228,-0.0126927897786134,0.281871100732434,0.270732030680648,-0.0103301906010647,0.165745099375374,0.0438843397832729,0.0955299674379066,0.0675308373640189,0.473226109875583
"112",0.112849001213595,-0.0805432823222835,0.0202732035028518,0.0388204300745486,0.0715198119813921,0.120009034886096,0.13123464923838,0.200171134343073,0.147644117624752,0.139422559554277,0.266530241833872,0.0641436910107904,-0.0695082889516219,0.403694574669688
